Iteration,BurnCost,MoveCost,AgentDeathPenalty
0,107,3637,0
1,4364,3615,5000
2,10210,2080,20000
3,825,2784,5000
4,914,2385,0
5,509,2708,15000
6,4336,2764,10000
7,627,2266,15000
8,1360,2070,20000
9,50,1238,5000
10,2588,2957,5000
11,2991,3167,5000
12,50,2391,10000
13,2789,2595,15000
14,107,2926,15000
15,271,1079,0
16,1844,2007,5000
17,5350,2380,15000
18,2927,4724,10000
19,414,2227,0
20,175,2835,0
21,114,2895,5000
22,989,3197,15000
23,12966,3572,20000
24,253,2609,0
25,50,3145,0
26,2446,2672,20000
27,291,2856,0
28,329,2145,15000
29,175,2835,10000
30,3902,2291,20000
31,6073,4536,0
32,3710,3150,10000
33,716,2874,15000
34,231,2632,5000
35,138,2223,5000
36,14954,2310,20000
37,5633,2113,20000
38,2466,2644,0
39,2638,4366,10000
40,5510,2751,10000
41,50,1743,10000
42,1861,3057,0
43,3558,3322,15000
44,50,2144,15000
45,1163,2381,10000
46,3222,3634,5000
47,3891,3686,0
48,3527,3259,10000
49,4146,3581,10000
50,10490,4447,20000
51,475,2440,20000
52,1220,2957,10000
53,1239,3388,5000
54,7880,2971,20000
55,4284,3486,15000
56,3342,2804,5000
57,1296,1837,5000
58,826,2038,0
59,2415,2854,15000
60,2478,3268,10000
61,588,2600,10000
62,1817,3404,5000
63,1222,2155,0
64,1892,2700,15000
65,1538,2230,10000
66,1358,3006,15000
67,223,1544,5000
68,1305,2696,5000
69,408,1664,5000
70,1234,2850,10000
71,20,1552,5000
72,545,1090,5000
73,580,1017,0
74,717,2377,15000
75,3631,950,20000
76,1284,2242,15000
77,2403,3070,5000
78,2277,3287,5000
79,1233,2502,0
80,1407,2617,5000
81,956,2306,10000
82,630,2064,5000
83,419,2035,5000
84,1624,2617,15000
85,2326,2568,5000
86,1748,2475,15000
87,1813,1641,15000
88,2680,3020,5000
89,499,1789,0
90,661,2064,5000
91,688,2240,5000
92,601,2603,5000
93,898,1829,0
94,788,2100,15000
95,584,2334,0
96,446,2201,10000
97,1020,2336,15000
98,20,3720,0
99,12836,2576,10000
100,3500,4062,0
101,3070,3217,20000
102,6103,4987,5000
103,5791,2407,10000
104,851,3270,10000
105,50,1535,5000
106,50,1072,5000
107,10212,2261,15000
108,1062,2271,0
109,547,2681,0
110,218,968,5000
111,82,1791,0
112,887,2875,15000
113,633,2806,10000
114,923,2016,5000
115,685,4390,0
116,681,2196,5000
117,753,2252,15000
118,1483,2853,20000
119,1193,2729,20000
120,50,1188,0
121,183,2397,0
122,109,2795,10000
123,109,1711,5000
124,105,2715,20000
125,50,1343,20000
126,50,1478,0
127,385,2355,10000
128,50,1890,0
129,529,2736,15000
130,522,2437,5000
131,106,1861,20000
132,1175,2058,10000
133,889,2673,5000
134,294,2976,10000
135,489,2448,0
136,1014,2529,5000
137,545,1705,10000
138,1908,2069,10000
139,964,1996,10000
140,980,1465,0
141,356,1266,15000
142,6699,1851,20000
143,1159,2439,15000
144,417,1856,0
145,3564,3866,5000
146,3830,4276,0
147,5143,3430,15000
148,14309,1437,20000
149,3641,3653,10000
150,560,3570,5000
151,50,2136,0
152,5733,2400,20000
153,1653,2774,10000
154,2714,3472,5000
155,1148,2098,15000
156,3860,2922,15000
157,1508,5232,5000
158,5688,3295,10000
159,428,1376,10000
160,2862,2481,10000
161,972,2436,10000
162,549,3226,5000
163,435,1820,0
164,501,1341,5000
165,302,2665,5000
166,491,1880,0
167,341,3277,10000
168,1303,1668,5000
169,869,2683,5000
170,924,2522,15000
171,861,2436,5000
172,3527,3385,15000
173,869,3229,0
174,888,2258,5000
175,339,2243,5000
176,529,2230,0
177,260,2380,5000
178,1117,3886,0
179,800,3527,0
180,862,2124,0
181,568,2519,20000
182,1043,2072,5000
183,461,2420,5000
184,1336,2965,15000
185,398,1492,5000
186,144,617,10000
187,830,1883,10000
188,5683,1770,20000
189,1398,2915,10000
190,1331,2970,0
191,1558,2831,5000
192,2351,2448,5000
193,20,3697,10000
194,1006,2320,20000
195,1733,2225,15000
196,7396,4975,10000
197,4235,2982,10000
198,3165,2930,5000
199,6301,3165,20000
200,530,2798,20000
201,1420,1608,10000
202,624,2038,0
203,1407,2369,5000
204,490,2071,0
205,1224,2905,5000
206,7943,1935,20000
207,1232,2820,5000
208,7919,1562,20000
209,12149,2963,20000
210,547,2227,10000
211,673,1635,10000
212,663,3124,5000
213,529,2381,10000
214,1721,2990,5000
215,1032,2341,5000
216,696,2431,15000
217,661,2875,10000
218,572,1891,5000
219,623,2509,5000
220,829,2270,10000
221,1413,3780,0
222,346,2495,0
223,1115,3602,5000
224,2188,3315,10000
225,1250,2797,0
226,13020,2373,20000
227,734,3130,10000
228,688,2402,5000
229,1106,1970,15000
230,2306,3415,5000
231,834,3136,5000
232,818,3315,15000
233,3332,3210,5000
234,5886,3219,20000
235,3233,3241,15000
236,361,2462,15000
237,892,2758,0
238,1625,3409,5000
239,5989,1937,10000
240,2072,2850,10000
241,1948,3397,10000
242,2305,3874,10000
243,1553,2866,0
244,2308,2300,10000
245,182,2271,5000
246,1422,2603,10000
247,2295,1793,0
248,1563,1980,0
249,1484,3057,5000
250,2480,4849,0
251,2415,2740,10000
252,2084,3119,5000
253,2685,2708,5000
254,3324,3673,15000
255,2364,3983,5000
256,759,3233,10000
257,2061,3054,15000
258,2604,3005,15000
259,495,2618,5000
260,573,1205,5000
261,775,2387,0
262,526,2099,5000
263,945,2320,5000
264,379,1815,0
265,699,2509,10000
266,783,2310,5000
267,334,1761,5000
268,1270,3610,0
269,844,2200,15000
270,390,1782,0
271,4345,2934,5000
272,565,1464,5000
273,620,2579,0
274,1079,1343,20000
275,1188,3373,10000
276,7040,2676,5000
277,689,1490,15000
278,3696,2689,5000
279,3558,3328,15000
280,672,3150,5000
281,959,2030,5000
282,689,2272,10000
283,1462,2531,15000
284,8511,2754,20000
285,1496,3514,5000
286,739,1558,5000
287,2501,2709,10000
288,853,2994,5000
289,886,2023,15000
290,1143,2900,10000
291,1274,2325,5000
292,1763,3267,15000
293,1790,2459,0
294,7828,3145,10000
295,623,2616,10000
296,50,1172,5000
297,13754,2110,5000
298,50,1319,10000
299,570,2186,5000
300,50,1425,10000
301,112,1113,10000
302,214,2549,5000
303,287,1485,5000
304,50,2080,5000
305,917,2504,10000
306,124,2188,0
307,461,2295,10000
308,50,1635,5000
309,1697,2311,20000
310,20,965,15000
311,50,1500,5000
312,469,1789,10000
313,20,701,0
314,50,969,15000
315,624,2980,0
316,50,1310,10000
317,188,1750,5000
318,8562,2505,20000
319,2838,3123,10000
320,1741,1460,20000
321,4324,2873,15000
322,1008,4136,5000
323,1998,2352,5000
324,2865,3801,5000
325,2686,1474,10000
326,2962,3823,15000
327,10468,2338,5000
328,7985,1717,20000
329,50,1540,10000
330,828,2567,5000
331,267,2853,20000
332,3042,3097,15000
333,10760,4605,5000
334,3453,3080,10000
335,5426,2064,20000
336,2295,2816,15000
337,1507,2965,15000
338,1737,2865,10000
339,4404,2671,10000
340,834,2090,10000
341,1350,2711,10000
342,866,2289,15000
343,1847,2898,5000
344,1302,2294,0
345,2032,2469,10000
346,1650,2801,10000
347,1890,1358,5000
348,1665,3430,5000
349,1864,2743,10000
350,941,2085,15000
351,2197,2540,5000
352,1921,3094,10000
353,1644,3016,5000
354,1489,2395,10000
355,1301,2169,10000
356,1887,3636,0
357,842,2157,5000
358,207,1617,5000
359,2329,3029,10000
360,872,2510,10000
361,1294,2718,10000
362,1546,3693,0
363,42,2423,10000
364,2422,3144,10000
365,1644,2944,0
366,1347,2891,20000
367,883,2158,5000
368,821,1659,5000
369,501,2886,5000
370,1294,1584,0
371,223,3770,10000
372,816,1760,10000
373,2094,3188,10000
374,11480,2240,20000
375,1453,2656,10000
376,6186,5000,0
377,3670,4857,15000
378,2361,3348,5000
379,2906,3783,5000
380,3183,3587,20000
381,4567,3269,10000
382,43,1386,5000
383,50,1480,0
384,353,2886,0
385,541,3040,20000
386,487,2739,5000
387,660,2401,5000
388,328,2000,5000
389,112,1837,0
390,2157,3748,10000
391,1237,2807,20000
392,4008,3414,20000
393,50,2530,10000
394,245,2323,0
395,108,2536,15000
396,309,1871,10000
397,1724,2075,15000
398,115,1665,5000
399,952,2570,20000
400,46,1703,0
401,323,1815,15000
402,152,1674,10000
403,50,1375,0
404,466,2090,10000
405,549,2241,20000
406,50,1867,5000
407,162,3015,20000
408,228,2156,10000
409,765,2705,15000
410,9755,3229,5000
411,195,1724,5000
412,50,2315,5000
413,693,2530,15000
414,13778,2390,20000
415,3518,3187,15000
416,4084,3163,5000
417,4264,3403,10000
418,1835,2913,10000
419,5327,2359,5000
420,4597,1602,20000
421,5474,3915,5000
422,4811,2974,5000
423,4160,3657,15000
424,239,1074,10000
425,1068,2317,5000
426,20,2535,10000
427,6954,2715,20000
428,190,1182,20000
429,4910,4009,10000
430,2385,4775,0
431,2008,4104,5000
432,6282,4224,10000
433,3447,4623,10000
434,3354,4312,15000
435,6701,4380,5000
436,5799,3074,5000
437,9157,4391,15000
438,2063,2671,15000
439,2245,3543,5000
440,1819,3052,5000
441,1592,3165,5000
442,4637,3442,0
443,50,2730,0
444,3659,3522,10000
445,4557,3491,10000
446,4765,3948,10000
447,5973,4927,15000
448,1570,3037,10000
449,1185,3047,10000
450,1202,2400,15000
451,1886,2108,15000
452,50,1419,0
453,756,3780,10000
454,420,2607,10000
455,317,2780,5000
456,654,2737,10000
457,111,1961,5000
458,697,2318,0
459,50,1695,5000
460,487,3079,10000
461,936,2421,10000
462,5083,3269,20000
463,372,2125,20000
464,1940,4633,5000
465,4477,3706,10000
466,2017,3077,20000
467,20,1765,0
468,1319,1750,5000
469,1229,2788,10000
470,8436,2220,20000
471,3652,3998,15000
472,1066,2300,5000
473,11266,1928,20000
474,9532,2095,20000
475,5099,1661,20000
476,368,3477,10000
477,8244,4143,20000
478,1324,3593,10000
479,13944,2843,15000
480,9993,2380,20000
481,1703,2403,5000
482,2484,3391,15000
483,3252,3289,15000
484,1753,1701,5000
485,1165,2237,5000
486,2823,2558,15000
487,3066,2782,15000
488,2292,3267,10000
489,2124,2412,5000
490,2136,3029,5000
491,3094,3440,5000
492,1048,3417,0
493,1608,3196,20000
494,1664,2046,10000
495,2173,2997,10000
496,1767,2870,5000
497,3154,2587,10000
498,7079,2222,20000
499,2046,2239,5000
500,1552,2114,5000
501,1815,1987,10000
502,3081,3263,15000
503,696,2452,15000
504,2032,2575,10000
505,2499,2102,5000
506,1074,2252,10000
507,855,1845,10000
508,2475,2567,5000
509,3441,3606,0
510,2240,1803,15000
511,13197,2677,20000
512,1263,2475,0
513,2512,1896,5000
514,4057,5023,15000
515,2407,2643,10000
516,243,2741,0
517,1668,1999,10000
518,6362,2226,10000
519,1161,2960,5000
520,1199,3311,5000
521,2332,1073,5000
522,1491,3004,5000
523,2467,3311,10000
524,1281,2753,5000
525,1919,3841,10000
526,1736,3211,0
527,1994,2572,5000
528,2142,3176,10000
529,1555,2689,0
530,2949,2355,10000
