Iteration,BurnCost,MoveCost,AgentDeathPenalty
0,5300,4734,10000
1,206,2191,5000
2,1799,2751,5000
3,385,1741,20000
4,3074,4159,20000
5,1296,3144,15000
6,3023,2232,5000
7,2758,2440,0
8,1949,3618,5000
9,1558,3096,0
10,343,2306,0
11,168,2432,20000
12,3316,3842,20000
13,772,2216,5000
14,151,2264,15000
15,302,1134,10000
16,1636,1367,10000
17,322,1575,10000
18,1587,1488,10000
19,874,2935,0
20,5803,3538,10000
21,12403,1880,20000
22,3239,2456,5000
23,2693,3538,15000
24,312,1247,5000
25,50,1612,15000
26,2260,2357,5000
27,923,2659,0
28,2783,3477,10000
29,7888,2810,20000
30,4935,2416,10000
31,3726,4570,20000
32,278,2073,0
33,50,1395,20000
34,4174,2928,10000
35,2589,3638,5000
36,9928,3334,20000
37,3220,2182,5000
38,2033,2835,0
39,3573,4112,5000
40,3093,3366,5000
41,2126,2867,10000
42,429,1512,20000
43,676,2858,10000
44,1588,2549,0
45,556,1677,0
46,2025,2743,20000
47,1010,2475,5000
48,1431,2739,15000
49,800,3255,0
50,11564,2665,10000
51,475,4519,0
52,1868,3604,5000
53,2079,3791,0
54,7291,3300,10000
55,1076,2790,5000
56,3223,2685,10000
57,2697,3483,5000
58,1774,3559,5000
59,4782,3990,5000
60,11303,3386,20000
61,1548,3262,5000
62,1698,3137,10000
63,1346,2220,15000
64,236,1670,10000
65,158,1704,15000
66,7191,4651,10000
67,3536,5133,5000
68,432,2290,15000
69,3850,3097,5000
70,3760,3178,20000
71,20,1016,20000
72,436,1354,20000
73,864,2351,5000
74,2467,2972,15000
75,673,2450,10000
76,1032,2874,10000
77,2063,3028,20000
78,820,2094,5000
79,2539,2392,20000
80,1118,3464,10000
81,8805,2866,20000
82,117,1635,15000
83,167,1614,0
84,224,1821,5000
85,287,2376,15000
86,50,2342,15000
87,178,1455,5000
88,3144,2915,20000
89,408,3330,10000
90,5301,1884,20000
91,3137,3123,5000
92,1523,3177,10000
93,1821,3304,5000
94,3279,2547,5000
95,2342,2969,0
96,7648,3956,5000
97,2099,3375,10000
98,20,2950,10000
99,1445,3062,10000
100,1880,3591,10000
101,4168,2643,20000
102,574,2351,15000
103,1409,3015,5000
104,254,2434,20000
105,2436,2891,10000
106,4639,1278,20000
107,50,1586,5000
108,50,1841,5000
109,50,1695,5000
110,106,1515,5000
111,77,2181,15000
112,115,2050,5000
113,113,2733,5000
114,371,2685,10000
115,50,2456,15000
116,50,1194,0
117,7151,2384,20000
118,9827,3300,20000
119,1610,3131,5000
120,2838,4161,0
121,2570,4305,5000
122,2688,3864,0
123,1841,2613,20000
