Iteration,BurnCost,MoveCost,AgentDeathPenalty
0,1000,4435,5000
1,812,4001,0
2,326,3421,20000
3,50,3195,15000
4,8846,3395,35000
5,844,4190,10000
6,50,3779,10000
7,50,2095,10000
8,301,3684,15000
9,50,2718,10000
10,624,3985,5000
11,50,2743,5000
12,221,3718,10000
13,275,3533,5000
14,766,3417,10000
15,51,1086,0
16,125,1403,10000
17,20,2260,15000
18,173,1962,20000
19,108,2843,15000
20,1083,3995,0
21,411,4274,5000
22,461,3835,25000
23,978,6406,30000
24,50,2465,0
25,50,2776,35000
26,50,1791,10000
27,484,3823,5000
28,13907,4030,40000
29,1234,5175,30000
30,50,2900,10000
31,3133,4632,40000
32,50,3555,15000
33,1503,3861,0
34,349,3744,0
35,4378,5473,10000
36,4736,5065,5000
37,4607,5067,5000
38,387,2800,20000
39,108,3031,20000
40,7810,3572,40000
41,449,3123,5000
42,974,5704,5000
43,470,4604,5000
44,4788,6129,35000
45,2169,3557,5000
46,2591,3485,5000
47,4514,5788,10000
48,2314,4542,5000
49,5288,5894,25000
50,4880,6159,15000
51,50,5701,10000
52,2553,3432,15000
53,2038,4228,10000
54,6180,6445,25000
55,3225,4304,15000
56,4144,3747,20000
57,2572,5224,10000
58,1774,3055,5000
59,4249,5355,10000
60,6615,6160,15000
61,50,4325,35000
62,5360,4514,10000
63,3677,6006,5000
64,5678,5380,5000
65,2055,3295,35000
66,6647,6417,40000
67,1100,5224,35000
68,5888,6055,25000
69,2931,3940,10000
70,3239,5483,5000
71,20,4769,0
72,384,2726,5000
73,2745,5969,25000
74,5132,6610,35000
75,1502,5075,35000
76,1904,4041,20000
77,1832,4909,5000
78,2196,4047,10000
79,4293,3031,15000
80,4769,4296,10000
81,3532,4506,15000
82,459,3094,15000
83,969,3537,0
84,1532,5214,35000
85,5885,3129,10000
86,6682,6378,10000
87,2189,4170,5000
88,5324,5554,0
89,290,5097,35000
90,3254,4592,10000
91,3727,4532,20000
92,1654,6620,5000
93,2865,3793,10000
94,5648,4637,25000
95,4505,3817,15000
96,3648,4367,10000
97,1759,3932,5000
98,20,3988,10000
99,4597,5866,15000
100,4229,4905,5000
101,5913,5450,15000
102,9361,7679,20000
103,4239,4690,10000
104,2459,4187,10000
105,2789,3760,10000
106,933,3226,5000
107,3173,4137,5000
108,3266,4773,15000
109,1033,4335,20000
110,1809,3602,10000
111,82,4384,5000
112,3881,4067,20000
113,2389,4560,35000
114,3306,2878,5000
115,2269,5596,15000
116,1664,4172,15000
117,106,3370,40000
118,1192,3892,15000
119,4915,3354,5000
120,2030,3485,10000
121,4145,3947,5000
122,2004,5445,10000
123,742,3360,5000
124,2697,4778,15000
125,739,3410,40000
126,596,3339,5000
127,1007,4286,10000
128,2583,3663,10000
129,1387,3626,15000
130,2105,5081,10000
131,1432,5296,35000
132,6916,5340,5000
133,5311,4308,10000
134,50,3544,5000
135,752,3769,35000
136,1927,3703,15000
137,50,3177,40000
138,1919,3696,20000
139,2308,3299,10000
140,5751,2030,20000
141,453,2578,10000
142,643,3228,15000
143,1194,2062,15000
144,381,2619,40000
145,348,3678,35000
146,1934,3423,20000
147,872,4636,5000
148,5003,5228,15000
149,2289,4699,10000
150,1068,3405,15000
151,3192,3813,15000
152,2701,4554,15000
153,3312,5895,20000
154,4976,5480,10000
155,1233,6063,30000
156,753,5024,5000
157,618,7662,40000
158,3929,3732,15000
159,3409,3351,25000
160,3251,5847,10000
161,3314,3714,15000
162,2357,5450,5000
163,11057,3101,20000
164,113,2288,0
165,50,1716,5000
166,1666,3299,10000
167,853,4628,15000
168,546,3259,10000
169,7651,3774,40000
170,542,4328,40000
171,11776,3921,20000
172,616,4216,15000
173,1019,4405,40000
174,50,3175,20000
175,187,3528,15000
176,582,3424,10000
177,260,7297,5000
178,106,3443,30000
179,5907,9512,35000
180,665,3575,30000
181,2440,4162,5000
182,50,4277,15000
183,50,2546,10000
184,2391,3819,35000
185,50,1594,5000
186,286,2560,40000
187,286,4043,5000
188,145,3921,10000
189,1439,3155,10000
190,3223,5100,10000
191,1638,4525,40000
192,4281,2997,25000
193,20,4867,20000
194,520,2573,5000
195,2075,4040,15000
196,3065,4376,20000
197,1896,3273,10000
198,783,2613,10000
199,167,4123,15000
200,1379,3915,20000
201,1867,2723,15000
202,1255,4102,10000
203,1395,2883,10000
204,2966,4774,15000
205,2045,4781,5000
206,2085,3322,15000
207,5212,5011,15000
208,2205,5046,25000
209,6412,6362,10000
210,472,4706,0
211,1619,4878,30000
212,4433,5946,5000
213,2677,4765,25000
214,2679,3299,10000
215,3265,3684,5000
216,7338,3279,15000
217,2912,3866,15000
218,2083,3991,5000
219,9679,4056,40000
220,3358,4209,5000
221,3674,6420,15000
222,3941,4569,15000
223,7531,4757,40000
224,1146,3771,10000
225,1971,4033,10000
226,3829,4587,10000
227,2867,5602,5000
228,9322,4113,30000
229,2364,3809,5000
230,4686,3698,15000
231,3340,4977,10000
232,3314,5444,15000
233,5582,5618,25000
234,3356,4541,20000
235,4095,3637,30000
236,3854,5230,20000
237,184,4072,5000
238,2965,4460,10000
239,3066,4812,5000
240,4179,5195,20000
241,943,3869,15000
242,3808,6436,30000
243,1227,3728,5000
244,1798,4219,5000
245,1808,4086,20000
246,3632,4743,10000
247,2552,3177,15000
248,1885,3213,5000
249,2893,3768,20000
250,2728,4792,15000
251,2415,2917,10000
252,3101,4792,5000
253,4061,6864,15000
254,2550,3180,25000
255,3323,4045,20000
256,1890,3683,15000
257,1951,3247,10000
258,6700,5364,20000
259,1461,4190,20000
260,893,2885,5000
261,8660,3326,15000
262,3325,5026,10000
263,1580,3898,15000
264,2208,3521,10000
265,5242,4857,15000
266,4086,6157,25000
