Iteration,BurnCost,MoveCost,AgentDeathPenalty
0,8673,4920,0
1,11418,1833,40000
2,7616,2477,0
3,5286,1729,0
4,5808,2490,0
5,3545,2366,0
6,3121,1842,0
7,928,1406,5000
8,10037,2449,0
9,905,1523,0
10,418,2101,0
11,518,1656,0
12,227,3191,0
13,666,2181,0
14,1556,2135,0
15,45,1213,0
16,993,1135,0
17,165,1786,0
18,558,2448,0
19,1485,1757,0
20,3555,2800,0
21,875,2637,0
22,5556,2066,0
23,2238,3390,0
24,3601,1098,0
25,50,1408,0
26,1121,1657,5000
27,636,2526,0
28,224,2474,0
29,828,3475,0
30,408,2833,0
31,14142,4194,0
32,50,1524,0
33,4404,2125,0
34,2792,2683,5000
35,171,1950,0
36,15218,1870,0
37,2548,2377,0
38,6682,2029,0
39,4268,2814,0
40,2833,2767,0
41,7491,2348,40000
42,1347,2021,0
43,3727,2891,0
44,5410,1748,0
45,2093,2051,0
46,2800,1762,0
47,3099,2018,0
48,4950,1893,0
49,10606,2997,0
50,2726,1948,0
51,419,2645,0
52,5154,2569,0
53,3479,2292,0
54,3151,3252,0
55,346,1723,0
56,4666,1631,0
57,1806,1722,0
58,272,2103,0
59,6956,2899,40000
60,1863,2748,0
61,3196,1774,0
62,1931,2965,0
63,879,3360,0
64,2943,2310,0
65,3533,1322,0
66,5929,3391,0
67,2948,2305,0
68,5530,4042,0
69,3001,1799,0
70,3222,2100,0
71,20,1397,0
72,719,1330,0
73,4317,2015,0
74,4986,2751,0
75,3691,2050,0
76,1839,1928,0
77,2004,2855,0
78,8513,2282,5000
79,1406,2285,0
80,3148,2222,0
81,2839,3235,0
82,805,1515,0
83,2735,1455,0
84,1459,2798,0
85,1921,1865,0
86,1714,2026,0
87,1114,1673,0
88,4175,3579,0
89,1672,2271,0
90,3210,2454,0
91,1877,3437,0
92,1495,2087,0
93,1125,1846,0
94,5101,2578,0
95,1305,1966,0
96,50,2773,0
97,11027,2468,0
98,20,2351,0
99,7049,2700,0
100,3214,2475,0
101,6509,2444,0
102,738,3933,0
103,1393,3647,0
104,11549,2192,0
105,1318,2149,0
106,758,1343,0
107,3028,1839,0
108,3031,2268,0
109,2134,2326,0
110,1222,1571,0
111,82,2023,0
112,2385,2985,0
113,751,2307,0
114,2130,1722,0
115,2512,2827,5000
116,3688,2007,0
117,4551,2684,0
118,1627,3154,0
119,1496,2640,0
120,5216,2948,0
121,2939,3297,0
122,3583,2733,0
123,1744,2014,0
124,2903,3586,0
125,1341,1686,0
126,1118,1728,0
127,1067,2556,0
128,1925,2058,0
129,2864,2867,0
130,2595,3217,0
131,6422,1484,0
132,1426,2759,5000
133,2199,1797,0
134,3312,2103,0
135,194,1700,0
136,3163,2068,0
137,1216,3093,0
138,683,2383,0
139,2578,1790,0
140,8822,1530,0
141,361,1300,5000
142,1357,2619,0
143,1494,1062,0
144,568,1183,0
145,828,2920,0
146,5666,2370,0
147,4156,2831,0
148,2691,3365,0
149,4434,3085,0
150,1280,1982,0
151,3090,1673,0
152,2201,1968,0
153,1707,2731,0
154,2162,2879,0
155,1609,2149,40000
156,4555,2683,0
157,2992,2033,0
158,933,2398,0
159,2436,1802,10000
160,438,2899,0
161,1538,3522,0
162,299,1652,0
163,10052,3046,0
164,179,1447,0
165,106,1505,0
166,8775,1600,0
167,2931,4174,0
168,4671,1669,0
169,5016,2590,0
170,218,2685,0
171,1815,3330,0
172,226,2031,0
173,178,2530,5000
174,184,2536,20000
175,1396,2770,0
176,3480,2774,0
177,260,4196,0
178,4301,3372,0
179,4699,3842,0
180,1382,1414,0
181,3752,1403,0
182,3301,2773,0
183,6060,2012,0
184,696,2682,0
185,835,1331,5000
186,328,1024,0
187,1076,2349,0
