Iteration,BurnCost,MoveCost,AgentDeathPenalty
0,50,4046,0
1,3649,2189,0
2,2908,3549,40000
3,5389,1393,0
4,3405,2485,0
5,1707,2543,0
6,6117,2408,0
7,406,1299,0
8,1842,2192,0
9,1668,1111,0
10,2471,2522,0
11,1088,1679,0
12,3830,3627,0
13,4016,2264,40000
14,1354,2220,0
15,302,1375,0
16,1631,1176,0
17,5022,3464,0
18,9270,1532,0
19,1614,2363,0
20,1694,2295,0
21,1041,2789,0
22,1287,2178,0
23,2005,3911,0
24,3449,1938,0
25,50,1834,0
26,1280,1393,0
27,1168,2240,0
28,830,3165,0
29,2895,3552,5000
30,2201,2853,0
31,4494,4043,0
32,1602,2393,0
33,4398,2165,0
34,3569,2787,0
35,6612,3187,5000
36,4642,2614,0
37,1915,2139,0
38,6809,1979,0
39,7011,2575,0
40,8292,2964,0
41,167,2594,40000
42,1290,1874,0
43,5085,2772,0
44,5563,1857,0
45,50,1658,0
46,106,1829,0
47,999,2359,0
48,50,3023,0
49,1242,3812,0
50,50,1751,5000
51,475,891,0
52,50,1018,0
53,111,1798,0
54,50,2931,0
55,20,502,0
56,4183,2650,0
57,6892,1457,5000
58,111,1732,0
59,50,2098,0
60,50,2167,0
61,110,1559,0
62,50,2387,0
63,251,3005,5000
64,437,2150,0
65,50,2194,0
66,1720,3603,5000
67,50,1353,0
68,50,3067,0
69,5846,2357,0
70,3118,1818,0
71,20,1044,0
72,111,1236,0
73,50,1719,0
74,50,2387,0
75,20,1537,0
76,590,1639,0
77,1426,2854,0
78,8536,2040,0
79,5495,1567,0
80,1981,2607,0
81,50,2662,0
82,50,789,0
83,2803,1075,0
84,4956,2972,0
85,794,2393,0
86,50,2056,0
87,5055,1625,0
88,108,3519,0
89,234,1098,0
90,3919,2547,0
91,1008,2964,0
92,111,1604,0
93,2480,1934,0
94,293,2764,0
95,50,1462,0
96,50,1597,0
97,398,1875,0
98,20,1576,0
99,50,2080,0
100,50,1418,0
101,1939,2614,5000
102,266,4237,0
103,362,4340,0
104,668,1806,0
105,227,1702,0
106,50,1179,0
107,174,1633,0
108,389,2833,0
109,107,1581,0
110,118,1290,0
111,50,1432,0
112,50,3861,0
113,2568,2229,0
114,7174,2396,0
115,50,2336,10000
116,2520,1931,0
117,6481,2692,0
118,5344,3632,0
119,2520,2804,0
120,7093,2016,35000
121,3182,3443,0
122,3960,3478,0
123,3433,1915,0
124,2889,3777,0
125,1535,2167,0
126,8098,1811,0
127,945,2813,0
128,4894,2619,0
129,3316,3048,0
130,50,2002,0
131,876,1591,0
132,555,2977,0
133,1297,1855,0
134,50,988,0
135,167,985,0
136,50,2620,0
137,7091,2964,0
138,8108,1935,0
139,4029,2047,0
140,3995,1450,0
141,361,771,0
142,6194,2749,5000
143,2809,2234,0
144,2462,1783,0
145,3236,4174,0
146,356,2696,0
147,1992,2736,0
148,2060,2696,0
149,374,2786,0
150,3873,2168,0
151,108,2085,0
152,952,2776,0
153,1108,2631,0
154,2810,3353,0
155,1373,2313,0
156,289,1673,0
157,50,1562,0
158,329,2713,0
159,3924,1827,0
160,340,3072,0
161,6892,2936,0
162,5893,1490,0
163,50,2453,0
164,50,1405,0
165,50,1098,0
166,50,1542,0
167,11108,2899,0
168,4280,1905,0
169,107,1694,0
170,632,2922,0
171,708,3730,0
172,6906,2804,0
173,108,2110,0
174,636,2099,0
175,50,1736,0
176,50,1684,0
177,160,2449,0
178,652,2100,0
179,50,2325,0
180,1319,1751,0
181,803,1167,0
182,3815,3229,5000
183,113,1700,0
184,169,2186,0
185,4308,985,0
186,20,340,0
187,9586,2080,0
188,113,1706,0
189,20,1670,0
190,4984,1763,0
191,225,1797,0
192,5247,1852,5000
193,20,765,0
194,111,1326,0
195,10571,2542,0
196,1067,3121,0
197,4506,2386,0
198,1628,1566,0
199,1660,3038,5000
200,3950,2571,0
201,106,1848,0
202,50,1350,0
203,2323,1596,0
204,1146,2453,0
205,2976,2121,0
206,50,1605,0
207,1127,5157,5000
208,7216,1903,0
209,323,2664,0
210,404,1935,0
211,633,1849,5000
212,175,2060,0
213,15699,2673,0
214,1123,2482,0
215,571,1972,0
216,2232,2267,0
217,5340,2134,0
218,1464,1428,0
219,2257,2603,0
220,5027,2450,0
221,2886,3426,0
222,2680,2409,0
223,5921,2937,0
224,1089,3111,0
225,188,1897,0
226,967,2882,0
227,564,3132,0
228,716,2009,0
229,1981,2553,0
230,1570,3126,5000
231,169,2887,0
232,8402,3459,40000
233,5391,2232,0
234,1195,2232,0
235,634,2424,0
236,8701,2709,0
237,779,2097,0
238,598,1566,0
239,985,1410,0
240,1334,3359,10000
241,2446,2004,0
242,1107,2564,0
243,1876,1535,5000
244,1859,3142,0
245,116,2447,0
246,793,1804,0
247,1326,1716,0
248,879,1548,0
249,1426,2302,0
250,8201,2532,0
251,1552,2126,0
252,1124,2825,0
253,2141,2609,0
254,1555,1679,25000
255,2526,4055,0
256,4126,1992,0
257,5868,2244,0
258,2522,2177,0
259,2227,2688,0
260,948,976,0
261,1486,1956,0
262,1205,2269,0
263,1588,2109,0
264,1591,1490,0
265,958,2574,0
266,2745,4054,5000
267,1470,1526,0
268,1076,3583,0
269,1952,1938,0
270,1319,1916,0
271,1945,1919,5000
272,828,1722,0
273,1168,2335,5000
274,1480,1351,0
275,118,2725,0
276,313,1875,0
277,4441,1461,0
278,1220,2237,0
279,839,2383,0
280,426,4295,0
281,5121,1384,0
282,399,2242,0
283,1048,3304,5000
284,91,1306,5000
285,926,3611,0
286,633,1795,0
