Iteration,BurnCost,MoveCost,AgentDeathPenalty
0,11157,3004,0
1,10975,1518,0
2,9460,1377,0
3,108,756,0
4,9199,724,10000
5,10422,1212,10000
6,3067,1232,0
7,2941,747,10000
8,9929,1202,5000
9,4567,1174,10000
10,1062,1200,5000
11,2192,967,0
12,5186,3123,0
13,1202,1409,0
14,524,1265,0
15,254,588,0
16,1316,475,0
17,203,1158,5000
18,5994,827,5000
19,50,942,0
20,8557,1265,5000
21,3688,1983,0
22,10389,1073,0
23,6514,2098,0
24,3402,878,5000
25,50,894,10000
26,5872,1870,0
27,2761,1170,0
28,8354,3205,5000
29,6575,2157,10000
30,6225,1171,0
31,13069,1955,10000
32,5336,1448,0
33,4511,1804,0
34,5689,1964,0
35,7766,1350,0
36,14962,1111,10000
37,6117,1345,0
38,3587,1555,0
39,7826,1489,0
40,7268,1845,0
41,2215,987,5000
42,486,649,0
43,108,1046,0
44,50,1065,0
45,7469,1073,0
46,472,944,0
47,4207,1434,5000
48,280,1015,5000
49,352,1553,0
50,413,1132,0
51,112,1139,0
52,5298,801,0
53,111,751,0
54,238,1951,5000
55,72,335,0
56,1542,1376,0
57,108,973,5000
58,166,1346,0
59,12016,1228,10000
60,7216,2802,0
61,3168,1063,0
62,5249,1538,5000
63,2738,1901,0
64,3981,1571,0
65,2349,965,0
66,6047,2255,0
67,5589,1271,0
68,15494,2387,0
69,5473,1049,0
70,3047,1227,5000
71,20,1285,0
72,719,868,0
73,5845,1163,0
74,9507,2362,0
75,3562,1473,0
76,2721,1678,0
77,3613,2122,0
78,10989,2029,0
79,3533,1459,0
80,7111,1497,5000
81,6940,1471,0
82,167,532,0
83,217,509,0
84,13763,1156,10000
85,3334,1452,0
86,5690,1200,0
87,1894,946,0
88,8327,2510,5000
89,5357,1931,5000
90,5614,1257,0
91,5231,1680,0
92,842,1136,0
93,2255,1480,10000
94,1420,1451,0
95,2144,855,5000
96,3420,1728,0
97,11746,793,10000
98,20,1543,0
99,13372,2257,0
