Iteration,BurnCost,MoveCost,AgentDeathPenalty
0,14122,2545,5000
1,20,711,0
2,10954,1214,10000
3,5326,1513,0
4,4648,1515,10000
5,1072,1588,5000
6,4356,1597,5000
7,50,595,0
8,9530,1090,0
9,4200,1143,10000
10,1964,1114,0
11,3343,882,0
12,12372,1488,0
13,4484,1082,0
14,2642,1757,0
15,208,603,0
16,50,676,0
17,10898,1000,5000
18,6020,1360,0
19,4083,1130,10000
20,12253,1167,0
21,3057,2469,0
22,4484,1131,0
23,1904,1909,0
24,3341,960,0
25,50,1128,5000
26,5872,1870,0
27,4963,1094,0
28,7506,2664,0
29,5005,1581,5000
30,2767,1186,0
31,14438,985,10000
32,1076,1297,0
33,4284,960,0
34,1694,1280,0
35,2666,2122,0
36,14645,2161,0
37,6397,1215,0
38,50,1049,0
39,50,871,0
40,5963,1180,10000
41,3289,1549,0
42,1323,1137,0
43,5805,1671,0
44,5898,933,0
45,50,1003,0
46,1175,1205,5000
47,832,1067,5000
48,4544,1217,10000
49,11014,1807,0
50,12256,529,10000
51,475,1432,0
52,3131,1737,0
53,5232,1721,0
54,9323,2355,0
55,52,628,10000
56,3631,1177,10000
57,4556,887,0
58,2128,1227,0
59,8235,2078,5000
60,7283,2169,0
61,2272,1201,0
62,9444,1982,0
63,617,1520,0
64,875,970,0
65,1394,1039,0
66,12303,2213,10000
67,5619,1109,0
68,1615,1837,0
69,988,1354,0
70,2600,1243,0
71,20,627,0
72,719,334,0
73,1591,1082,0
74,3832,1842,0
75,1001,1327,0
76,2054,1243,0
77,8932,2074,5000
78,3115,1702,0
79,1301,1362,0
80,7735,1379,5000
81,8124,1873,0
82,167,778,5000
83,1150,1106,0
84,5072,1254,10000
85,745,1020,0
86,9118,990,0
87,490,950,0
88,113,1325,0
89,7681,633,10000
90,1229,1363,0
91,2055,1332,0
92,804,1090,0
93,8329,1263,0
94,1126,1364,5000
95,1949,902,0
96,448,1339,0
97,10596,1373,0
98,20,1465,0
99,2821,1655,0
100,835,1001,0
101,2730,2028,10000
102,17517,1530,10000
103,998,1660,0
104,11457,1261,0
105,686,893,5000
106,256,832,0
107,1121,1133,0
108,4364,1507,0
109,878,1445,0
110,8081,465,10000
111,82,930,0
112,12864,1506,5000
113,6888,1944,0
114,7646,1284,0
115,5351,1725,10000
116,166,843,5000
117,6098,1518,0
118,11455,1035,10000
119,5541,1585,0
120,5193,1412,0
121,7081,2315,0
122,8398,1904,0
123,3280,1590,5000
124,9934,2002,0
125,4471,1580,0
126,4957,1671,0
127,5408,2691,0
128,5088,2311,0
129,11705,2423,0
130,2674,2262,0
131,6458,1542,0
132,8220,1913,0
133,5979,1084,0
134,3454,1563,0
135,2930,1159,5000
136,7036,1438,0
137,6694,1241,0
138,8339,1188,0
139,3983,1079,0
140,4012,1304,0
141,361,998,0
142,8087,1508,0
143,6150,2153,5000
144,5528,1558,0
145,11239,1539,0
146,6871,2108,5000
147,6342,1540,5000
148,11385,2062,5000
149,6185,1649,0
150,1157,1359,0
151,7623,1403,0
152,2040,1406,10000
153,3836,1964,0
154,12238,1475,0
155,1547,1557,5000
156,11537,1404,5000
157,3039,1743,0
158,6331,1230,0
159,3953,1065,0
160,4674,1865,0
161,5195,1167,0
162,5192,1638,0
163,3203,1825,0
164,6909,1012,5000
165,803,1732,5000
166,8302,1409,0
167,4974,1564,0
168,5094,1409,0
169,5312,1646,5000
170,3336,1936,0
171,11560,2631,5000
