Iteration,BurnCost,MoveCost,AgentDeathPenalty
0,14303,1972,10000
1,3706,1530,10000
2,9953,1795,10000
3,264,1258,10000
4,2054,2864,5000
5,2909,2371,10000
6,4606,1785,10000
7,1597,1917,5000
8,1403,2750,5000
9,1315,2208,5000
10,1493,1882,0
11,1085,1847,0
12,50,1760,5000
13,1964,1986,0
14,6133,2390,10000
15,51,399,0
16,549,1422,0
17,4962,1145,10000
18,950,1834,0
19,742,2301,0
20,909,1957,5000
21,1157,2543,0
22,10972,742,10000
23,13498,1786,10000
24,312,1451,0
25,50,1347,0
26,986,1560,5000
27,2416,1912,5000
28,9417,2256,10000
29,4470,2621,5000
30,7914,1816,10000
31,14270,1780,10000
32,1082,2211,5000
33,50,1218,10000
34,1417,3566,0
35,12306,2225,10000
36,889,2621,10000
37,2939,1963,5000
38,994,1726,0
39,2137,1913,5000
40,878,1390,5000
41,906,2138,0
42,806,1354,5000
43,10789,831,10000
44,3322,2013,10000
45,553,1596,0
46,668,1298,5000
47,1228,1491,10000
48,687,2261,5000
49,1198,2625,0
50,1483,1782,0
51,112,1666,0
52,515,1440,0
53,283,1173,5000
54,1872,2912,5000
55,2444,1406,5000
56,957,1985,5000
57,620,1494,5000
58,383,1013,0
59,10930,1991,10000
60,2253,2606,5000
61,234,828,5000
62,1363,1683,5000
63,7394,1555,10000
64,640,1210,0
65,575,1265,0
66,12336,2125,10000
67,333,1174,0
68,805,2165,5000
69,519,985,0
70,1405,1802,5000
71,20,1604,5000
72,395,846,5000
73,698,952,0
74,1683,2252,5000
75,1190,1451,10000
76,751,1569,0
77,12286,1130,10000
78,812,2109,5000
79,5714,1389,10000
80,681,1997,5000
81,9338,1246,10000
82,1943,1260,10000
83,1039,1062,10000
84,2751,2270,10000
85,6734,1219,10000
86,986,2061,5000
87,874,1782,0
88,3964,1970,10000
89,472,1985,0
90,855,1749,0
91,1359,2423,5000
92,479,1186,5000
93,494,1075,5000
94,840,1622,5000
95,893,2132,0
96,399,1271,5000
97,740,2105,0
98,20,2087,0
99,1379,2441,0
100,407,1221,0
101,10314,1694,10000
102,1290,3080,0
103,1180,2370,0
104,2397,2217,10000
105,739,1241,5000
106,288,961,0
107,859,1644,10000
108,859,1567,5000
109,494,1725,0
110,664,1810,10000
111,82,720,10000
112,712,2350,10000
113,6436,1441,10000
114,1408,2248,10000
115,685,1949,5000
116,855,1630,5000
117,1731,2045,5000
118,836,1546,10000
119,2637,1196,10000
120,1003,1464,10000
121,8548,1315,10000
122,5891,1999,10000
123,353,1176,0
124,12249,1021,10000
125,9224,567,10000
126,8046,1559,10000
127,16175,1260,10000
128,433,1355,5000
129,592,1782,10000
130,4907,1189,10000
131,463,1165,10000
132,14323,792,10000
133,300,1208,10000
134,50,1311,5000
135,1886,1985,10000
136,1471,1517,5000
137,566,1826,0
138,1219,2574,0
139,719,2077,5000
140,111,1514,0
141,9763,442,10000
142,2227,2253,5000
143,324,1303,5000
144,224,1089,10000
145,450,2123,10000
146,8487,1165,10000
147,3243,2639,10000
148,13587,1447,10000
149,1126,2860,0
150,345,1435,5000
151,735,1494,0
152,6768,1800,10000
153,618,1247,5000
154,11797,2142,10000
155,803,2346,5000
156,327,1693,0
157,113,1046,10000
158,4146,1792,10000
159,605,1394,0
160,11616,2221,10000
161,7917,1341,10000
