Iteration,BurnCost,MoveCost,AgentDeathPenalty
0,5300,5509,20000
1,4088,4386,40000
2,305,4309,5000
3,1017,3326,5000
4,2476,4045,20000
5,1899,5104,5000
6,774,2624,10000
7,105,2416,5000
8,89,2801,40000
9,2802,4613,15000
10,789,4392,15000
11,656,2475,5000
12,50,3484,5000
13,2706,2721,10000
14,1160,4421,5000
15,20,682,0
16,319,1654,10000
17,91,2361,5000
18,20,1796,15000
19,657,3161,10000
20,1624,3419,5000
21,1197,3417,5000
22,673,2792,15000
23,2325,5488,10000
24,252,2983,5000
25,50,2010,10000
26,1876,2172,15000
27,768,3607,20000
28,5071,6058,20000
29,5859,3900,40000
30,2270,3699,15000
31,144,4862,5000
32,166,3175,10000
33,1039,3581,5000
34,181,4509,5000
35,107,2498,15000
36,3909,4963,5000
37,5703,3532,15000
38,2939,3417,20000
39,107,3540,20000
40,2261,3552,10000
41,336,2046,5000
42,882,3323,5000
43,3270,2928,20000
44,4244,3542,10000
45,2664,3996,5000
46,2480,4416,5000
47,4771,4122,10000
48,4487,4520,15000
49,4068,4847,15000
50,50,2845,40000
51,475,6681,40000
52,569,3119,15000
53,50,4073,5000
54,1982,4184,20000
55,20,960,0
56,202,3509,10000
57,1287,2853,10000
58,261,3266,5000
59,318,3278,5000
60,547,4730,35000
61,554,3102,5000
62,3493,3904,15000
63,2379,5400,10000
64,468,2425,5000
65,802,3337,5000
66,12240,3729,25000
67,3079,3783,20000
68,2743,4605,15000
69,527,2938,5000
70,50,3617,5000
71,20,2019,20000
72,281,2011,5000
73,50,2026,5000
74,842,4051,35000
75,672,4093,10000
76,1583,5430,10000
77,5162,5399,10000
78,2862,2439,10000
79,634,3750,5000
80,2003,2705,5000
81,228,3260,40000
82,630,3032,10000
83,1033,4069,5000
84,1171,3877,10000
85,1617,2525,20000
86,4629,4738,15000
87,1429,3451,5000
88,1777,4435,10000
89,1077,3342,20000
90,3170,3433,5000
91,1892,5038,5000
92,1588,3938,10000
93,2600,3285,15000
94,2377,3443,10000
95,2734,3743,25000
96,1554,3857,10000
97,1699,3420,15000
98,20,5018,0
99,6519,4307,5000
100,1810,4714,0
101,5840,5147,25000
102,1557,5006,20000
103,6104,3920,15000
104,906,5549,5000
105,2682,5003,40000
106,143,1828,5000
107,10207,3787,40000
108,5413,4111,10000
109,3568,3671,10000
