Iteration,BurnCost,MoveCost,AgentDeathPenalty
0,114,3365,5000
1,1450,3616,10000
2,5673,4821,15000
3,167,3797,35000
4,9353,2715,40000
5,4046,5071,10000
6,6538,3336,40000
7,439,2707,20000
8,2275,4880,15000
9,790,3325,10000
10,248,2771,15000
11,2716,3891,35000
12,3033,8094,30000
13,2892,2581,10000
14,853,3056,15000
15,208,1488,15000
16,1486,1766,5000
17,2598,3440,30000
18,1544,3121,10000
19,483,3369,5000
20,290,3575,10000
21,12243,3426,40000
22,9111,3254,25000
23,1441,5901,15000
24,3547,3763,40000
25,50,2984,10000
26,50,2174,5000
27,50,2700,5000
28,1324,3948,15000
29,208,4335,30000
30,784,3475,5000
31,2270,5410,10000
32,463,2802,20000
33,503,3110,5000
34,1355,4663,5000
35,768,3415,10000
36,1125,4398,0
37,770,3118,10000
38,1037,3085,20000
39,2225,4520,15000
40,778,3924,5000
41,344,2909,10000
42,661,2925,5000
43,1037,3025,15000
44,725,2958,5000
45,443,3275,5000
46,1163,3641,20000
47,1337,4668,40000
48,3448,5577,15000
49,9641,6607,25000
50,1936,3489,15000
51,475,5024,5000
52,4933,3307,15000
53,3555,4865,10000
54,8059,7921,35000
55,4741,2785,5000
56,3376,3730,30000
57,1632,3470,5000
58,1284,2937,5000
59,1465,4699,30000
60,2174,4493,10000
61,50,2176,0
62,739,4449,5000
63,668,4275,5000
64,369,2825,40000
65,333,2739,5000
66,689,5477,35000
67,1511,3851,10000
68,6023,5591,40000
69,285,2953,10000
70,117,3617,5000
71,20,1860,35000
72,664,1439,20000
73,1340,2871,5000
74,1704,3851,15000
75,994,3216,10000
76,1441,3307,20000
77,11737,3440,10000
78,660,3416,25000
79,3687,3538,40000
80,2616,2795,15000
81,1501,3002,20000
82,630,2408,10000
83,662,3312,5000
84,13160,4462,40000
85,3434,3922,10000
86,1364,5184,20000
87,3388,3952,15000
88,5467,6314,10000
89,4499,5402,10000
90,4145,4252,15000
91,5683,4948,10000
92,1715,7008,10000
93,2846,3383,15000
94,7006,4379,15000
95,3677,4204,10000
96,5384,3470,15000
97,4727,5254,5000
98,20,4359,0
99,7190,5243,10000
100,1136,4625,5000
101,6242,5098,20000
102,6367,6943,15000
103,1352,3235,15000
104,242,3464,10000
105,50,2287,5000
106,143,2032,5000
107,288,2337,0
108,50,3891,30000
109,533,2300,15000
110,168,2117,10000
111,50,1933,0
112,50,3582,15000
113,289,3321,5000
114,1175,3475,10000
115,184,3817,10000
116,127,3675,5000
117,1276,4239,10000
118,221,3745,35000
119,50,2890,10000
120,50,2760,10000
121,50,3141,15000
122,236,3581,10000
123,118,3516,5000
124,166,4152,10000
125,50,3388,30000
126,50,2489,10000
127,106,2680,15000
128,481,2787,10000
129,244,3725,5000
130,229,3544,20000
131,584,2950,10000
132,96,3215,40000
133,5853,3686,10000
134,50,6036,35000
135,247,4344,5000
136,3564,4150,5000
137,5356,4381,25000
138,7353,3478,25000
139,4119,4267,15000
140,2377,4277,10000
141,1695,4214,10000
142,4545,3993,10000
143,6092,4423,40000
144,5464,2297,10000
145,11075,4766,40000
146,1057,3787,15000
147,580,4057,40000
148,9455,4662,40000
149,2149,4541,10000
150,437,3435,20000
151,298,3971,10000
152,1428,4869,10000
153,13027,3392,40000
154,10789,6460,10000
155,543,3249,15000
156,626,3536,5000
157,50,2779,5000
158,562,3989,5000
159,592,3042,0
160,218,4710,40000
161,344,3888,10000
162,6877,3689,10000
163,50,2715,5000
164,356,2295,0
165,50,2160,0
166,1286,3584,15000
167,892,4212,5000
168,117,2296,5000
169,50,3088,0
170,50,3109,5000
171,1898,4245,5000
172,216,4580,35000
173,1574,4157,5000
174,1103,3999,5000
175,50,3010,5000
176,340,3121,0
177,160,4700,5000
178,440,3958,5000
179,387,3631,20000
180,1050,2934,10000
181,240,3839,15000
182,50,3300,5000
183,5762,3270,30000
184,106,2874,5000
185,50,1648,0
186,20,1312,15000
187,237,3051,10000
188,642,3565,35000
189,20,2569,5000
190,412,3931,5000
191,750,3612,10000
192,328,3061,40000
193,20,4580,5000
194,234,2220,0
195,1311,3722,15000
196,763,3855,10000
197,1529,4136,10000
198,720,2493,10000
199,1554,4954,10000
200,1353,3118,5000
201,1321,3197,35000
202,1070,3428,10000
203,1837,2992,15000
204,1693,4464,5000
205,3458,4181,15000
206,5984,4044,40000
207,3095,4540,10000
208,2258,4292,25000
209,440,4106,5000
210,114,3562,5000
211,50,2426,5000
212,184,5340,5000
213,15266,3496,15000
214,346,3914,40000
215,1372,3531,10000
216,2837,3267,20000
217,2411,3257,5000
218,1995,3995,20000
219,2979,4610,25000
220,1343,3970,5000
221,12607,3948,5000
222,467,4559,10000
223,439,3714,10000
224,789,3160,15000
225,1601,4557,10000
226,602,4151,25000
227,1967,4347,20000
228,1754,4631,30000
229,4617,4335,10000
230,4839,4763,10000
231,3372,5074,15000
232,5577,6377,15000
233,1035,4745,5000
234,997,4189,5000
235,1059,3390,15000
236,421,4729,10000
237,243,3352,5000
238,614,2617,10000
239,1131,2254,15000
240,3410,4763,15000
241,769,3044,15000
242,1109,3956,15000
243,513,3297,5000
244,1238,4069,20000
245,968,4760,40000
246,2037,5149,25000
247,936,3580,25000
248,2182,3864,5000
249,3347,3398,5000
250,4592,5905,40000
251,1136,2784,10000
252,2158,3440,10000
253,1616,3411,20000
254,1745,3452,10000
255,2901,4217,5000
256,1131,4059,5000
257,1208,4160,5000
258,2106,4534,25000
259,1017,3792,10000
260,972,1792,10000
261,1432,3064,10000
262,1342,3769,5000
263,1245,3151,10000
264,1327,3432,5000
265,2175,4446,15000
266,1492,5582,20000
267,832,3290,10000
268,1837,4790,5000
269,1742,2878,25000
270,50,4083,5000
271,1990,3831,20000
272,1355,4045,5000
273,1843,4051,5000
274,1773,2512,5000
275,3979,3822,10000
276,3266,4423,10000
277,2170,4196,5000
278,2680,3967,20000
279,3422,3690,5000
280,3767,4880,15000
281,2219,2432,5000
282,2692,5004,10000
283,2980,4761,10000
284,1846,3902,10000
285,3758,5356,10000
286,739,2395,5000
287,3040,4862,15000
288,3018,4623,15000
289,1275,2781,15000
290,2393,4196,5000
291,1429,3083,10000
292,4051,4224,15000
293,1283,3708,15000
294,2489,4513,10000
295,2288,4218,40000
296,4693,3333,20000
297,250,2565,0
298,50,1675,20000
299,415,3636,5000
300,50,4241,30000
301,1015,2011,5000
302,346,4674,40000
303,43,2394,35000
304,5625,6305,10000
305,4584,5775,20000
306,3380,5196,10000
307,6227,6051,5000
308,3219,4928,5000
309,3405,6483,10000
310,20,4676,0
311,5487,5468,10000
312,5551,5527,20000
313,11264,2506,15000
314,2613,5777,25000
315,116,2172,10000
316,50,2537,15000
317,565,4811,5000
318,451,3805,10000
319,180,2202,5000
320,1028,2021,10000
321,896,3299,15000
322,527,5090,15000
323,2190,3163,15000
324,1177,4902,15000
325,50,2793,40000
326,8604,4954,10000
327,10306,4556,15000
328,2496,3425,15000
329,6359,4303,15000
330,50,2108,5000
331,1243,4676,15000
332,298,2449,5000
333,6360,4388,15000
334,50,3550,20000
335,552,3459,10000
336,108,3457,10000
337,50,3065,5000
338,112,3000,10000
339,9224,2717,15000
340,175,2982,5000
341,107,3136,10000
342,472,3452,10000
343,50,3840,10000
344,280,2266,35000
345,114,4240,15000
346,796,4065,10000
347,49,2675,5000
348,636,3819,10000
349,749,4151,15000
350,6164,3027,25000
351,525,3840,5000
352,568,3433,25000
353,3819,5721,15000
354,1259,3576,10000
355,3105,4695,10000
356,1364,3188,5000
357,842,2314,10000
358,213,1306,10000
359,1826,3832,15000
360,1148,3298,10000
361,1044,2393,20000
362,2036,4577,5000
363,42,3194,5000
364,3186,4536,25000
365,9664,3313,25000
366,1812,5384,5000
367,2206,3034,10000
368,1610,3344,20000
369,3422,4275,10000
370,1471,4739,35000
371,223,5176,0
372,951,4037,10000
373,6800,4554,25000
374,1386,3746,15000
375,876,1909,25000
376,1350,3295,10000
377,1266,3565,10000
378,1423,3628,10000
379,2115,5259,0
380,669,2954,15000
381,615,3651,20000
382,229,2734,10000
383,1208,2676,20000
384,762,4214,35000
385,5110,6707,5000
386,3308,5391,25000
387,2181,3930,10000
388,4552,4903,5000
389,3002,4477,15000
390,8476,5060,35000
391,50,3055,10000
392,7951,2649,25000
393,4175,4761,5000
394,2115,4704,15000
395,611,4568,5000
396,573,2450,5000
397,4125,5246,20000
398,2953,4294,10000
399,623,3977,15000
400,46,2047,20000
401,3197,4307,20000
402,104,2320,5000
403,188,2882,35000
404,357,3401,5000
405,1988,3208,15000
406,1705,4299,25000
407,1908,4280,20000
408,50,2500,15000
409,7709,2565,10000
410,852,5017,15000
411,108,2846,10000
412,12416,3851,40000
413,2000,3781,30000
414,1015,4245,0
415,1136,4497,10000
416,1553,3261,10000
417,502,3840,25000
418,359,2606,10000
419,1747,4914,10000
420,1073,3122,0
421,3196,5049,40000
422,6122,4592,15000
423,1217,3460,5000
424,405,2617,15000
425,1065,2665,0
426,20,4081,5000
427,642,4306,15000
428,555,3363,5000
429,1252,4134,25000
430,451,2760,5000
431,591,3831,5000
432,726,2994,10000
433,9113,3351,5000
434,668,3079,20000
435,5113,3750,5000
436,2749,3972,5000
437,1552,3760,10000
438,1335,3026,10000
439,921,4840,15000
440,721,3980,25000
441,836,3240,10000
442,4062,3777,20000
443,50,2967,10000
444,5535,4800,35000
445,6397,5370,25000
446,412,3027,5000
447,1418,3427,10000
448,563,3086,15000
449,651,3494,5000
450,805,3387,5000
451,1649,3643,0
452,349,1750,5000
453,686,3877,5000
454,5730,3830,5000
455,547,4027,20000
456,1230,4849,15000
457,3738,3075,10000
458,1960,2090,15000
459,751,2543,5000
460,1396,3410,5000
461,692,2084,0
462,1099,4366,15000
463,714,2930,5000
464,228,3192,5000
465,748,3063,5000
466,965,3652,10000
467,20,2691,0
468,5860,3186,40000
469,1375,3937,5000
470,1302,4695,5000
471,4742,3908,30000
472,322,4360,35000
473,4692,4895,15000
474,5107,4146,5000
475,3328,6702,5000
476,1110,4342,15000
477,2819,5553,20000
478,4954,6564,15000
479,5803,4297,20000
480,3957,4499,20000
481,1316,3860,40000
482,5585,3786,20000
483,2607,4238,20000
484,2219,3680,5000
485,1893,4931,20000
486,3687,5257,35000
487,7491,3820,40000
488,6101,6018,20000
489,1803,2973,15000
490,2256,3494,15000
491,2923,6256,40000
492,1108,4546,40000
493,1830,4504,10000
494,1961,5127,25000
495,10190,5091,40000
496,2422,4150,10000
497,2241,3537,15000
498,6172,7689,10000
499,4612,4255,5000
500,2285,5165,40000
501,50,1589,5000
502,495,2500,20000
503,44,2891,35000
504,176,3287,5000
505,346,3814,10000
506,2487,4104,15000
507,82,1831,35000
508,4432,5044,30000
509,759,4111,15000
510,5538,3398,10000
511,108,3599,10000
512,50,3406,15000
513,734,3473,35000
514,117,4471,10000
515,1120,3817,5000
516,50,1783,10000
517,50,2262,10000
518,174,2836,5000
519,115,1503,15000
520,515,2416,35000
521,107,2079,15000
522,961,2173,15000
523,50,3058,5000
524,50,2549,10000
525,50,4118,30000
526,3958,1587,10000
527,258,5146,10000
528,128,2887,5000
529,528,4857,20000
530,245,2887,40000
531,2690,4475,20000
532,20,2645,5000
533,3754,2860,5000
534,50,3070,15000
535,20,1496,10000
536,416,3954,5000
537,179,2463,5000
538,516,1963,5000
539,1672,2623,10000
540,50,2226,10000
541,496,3551,10000
542,50,2077,5000
543,110,4283,5000
544,9644,4056,20000
545,79,2441,10000
546,137,2059,5000
547,20,1305,15000
548,10467,2478,10000
549,806,4305,10000
550,5625,2206,15000
551,115,3186,20000
552,11769,3009,10000
553,106,1868,10000
554,222,3791,10000
555,111,2612,10000
556,129,4933,10000
557,1190,4516,5000
558,283,3521,0
559,50,1687,5000
560,50,1616,10000
561,50,3175,5000
562,294,4115,0
563,179,3040,15000
564,50,3310,15000
565,467,1450,20000
566,6087,3200,40000
567,685,2764,5000
568,812,2692,20000
569,408,2356,15000
570,180,2693,5000
571,1191,4080,5000
572,2502,6994,10000
573,627,3635,5000
574,982,3132,0
575,506,3059,15000
576,2437,2533,10000
577,959,3828,5000
578,1001,3877,5000
579,565,3529,25000
580,6352,3175,10000
581,2347,3490,20000
582,985,3826,5000
583,548,2740,15000
584,1154,5386,5000
585,774,3108,0
586,201,2925,15000
587,820,2614,10000
588,665,2497,10000
589,1172,4866,10000
590,1263,4204,5000
591,402,3529,15000
592,435,3039,5000
593,1660,2372,10000
594,1253,3126,15000
595,958,4675,5000
596,929,3082,5000
597,1232,3367,0
598,576,2920,5000
599,888,3813,0
600,530,2740,10000
601,912,3446,5000
602,5748,2441,30000
603,1974,4879,10000
604,628,3584,30000
605,3788,5210,35000
606,2103,4465,10000
607,1018,4254,5000
608,50,3272,0
609,1564,5499,25000
610,2341,4096,15000
611,2323,4122,5000
612,3057,4696,15000
613,248,3664,5000
614,233,3961,35000
615,3140,3969,25000
616,2172,5232,10000
617,1261,5108,15000
618,1312,4479,20000
619,4633,3804,20000
620,394,3169,5000
621,13413,3725,15000
622,1086,3689,5000
623,1896,3499,10000
624,1222,2343,5000
625,4612,4170,15000
626,1968,4621,10000
627,9705,3846,40000
628,13901,3839,20000
629,1509,5101,30000
630,5957,2929,10000
631,5564,5269,15000
632,2593,4687,5000
633,1845,5016,5000
634,3351,4707,10000
635,1541,2852,0
636,3395,4767,15000
637,5412,6373,20000
638,202,3529,10000
639,172,3697,10000
640,50,2624,15000
641,10248,3610,40000
642,3737,5563,10000
643,2624,4465,15000
644,2726,2722,0
645,2701,5884,5000
646,1608,3576,5000
647,10808,7138,20000
648,5504,4699,10000
649,3368,7024,20000
650,4034,4464,15000
651,2269,3814,10000
652,5212,3837,40000
653,3524,4704,20000
654,1801,2839,20000
655,6506,3834,25000
656,5967,3707,20000
657,3698,4250,15000
658,904,3099,5000
659,1568,4092,10000
660,5899,3086,25000
661,2565,2981,10000
662,2546,2584,20000
663,2395,4700,5000
664,3023,2684,10000
665,5085,4221,25000
666,2138,3279,15000
667,778,3246,15000
668,2372,5893,35000
669,1814,4671,10000
670,4212,4662,35000
671,20,2201,5000
672,248,4063,5000
673,305,1062,10000
674,1005,4305,5000
675,223,3792,10000
676,487,5120,5000
677,10718,2406,10000
678,50,3635,10000
679,1746,4072,10000
680,50,2893,20000
681,436,3910,5000
682,252,1668,10000
683,20,327,5000
684,1210,3710,0
685,108,3319,15000
686,301,4478,20000
687,3637,4872,40000
688,1091,3681,10000
689,1923,6228,40000
690,211,2375,40000
691,4559,6830,5000
692,1994,4198,10000
693,1786,4555,10000
694,4106,6698,15000
695,4756,4391,10000
696,5752,5007,15000
697,2606,5222,10000
698,3996,5457,15000
699,1723,3684,20000
700,4875,4236,15000
701,1717,4234,5000
702,1890,5835,5000
703,8769,5646,20000
704,394,3248,5000
705,478,3851,10000
706,932,3783,5000
707,357,3837,10000
708,520,3902,5000
709,622,1949,10000
710,118,3363,10000
711,976,3799,5000
712,116,3489,20000
713,1027,2373,15000
714,50,3132,20000
715,5299,3191,15000
716,745,3457,40000
717,6055,4536,25000
718,4189,3254,10000
719,16110,3455,20000
720,2530,4285,10000
721,1816,2664,15000
722,1806,4865,15000
723,20,3350,35000
724,3046,5597,30000
725,2403,3040,20000
726,2154,4736,5000
727,1547,5810,40000
728,3517,4827,10000
729,1613,4843,5000
730,3694,7256,35000
731,1109,2785,10000
732,1092,3526,10000
733,2168,3991,20000
734,2784,4955,5000
735,8982,3472,20000
736,685,3138,15000
737,1857,4035,15000
738,1330,4396,5000
739,1864,4266,20000
740,1049,5150,30000
741,2135,3690,30000
742,172,2876,20000
743,656,3655,20000
744,3611,2537,20000
745,3153,2580,5000
746,6331,3553,15000
747,1818,4569,15000
748,2714,3821,15000
749,2723,5070,35000
750,4899,5877,10000
751,1461,4496,15000
752,4416,3941,15000
753,2002,4203,10000
754,2868,3800,15000
755,3251,6280,10000
756,4092,4944,10000
757,3607,4808,15000
758,5729,5245,10000
759,7142,4499,10000
760,5392,4654,15000
761,3099,6010,25000
762,1305,3197,15000
763,1533,3176,5000
764,1393,4395,5000
765,1550,2549,0
766,1364,5230,5000
767,1279,3601,10000
768,1586,4194,10000
769,2520,2880,10000
770,1419,4239,10000
771,1433,4367,35000
772,1664,3140,10000
773,1131,2561,20000
774,1349,4205,15000
775,790,3890,15000
776,1439,3422,5000
777,8190,3748,30000
778,1257,5286,0
779,2763,4069,10000
780,2745,3946,15000
781,1704,4132,5000
782,3104,6220,20000
783,6407,3796,20000
784,2775,5874,5000
785,1845,4875,10000
786,3149,4059,30000
787,50,2865,5000
788,378,4486,5000
789,251,2533,20000
790,5300,2785,20000
791,106,3022,20000
792,116,1819,40000
793,98,2891,10000
794,2943,6854,35000
795,2607,4771,5000
796,234,1401,5000
797,3003,4455,10000
798,1133,2876,15000
799,1473,3267,15000
800,178,2413,40000
801,3969,3828,20000
802,1447,3690,15000
803,4007,4069,25000
804,160,2741,0
805,4222,4484,10000
806,721,3111,10000
807,948,4277,35000
808,888,3823,0
809,1279,3151,15000
810,770,3329,15000
811,4217,2348,5000
812,1499,4407,40000
813,135,1076,10000
814,391,3320,5000
815,222,4608,5000
816,912,3952,10000
817,915,4510,25000
818,368,2465,10000
819,479,3825,10000
820,115,2285,30000
821,827,2677,10000
822,959,4371,5000
823,537,2844,5000
824,1010,4739,5000
825,3883,2991,15000
826,897,5120,10000
827,1702,3990,5000
828,467,3274,10000
829,1068,3581,5000
830,283,2033,30000
831,580,3435,10000
832,216,2322,5000
833,3873,2195,15000
834,168,1841,15000
835,110,2737,5000
836,11895,4009,15000
837,169,2945,10000
838,523,2638,20000
839,1040,4725,10000
840,1304,4942,5000
841,270,3777,20000
842,486,2245,15000
843,760,3756,20000
844,2427,4282,10000
845,1364,3048,15000
846,2395,3638,20000
847,5751,2789,40000
848,2368,5132,35000
849,166,2529,5000
850,1563,2788,5000
851,1081,3315,35000
852,1560,3367,5000
853,1566,4106,10000
854,914,3685,40000
855,4585,5624,20000
856,9427,5079,10000
857,424,4358,5000
858,3816,3813,10000
859,6513,4210,25000
860,3620,4816,10000
861,5197,5406,40000
862,955,2743,10000
863,1230,3502,15000
864,1143,2690,15000
865,1976,3927,5000
866,889,2977,5000
867,2899,3669,10000
868,1604,3920,15000
869,1495,3717,5000
870,2052,4735,20000
871,263,1177,5000
872,567,2094,5000
873,1760,2635,5000
874,10283,3836,40000
875,1703,5430,10000
876,1258,3880,5000
877,2072,5388,10000
878,772,2438,5000
879,1013,3515,5000
