Iteration,BurnCost,MoveCost,AgentDeathPenalty
0,5062,2360,20000
1,397,1917,15000
2,3770,2944,10000
3,908,2235,5000
4,3860,3390,10000
5,6089,3580,10000
6,4583,2625,5000
7,1593,2081,20000
8,1603,3797,5000
9,605,2089,5000
10,3302,2457,10000
11,2886,2130,0
12,50,4641,10000
13,3276,2410,5000
14,7527,2585,10000
15,302,815,20000
16,1798,2576,0
17,7472,3674,5000
18,2710,2764,5000
19,1091,3096,5000
20,2850,3147,10000
21,869,2468,0
22,1361,2334,10000
23,842,3255,10000
24,312,1116,5000
25,50,2738,15000
26,2015,1881,5000
27,1984,2834,10000
28,2994,3932,10000
29,808,3180,15000
30,2265,2973,0
31,3391,5185,5000
32,974,2715,15000
33,716,3052,5000
34,1445,3606,5000
35,1780,2888,10000
36,3084,4084,5000
37,3559,2753,5000
38,912,2120,10000
39,2092,2922,5000
40,1892,2667,5000
41,228,1490,0
42,1011,1813,5000
43,3102,2454,20000
44,725,2053,5000
45,610,1767,5000
46,3388,3248,20000
47,925,3260,10000
48,1384,2914,15000
49,1937,3517,15000
50,996,2834,5000
51,475,3230,5000
52,284,1877,5000
53,392,2169,20000
54,807,2647,15000
55,353,1790,15000
56,1158,2827,0
57,453,2278,5000
58,261,1637,0
59,797,2364,15000
60,535,3142,10000
61,174,2761,10000
62,3343,3179,20000
63,2207,2261,5000
64,721,1930,5000
65,4457,1942,20000
66,671,2861,10000
67,333,1775,5000
68,868,2400,10000
69,1155,2118,5000
70,687,2101,5000
71,20,935,20000
72,605,838,15000
73,487,1003,0
74,976,2917,20000
75,333,1645,20000
76,695,2648,5000
77,872,2843,0
78,660,2212,5000
79,1079,2869,10000
80,850,2734,0
81,669,2320,0
82,323,1551,5000
83,1041,1936,5000
84,934,2688,5000
85,957,2086,0
86,826,2212,15000
87,5403,1680,20000
88,3541,3732,5000
89,472,2414,5000
90,2286,3412,10000
91,2045,2501,10000
92,1428,1868,20000
93,1389,3281,5000
94,2800,2543,10000
95,1416,2680,5000
96,836,3284,0
97,594,3211,0
98,20,3060,5000
99,925,2118,10000
100,356,1686,5000
101,2018,2731,10000
102,2420,4081,0
103,648,2460,15000
104,670,2864,0
105,404,1596,5000
106,238,1576,5000
107,763,2071,15000
108,1284,3199,5000
109,775,2431,15000
110,168,1556,15000
111,82,1713,20000
112,1775,3086,15000
113,342,1767,5000
114,3269,3548,5000
115,298,3243,10000
116,621,2116,5000
117,910,3042,15000
118,955,3334,20000
119,467,1991,10000
120,50,1354,5000
121,833,2910,5000
122,967,3010,5000
123,455,1681,0
124,1203,3401,15000
125,1025,2140,0
126,291,2751,15000
127,820,2440,5000
128,2760,2530,5000
129,946,3020,10000
130,701,3469,10000
131,2234,2408,10000
132,6412,4237,15000
133,2258,2529,10000
134,1739,3736,10000
135,780,3084,10000
136,3222,2133,5000
137,1914,4065,10000
138,2336,3098,5000
139,2774,2523,5000
140,800,2554,5000
141,837,2963,5000
142,3853,2496,5000
143,2196,3490,5000
144,283,1973,10000
145,2759,4044,0
146,1867,4486,10000
147,3414,2851,15000
148,3346,3815,5000
149,3574,3242,10000
150,1575,3175,15000
151,1066,2101,15000
152,881,3256,10000
153,9794,3337,20000
154,805,3336,15000
155,981,2813,5000
156,1506,3220,5000
157,521,3947,5000
158,4717,3584,5000
159,4671,2767,10000
160,4130,3086,5000
161,3613,3675,10000
162,2762,3460,0
163,3837,3188,5000
164,3141,2796,5000
165,183,3924,5000
166,287,2113,10000
167,2456,3250,15000
168,3168,2554,10000
169,1928,4604,0
170,1481,3318,0
171,3772,2960,5000
172,1858,3070,5000
173,2273,3843,0
174,355,2467,10000
175,1054,2594,5000
176,108,2572,5000
177,20,1460,10000
178,976,3883,10000
179,50,1981,5000
180,507,2087,20000
181,115,2417,10000
182,336,2165,15000
183,186,2099,5000
184,220,1995,10000
185,156,1046,20000
186,69,1342,10000
187,520,2083,5000
188,20,1764,0
189,108,1920,15000
190,528,2100,5000
191,307,1451,15000
192,2976,2261,15000
193,20,3116,5000
194,161,1618,5000
195,229,2335,0
196,50,2247,5000
197,354,3065,0
198,370,2732,0
199,117,3756,5000
200,180,1705,0
201,2668,1323,20000
202,50,1651,5000
203,723,3014,10000
204,303,1684,15000
205,1217,2866,0
206,1912,2235,15000
207,17792,3420,20000
208,1200,2615,5000
209,10664,2877,15000
210,910,2827,0
211,589,1966,5000
212,1747,2560,5000
213,6540,3980,20000
214,3160,4369,5000
215,2105,2271,5000
216,1232,2291,5000
217,1254,2825,15000
218,428,1392,5000
219,2443,3118,10000
220,2163,2503,10000
221,1760,3097,10000
222,1604,3188,10000
223,2892,3733,10000
224,4316,3561,10000
225,1160,2223,10000
226,2401,3765,10000
227,2781,2539,5000
228,9703,1921,15000
229,1662,1701,0
230,12265,2674,5000
231,1952,2915,10000
232,1361,2343,15000
233,1377,2686,10000
234,2340,2736,5000
235,12329,2510,20000
236,921,3227,0
237,725,2443,0
238,424,2574,10000
239,1023,2056,5000
240,2284,2917,5000
241,1653,2867,15000
242,2135,2550,15000
243,1688,3103,0
244,2527,2486,10000
245,116,2118,10000
246,2876,3031,0
247,2943,3647,5000
248,2156,3221,5000
249,1193,3559,15000
250,2285,3418,5000
251,2795,2734,5000
252,5840,5308,10000
253,3571,3580,5000
254,3452,3016,0
255,15553,3142,20000
256,2051,4104,10000
257,3554,4479,0
258,2172,3002,20000
259,2475,2827,0
260,1048,3384,0
261,1957,2696,10000
262,2487,2533,10000
263,1897,3115,0
264,1438,2467,5000
265,3012,3131,10000
266,2429,2581,15000
267,942,1917,10000
268,2399,3331,5000
269,7119,2742,5000
270,1842,2073,0
271,1500,2146,0
272,1454,2454,5000
273,1902,3064,10000
274,1836,1896,0
275,1950,2951,15000
276,1263,1828,5000
277,4134,1956,20000
278,1060,2479,15000
279,1192,2479,5000
280,1487,4085,5000
281,780,2262,15000
282,631,1766,5000
283,2015,2906,0
284,8610,1417,20000
285,810,3196,10000
286,556,2038,5000
287,2081,2376,10000
288,1321,3008,5000
289,651,1342,5000
290,1152,2616,10000
291,694,2002,10000
292,3438,2756,10000
293,1528,3251,5000
294,7362,3628,15000
295,1811,2716,10000
296,114,2241,10000
297,9517,3049,15000
298,819,1417,5000
299,464,2436,10000
300,222,2953,0
301,4526,982,20000
302,511,1971,10000
303,201,1836,10000
304,342,2871,15000
305,4252,3175,10000
