Iteration,BurnCost,MoveCost,AgentDeathPenalty
0,2784.7,589.5,3000.0
1,1562.5,526.0,1500.0
2,6731.8,869.5,5000.0
3,41.3,533.3,0.0
4,13699.0,490.0,5000.0
5,1043.0,657.5,2000.0
6,50.0,427.6,0.0
7,1511.2,407.5,2500.0
8,6387.1,673.6,5000.0
9,14141.5,905.1,5000.0
10,3905.1,746.1,3000.0
11,7168.8,856.2,2500.0
12,138.0,453.3,5000.0
13,165.6,392.0,1500.0
14,62.6,700.0,0.0
15,182.0,895.0,1500.0
16,99.0,492.2,2000.0
17,84.2,468.9,0.0
18,7919.8,918.3,5000.0
19,2127.3,413.0,2500.0
20,7453.9,437.0,5000.0
21,305.5,555.0,1500.0
22,156.9,504.5,5000.0
23,11065.3,478.0,5000.0
24,9822.0,494.0,5000.0
25,8006.6,1134.0,5000.0
26,4326.0,531.5,2500.0
27,2351.2,923.3,2500.0
28,156.5,713.3,0.0
29,1701.0,572.0,5000.0
30,13066.2,440.8,5000.0
31,10798.0,685.0,5000.0
32,23.3,531.8,500.0
33,5786.9,753.5,2500.0
34,624.3,366.8,500.0
35,20.0,656.9,0.0
36,6955.3,696.0,5000.0
37,161.8,610.9,2000.0
38,113.0,385.0,5000.0
39,12978.1,907.5,5000.0
40,1494.9,564.1,5000.0
41,50.0,955.0,0.0
42,70.1,462.0,0.0
43,5833.3,716.7,5000.0
44,10653.0,869.9,5000.0
45,135.5,347.7,0.0
46,335.2,437.4,0.0
47,20.0,243.2,0.0
48,11013.0,669.0,5000.0
49,3936.0,666.0,5000.0
