Iteration,BurnCost,MoveCost,AgentDeathPenalty
0,690.2,942.0,0.0
1,511.4,799.0,0.0
2,5183.5,1167.2,4000.0
3,346.0,981.2,0.0
4,12043.3,786.2,4500.0
5,825.7,1035.2,0.0
6,702.0,658.2,500.0
7,272.5,542.7,0.0
8,662.5,1059.0,1000.0
9,14724.0,795.0,5000.0
10,695.9,1070.5,0.0
11,807.7,1440.9,0.0
12,511.0,555.8,0.0
13,475.0,502.7,0.0
14,2134.1,1216.7,500.0
15,1460.6,1132.0,500.0
16,192.0,612.3,0.0
17,545.8,614.0,0.0
18,5963.8,1108.3,5000.0
19,447.3,898.8,0.0
20,1257.9,805.1,1000.0
21,778.6,981.1,0.0
22,712.2,804.1,0.0
23,1453.5,1122.8,1000.0
24,545.8,1111.0,4500.0
25,5892.9,1409.5,4500.0
26,544.8,988.0,0.0
27,931.3,1176.6,0.0
28,1430.4,947.7,500.0
29,911.8,950.5,5000.0
30,12573.9,882.0,5000.0
31,613.1,1620.0,1000.0
32,53.0,694.5,0.0
33,483.3,1075.7,4500.0
34,337.0,685.0,500.0
35,20.0,889.8,0.0
36,3497.4,1084.6,5000.0
37,428.0,545.0,0.0
38,586.3,659.0,500.0
39,11523.3,1112.3,5000.0
40,720.2,845.7,0.0
41,328.2,1177.0,0.0
42,520.2,696.2,0.0
43,5093.6,1165.6,5000.0
44,8712.9,1159.8,4000.0
45,780.4,585.1,500.0
46,532.9,607.5,0.0
47,43.0,441.9,0.0
48,6005.9,999.3,5000.0
49,3888.0,1075.0,5000.0
