Iteration,BurnCost,MoveCost,AgentDeathPenalty
0,15444,2384,15000
1,11637,1067,20000
2,6765,2169,0
3,5389,882,0
4,50,1208,0
5,4030,2397,0
6,2931,2086,0
7,3083,1107,0
8,1377,1643,0
9,1668,844,0
10,3228,1920,0
11,1752,1568,0
12,1527,2820,0
13,2274,1456,0
14,374,1659,0
15,271,1115,0
16,1319,548,5000
17,6591,2955,0
18,1587,1525,0
19,1452,1355,0
20,3558,2259,0
21,3397,1946,0
22,6448,1439,0
23,13670,2221,0
24,844,1091,0
25,50,1524,0
26,1678,933,0
27,5145,1583,0
28,3845,3150,0
29,1398,2426,0
30,3382,1548,0
31,564,2510,0
32,7563,2039,10000
33,1727,1612,5000
34,3569,2274,0
35,3479,2255,0
36,5356,2334,0
37,6397,1513,0
38,2497,1422,0
39,1420,2260,0
40,4320,1879,0
41,1540,1538,0
42,1390,1579,0
43,5066,2961,0
44,4528,1817,0
45,1940,1795,15000
46,2302,1590,0
47,5456,1444,0
48,6216,2080,0
49,5174,2088,0
50,3634,3656,0
51,475,1407,20000
52,5215,1629,0
53,5268,2358,5000
54,6927,2657,0
55,72,404,0
56,5408,1887,0
57,50,1215,0
58,211,1489,0
59,261,1871,5000
60,519,2222,0
61,110,782,0
62,1927,2224,5000
63,117,3130,0
64,232,1219,0
65,885,1622,0
66,323,2185,0
67,5725,1123,0
68,175,1877,0
69,4817,1241,0
70,4301,1601,0
71,20,988,0
72,501,613,0
73,1112,1258,0
74,492,1404,0
75,3568,1223,0
76,117,1171,5000
77,891,1524,0
78,626,1555,15000
79,5716,1142,0
80,2549,1910,0
81,5446,2330,15000
82,167,902,0
83,1261,1025,0
84,877,1954,0
85,1737,1777,0
86,9860,1845,20000
87,1450,1202,0
88,6148,2600,0
89,2054,2209,20000
90,3046,1806,0
91,1796,2007,0
92,1495,1486,0
93,1125,1557,0
94,3209,2071,0
95,1369,1576,10000
96,50,1778,0
97,398,1272,0
98,20,1642,0
99,50,807,0
100,50,855,0
101,50,1546,0
102,264,2163,0
103,3755,2073,20000
104,7419,2524,0
105,4638,2372,0
106,939,1207,5000
107,1465,1794,5000
108,2522,2107,0
109,4291,1432,15000
110,7742,1500,0
111,82,1203,0
112,237,1963,0
113,9327,1547,0
114,175,1536,0
115,176,1475,0
116,612,1693,0
117,569,2207,0
118,498,2034,5000
119,268,1179,0
120,6720,1334,15000
121,3187,2757,0
122,2610,2663,0
123,3463,1290,0
124,2056,2241,0
125,4416,1475,5000
126,5056,1460,0
127,1011,1876,0
128,2091,1067,0
129,1599,2295,0
130,1341,1794,0
131,1821,1159,5000
132,12886,2668,10000
133,6091,1549,0
134,3562,2383,0
135,197,1948,0
136,4690,2180,10000
137,2501,2560,5000
138,8400,1767,20000
139,50,1155,5000
140,259,1106,0
141,50,701,0
142,181,1826,0
143,1113,764,0
144,5715,928,5000
145,50,868,0
146,3737,2103,10000
147,6054,2145,20000
148,9543,2558,0
149,8055,2683,0
150,2406,1913,0
151,4012,1599,0
152,4394,1807,0
153,4128,2749,0
154,12386,2054,0
155,1790,1722,0
156,10340,2326,0
157,2975,1949,0
158,4980,1762,0
159,6114,1689,10000
160,1490,1852,0
161,2076,2296,15000
162,7926,1586,10000
163,7982,2688,0
164,1307,1273,0
165,1211,1620,0
166,7881,2001,0
167,2920,2440,0
168,2663,1699,5000
169,7546,2160,0
170,10610,2061,0
171,11261,3120,5000
172,263,1558,0
173,467,1856,5000
174,748,1928,10000
175,1535,1263,0
176,176,1427,0
177,93,1465,0
178,10393,2286,0
179,50,1401,0
180,1319,1146,0
181,111,1256,0
182,2907,2306,0
183,6792,1235,0
184,95,1456,0
185,80,891,0
186,69,411,0
187,251,1196,5000
188,6091,1110,0
189,16685,2615,0
190,2192,1553,0
191,3787,2214,15000
192,50,804,0
193,20,892,10000
194,50,598,0
195,10539,1790,0
