Iteration,BurnCost,MoveCost,AgentDeathPenalty
0,11853,1658,0
1,11628,155,5000
2,6961,972,0
3,5347,621,0
4,6162,1265,0
5,8883,1104,0
6,6332,989,0
7,406,660,0
8,9805,621,0
9,1799,945,0
10,1398,572,0
11,2986,514,5000
12,7248,1491,5000
13,2475,777,0
14,1717,938,5000
15,20,184,0
16,50,412,0
17,1296,1196,0
18,9440,419,0
19,1480,959,0
20,12893,121,5000
21,50,584,0
22,10472,999,0
23,14201,603,5000
24,3147,796,5000
25,50,783,0
26,2158,742,5000
27,5401,207,5000
28,2643,1769,0
29,5721,1030,5000
30,4626,1058,0
31,14334,879,5000
32,5720,785,0
33,4801,240,5000
34,5951,459,5000
35,10755,1303,5000
36,15058,760,5000
37,5953,1170,0
38,6616,804,0
39,2022,1144,0
40,7349,1113,5000
41,7065,931,0
42,1290,672,0
43,10968,748,5000
44,5523,652,0
45,286,849,0
46,5871,195,5000
47,5925,867,0
48,4214,958,0
49,13645,1435,0
50,11840,860,0
51,475,1187,0
52,5610,419,5000
53,3639,1381,0
54,5850,1718,0
55,8797,141,5000
56,6068,930,5000
57,4034,653,0
58,161,436,0
59,12539,779,5000
60,12332,1352,5000
61,110,379,0
62,9569,1231,5000
63,3766,1514,0
64,286,749,5000
65,2061,566,0
66,13324,406,5000
67,95,561,0
68,18491,685,5000
69,4504,890,0
70,4421,603,0
71,20,500,0
72,381,431,0
73,126,711,0
74,7310,1189,5000
75,20,488,0
76,297,592,5000
77,12431,550,5000
78,2686,721,0
79,5899,235,5000
80,10045,767,0
81,9231,735,5000
82,688,686,0
83,2612,447,0
84,13618,675,5000
85,6875,798,0
86,8233,984,5000
87,621,608,0
88,1621,1750,5000
89,4787,1233,5000
90,6241,412,5000
91,1013,1204,0
92,301,671,0
93,8426,946,5000
94,7315,843,5000
95,2102,900,0
96,6045,974,0
97,6631,584,5000
98,20,720,0
99,14350,390,5000
100,979,687,0
101,7353,343,5000
102,6752,1247,5000
103,11859,880,5000
104,11317,999,0
105,5790,638,5000
106,4768,187,5000
107,9563,840,0
108,5501,1064,0
109,173,540,0
110,168,247,0
111,82,404,0
112,6467,853,5000
113,9752,536,0
114,6076,1372,0
115,7991,163,5000
116,306,821,0
117,8885,1241,5000
118,11738,625,5000
119,163,556,0
120,152,438,0
121,12181,430,5000
122,4434,1066,5000
123,7030,210,5000
124,9846,857,5000
125,9360,432,5000
126,114,818,0
127,16254,771,5000
128,662,1086,0
129,15073,260,5000
130,1214,762,0
131,5984,980,0
132,14914,210,5000
133,166,611,0
134,50,1187,0
135,3238,531,0
136,6022,747,5000
137,174,915,0
138,8537,376,5000
139,892,822,0
140,3858,969,0
141,251,243,0
142,10784,503,5000
143,1056,843,0
144,91,341,0
145,11928,359,5000
146,8332,800,5000
147,6382,1030,5000
148,14018,425,5000
149,10374,1121,0
150,12488,1103,0
151,8608,109,5000
