Iteration,BurnCost,MoveCost,AgentDeathPenalty
0,13065,1560,5000
1,20,492,0
2,6755,1033,5000
3,5357,784,0
4,6561,700,5000
5,10952,755,5000
6,6044,1263,0
7,922,681,5000
8,1851,1101,0
9,4318,1228,0
10,3669,358,5000
11,3094,541,0
12,10747,1573,5000
13,4484,791,0
14,7663,733,5000
15,271,726,0
16,1974,838,0
17,9304,345,5000
18,6105,917,0
19,9942,1058,0
20,12185,1054,0
21,12107,1029,0
22,10217,840,5000
23,13737,793,5000
24,3539,638,0
25,50,560,0
26,5776,1111,0
27,2685,951,0
28,14985,600,5000
29,9664,520,5000
30,6430,886,5000
31,13970,1157,5000
32,1766,1078,0
33,4675,600,5000
34,6010,360,5000
35,649,873,0
36,10947,818,5000
37,6102,660,5000
38,495,733,0
39,1156,821,0
40,10576,825,5000
41,7581,399,5000
42,813,780,0
43,10463,1073,0
44,643,1194,0
45,922,812,0
46,881,757,0
47,5856,690,0
48,5135,1002,5000
49,13171,1869,0
50,721,753,0
51,312,487,0
52,2876,842,0
53,3953,941,5000
54,10909,1041,5000
55,178,413,0
56,5287,731,5000
57,4226,552,0
58,438,711,0
59,7060,1153,5000
60,2183,1385,0
61,3431,240,5000
62,10157,1464,5000
63,4632,1331,0
64,286,650,0
65,4983,703,5000
66,12709,1090,5000
67,5824,667,5000
68,16794,1396,0
69,4661,569,0
70,4714,264,5000
71,20,216,5000
72,495,579,0
73,158,800,0
74,418,1159,0
75,3470,530,5000
76,1578,745,0
77,1328,905,0
78,400,1201,0
79,5306,765,0
80,7878,1162,0
81,2320,927,0
82,167,395,0
83,2728,418,0
84,13603,756,5000
85,794,742,0
86,688,980,0
87,999,644,0
88,8726,1725,5000
89,7387,715,0
90,6182,424,5000
91,1139,828,0
92,1441,552,5000
93,728,656,0
94,514,1216,0
95,2149,595,0
96,775,1046,0
97,10809,885,5000
98,20,887,0
99,13479,1154,0
100,592,646,0
101,2794,1215,5000
102,17802,485,5000
103,9079,1115,0
104,495,999,0
105,739,894,0
106,4453,691,0
107,2513,948,0
108,5951,729,5000
109,948,711,0
110,502,788,0
111,82,140,5000
112,6158,1107,5000
113,5539,871,5000
114,1820,941,0
115,7991,253,5000
116,8445,885,0
117,901,1075,0
118,10977,997,5000
119,2855,648,5000
120,832,648,0
121,6226,1183,0
122,4292,1101,5000
123,6972,540,5000
124,10510,1392,5000
125,429,846,0
126,535,607,0
127,715,996,0
128,1193,980,0
129,3317,1032,0
130,6285,872,0
131,1514,708,0
132,14888,205,5000
133,5962,1001,0
134,626,946,0
135,2994,880,0
136,1296,846,0
137,7111,1066,0
138,171,497,0
139,2391,670,0
140,8892,712,0
141,328,221,5000
142,8583,1183,0
143,965,640,0
144,5850,452,0
145,11401,901,0
146,584,960,5000
147,13189,485,5000
148,723,1254,0
149,11726,185,5000
150,1119,803,5000
151,7616,838,0
152,6950,976,0
153,13801,582,5000
154,12603,633,5000
155,1481,916,0
156,14171,369,5000
157,3088,858,5000
158,4508,1308,0
159,11269,503,5000
160,13422,1398,0
161,2699,1049,0
162,2355,900,0
163,301,1036,0
164,366,940,0
165,753,604,5000
166,9061,486,5000
167,1495,1155,0
168,4878,772,0
169,7192,1179,0
170,10447,1370,0
171,13232,619,5000
172,9109,310,5000
173,14881,620,5000
174,7788,833,0
175,1342,1137,0
176,6756,1288,5000
177,260,895,5000
178,10774,608,5000
179,12433,680,5000
180,7508,413,5000
181,4025,679,0
182,8413,1453,0
183,6223,1076,0
184,10531,419,5000
185,1546,457,0
186,162,371,0
187,6392,968,0
188,2469,901,0
189,7270,1155,0
190,5287,747,5000
191,2200,1145,0
192,5418,609,5000
193,20,948,0
194,581,980,0
195,2507,817,0
196,13540,1171,5000
197,6968,946,5000
198,1052,459,0
199,6079,1135,0
200,4708,617,0
201,6926,937,0
202,50,594,0
203,2020,1068,0
204,13348,737,0
205,2385,1081,0
206,3247,1092,0
207,18191,1630,0
208,7791,784,0
209,4803,1278,0
210,2171,766,0
211,1542,514,0
212,6398,1305,0
213,16209,685,5000
214,2996,993,0
215,3162,732,0
216,3477,942,0
217,5953,205,5000
218,4516,469,5000
219,11373,1012,5000
220,9714,952,5000
221,7751,1521,0
222,762,652,0
223,2388,818,5000
224,8422,1600,5000
225,2278,872,0
226,12499,1119,5000
227,12332,471,5000
228,1930,1152,0
229,12669,356,5000
230,1940,1402,0
231,5330,1448,0
232,1987,1138,0
233,5182,1445,0
234,9766,1368,0
235,12993,735,5000
236,8588,1267,0
237,903,780,0
238,3004,1162,0
239,996,818,0
240,684,886,0
241,8873,1061,0
242,12266,395,5000
243,465,532,0
244,5206,1236,5000
245,7722,1015,0
246,4462,271,5000
247,2872,757,0
248,6500,1205,0
249,1215,750,0
250,4840,1297,0
251,1382,733,0
252,9839,1170,0
253,9314,821,5000
254,3449,675,0
255,13542,1575,5000
256,5282,714,0
257,2930,1363,0
258,6698,897,0
259,1913,1112,0
260,992,985,0
261,8368,1152,0
262,1781,1108,0
263,5597,1287,0
264,1773,738,0
265,2442,1604,0
266,8804,1293,0
267,1689,961,0
268,12687,995,5000
269,11486,689,5000
270,1009,865,0
271,4081,881,0
272,5908,794,5000
273,8182,924,0
274,1702,556,0
275,3149,1041,0
276,1306,904,0
277,4560,437,0
278,2689,1120,0
279,3257,1026,0
280,9556,1215,5000
281,2556,652,0
282,5967,1204,0
283,12317,565,5000
284,8569,837,0
285,11976,1691,0
286,739,273,0
287,3239,1446,0
288,9209,1099,0
289,5080,744,0
290,5801,773,0
291,2539,638,5000
292,1939,1151,0
293,1246,811,0
294,1998,1137,0
295,3670,682,0
296,9513,842,0
297,1355,988,0
298,766,362,0
299,8170,371,5000
300,341,990,0
301,4786,440,0
302,7667,942,0
303,3717,170,5000
304,13102,587,5000
305,10145,1247,0
306,7135,952,0
307,2624,1265,0
308,4325,757,5000
309,1979,826,0
310,20,1005,0
311,8664,1122,0
312,6339,793,5000
313,12351,462,0
314,3017,1615,0
315,547,690,0
316,8844,722,0
317,5498,291,5000
318,1261,1051,0
319,476,630,0
320,2565,759,0
321,4261,1380,0
322,3731,961,0
323,13027,339,5000
324,1631,1350,0
325,2750,753,5000
326,9947,990,5000
327,1051,830,0
328,2474,830,0
329,917,1231,0
330,7477,871,5000
331,748,901,0
332,637,390,0
333,15317,1496,0
334,10448,1205,0
335,617,718,0
336,9462,697,0
337,5373,976,0
338,7267,1274,5000
339,2407,1136,5000
340,15057,622,0
341,715,823,0
342,7980,522,5000
343,5976,764,0
344,3553,238,5000
345,5293,1275,0
346,1112,810,0
347,2835,134,5000
348,12058,1136,0
349,2819,1102,0
350,5668,834,0
351,10712,1150,0
352,6674,974,0
353,977,1433,0
354,14178,611,0
355,5233,864,0
356,9658,1150,5000
357,511,545,0
358,99,328,0
359,5965,984,0
360,1192,670,5000
361,1414,679,0
362,497,999,0
363,42,730,0
364,9602,856,0
365,10829,895,5000
366,1346,495,5000
367,1646,704,5000
368,4841,958,0
369,12495,834,5000
370,2308,606,0
371,50,614,0
372,1003,292,5000
373,2486,971,0
374,13937,445,5000
375,4487,632,5000
376,11859,767,0
377,435,954,0
378,9486,297,5000
379,10996,703,5000
380,834,1029,0
381,5722,982,5000
382,4358,351,5000
383,1142,517,0
384,1995,889,0
385,10805,720,5000
386,5988,904,0
387,6125,1141,0
388,9021,580,5000
389,4977,276,5000
390,10847,670,5000
391,1178,985,0
392,8593,380,5000
393,10374,700,0
394,2300,1187,0
395,6740,645,0
396,433,570,0
397,3100,1320,0
398,535,939,0
399,2370,1085,0
400,46,380,0
401,6592,1019,0
402,5780,189,5000
403,4995,701,0
404,478,746,0
405,4931,839,0
406,4265,446,0
407,9781,1500,0
408,11287,748,0
409,50,564,0
410,313,855,0
411,11543,431,5000
412,7185,1175,0
413,1523,796,0
414,13991,1161,0
415,11652,759,5000
416,293,918,0
417,7925,1041,5000
418,9512,920,0
419,5685,1009,0
420,3852,757,0
421,340,1540,0
422,8722,1052,5000
423,1088,1069,0
424,12550,358,5000
425,4972,637,5000
426,20,708,0
427,7284,899,0
428,3106,529,0
429,6280,853,0
430,7162,359,5000
431,552,917,0
432,9799,801,5000
433,9098,725,5000
434,10580,1009,5000
435,5619,1296,0
436,4588,1283,0
437,14754,1429,5000
438,6577,285,5000
439,1707,725,0
440,2025,697,0
441,1704,681,0
442,11906,343,5000
443,50,624,0
444,7118,421,5000
445,7659,896,0
446,10978,1484,0
447,3144,1606,0
448,6191,1195,0
449,7602,1223,5000
450,1678,1512,0
451,2989,674,0
452,465,244,5000
453,3814,1430,0
454,10927,1177,0
455,14034,1360,0
456,1290,1035,0
457,9884,1662,5000
458,388,557,0
459,7598,874,0
460,2780,682,0
461,1187,693,0
462,12376,1143,5000
463,10315,1311,0
464,3040,116,5000
465,1575,1161,0
466,3350,991,0
467,20,602,0
468,1279,905,5000
469,6333,1451,0
470,965,1518,0
471,5073,904,5000
472,2678,1143,0
473,16039,596,5000
474,5749,407,5000
475,5390,767,0
476,388,716,0
477,3458,1538,0
478,4441,792,5000
479,2737,1099,0
480,4145,1364,0
481,1075,797,0
482,4495,1239,0
483,11831,1074,5000
484,8767,365,5000
485,7102,775,0
486,2507,1203,0
487,168,900,0
488,9505,761,5000
489,2868,888,0
490,10982,1165,0
491,7494,811,5000
492,591,911,0
493,1033,916,0
494,1960,458,0
495,1891,1337,0
496,2461,588,0
497,4359,960,5000
498,11301,706,5000
499,5771,254,5000
500,1458,420,5000
501,5347,518,0
502,5545,879,0
503,1510,834,5000
504,13763,395,5000
505,3416,661,5000
506,3889,572,0
507,1276,634,0
508,2681,851,0
509,6683,883,0
510,7288,933,0
511,3613,1503,0
512,733,593,0
513,2894,351,0
514,6180,1244,0
515,7385,894,0
516,243,656,0
517,1103,526,0
518,7145,1087,0
519,3469,742,0
520,8091,725,5000
521,2686,345,0
522,1990,483,0
523,7697,811,5000
524,9762,1102,0
525,3091,1351,0
526,5053,1051,5000
527,5412,1231,0
528,9755,739,5000
529,1491,925,0
530,12676,993,5000
531,9934,1190,5000
532,53,857,0
533,5818,373,5000
534,11056,140,5000
535,20,326,5000
536,4254,342,5000
537,378,505,0
538,2847,619,0
539,12529,1092,0
540,1497,665,0
541,4660,747,0
542,4946,728,0
543,5262,1196,0
544,10004,1285,5000
545,3369,86,5000
546,1437,340,0
547,43,413,0
548,5526,972,0
549,3556,1080,0
550,5806,666,0
551,3418,1206,0
552,504,878,0
553,2733,1016,0
554,10445,583,5000
555,6473,400,5000
556,2079,1348,0
557,7969,555,5000
558,9785,856,5000
559,3006,923,0
560,393,419,0
561,50,771,0
562,16876,1894,0
563,3015,1080,0
564,3133,787,0
565,1770,291,5000
566,1744,1250,0
567,8534,624,0
568,1274,511,0
569,1530,821,0
570,230,142,5000
571,8977,233,5000
572,11177,2050,0
573,17307,380,5000
574,2387,877,0
575,5805,1197,0
576,3006,529,5000
577,2321,620,0
578,2075,951,0
579,4859,1118,0
580,7049,340,5000
581,3305,1415,0
582,15378,1143,0
583,5628,260,5000
584,10659,1374,0
585,7624,1318,5000
586,7426,691,0
587,1371,861,5000
588,1727,518,0
589,4708,1124,0
590,4131,645,5000
591,6398,896,0
592,1901,843,0
593,1950,434,0
594,1639,987,0
595,2832,1158,0
596,8953,249,5000
597,794,1190,0
598,1519,790,0
599,6820,895,0
600,3740,304,5000
601,5828,342,5000
602,2584,705,0
603,13964,982,5000
604,1390,1039,0
605,2707,806,0
606,6442,1006,0
607,1225,1081,0
608,2015,331,5000
609,11195,1446,0
610,2235,747,0
611,2712,1336,0
612,2211,1054,0
613,1933,787,0
614,561,1010,0
615,7708,1161,5000
616,3535,949,0
617,4013,1071,0
618,3062,872,0
619,4047,884,5000
620,1110,569,0
621,1835,996,5000
