Iteration,BurnCost,MoveCost,AgentDeathPenalty
0,15548,990,5000
1,11246,645,5000
2,4947,1170,0
3,5159,879,0
4,4094,1267,0
5,10715,819,5000
6,6316,1140,0
7,1977,776,0
8,1722,664,0
9,7833,330,5000
10,3257,510,0
11,6982,198,5000
12,12838,1298,0
13,3885,302,5000
14,2143,1114,0
15,302,265,0
16,1660,283,0
17,3451,926,0
18,9377,453,0
19,1548,1105,0
20,12240,889,0
21,12691,266,5000
22,11169,418,5000
23,2549,1276,0
24,3341,467,0
25,50,762,0
26,5795,971,5000
27,5145,588,0
28,14600,735,5000
29,7023,1172,5000
30,3360,750,0
31,13711,1589,0
32,4654,736,0
33,4801,220,5000
34,812,965,0
35,10281,1150,5000
36,5242,1137,0
37,5999,1237,0
38,7580,973,0
39,803,855,0
40,5875,1217,5000
41,7530,360,5000
42,863,714,0
43,214,1079,0
44,501,1085,0
45,1768,719,0
46,5473,752,5000
47,8114,754,0
48,621,1055,0
49,1249,1545,0
50,895,763,5000
51,363,475,5000
52,5397,447,0
53,5605,744,5000
54,14325,1212,5000
55,150,559,0
56,979,1165,0
57,6933,290,5000
58,438,571,0
59,12570,627,5000
60,12354,1462,0
61,3244,625,0
62,9767,1297,5000
63,617,886,0
64,937,890,0
65,5051,523,5000
66,12719,1093,5000
67,2828,906,0
68,2263,1556,0
69,4896,283,5000
70,2887,945,0
71,20,80,5000
72,719,526,0
73,1475,479,0
74,1132,1144,0
75,3534,699,0
76,5157,495,5000
77,1276,1223,0
78,11791,380,5000
79,4099,752,0
80,2887,944,0
81,9182,879,0
82,751,417,0
83,2743,430,0
84,665,815,0
85,1082,725,0
86,704,1097,0
87,1287,596,5000
88,12916,380,5000
89,701,748,0
90,5695,769,0
91,1004,830,0
92,982,832,0
93,726,797,0
94,514,1349,0
95,527,595,0
96,12255,1005,0
97,844,680,0
98,20,770,0
99,13187,1076,0
100,1345,949,0
101,10865,508,5000
102,747,1020,0
103,4213,1253,0
104,11244,1100,0
105,1456,986,0
106,4423,641,0
107,10308,593,5000
108,417,1032,0
109,782,726,5000
110,332,551,0
111,82,926,0
112,6440,1577,0
113,5592,744,5000
