Iteration,BurnCost,MoveCost,AgentDeathPenalty
0,14021,1429,0
1,3887,1236,0
2,10716,770,0
3,1185,642,0
4,4950,1030,5000
5,10959,693,5000
6,7062,437,5000
7,2058,603,0
8,9932,445,5000
9,4490,741,0
10,3730,384,5000
11,2494,469,5000
12,12866,1115,5000
13,3062,883,0
14,2621,1047,0
15,302,344,0
16,1287,546,0
17,3538,1409,0
18,9421,630,0
19,1655,858,0
20,2895,1286,0
21,550,1161,0
22,8215,950,0
23,13734,893,5000
24,3518,619,0
25,50,918,0
26,5945,1033,0
27,4040,913,0
28,14961,390,5000
29,5936,1264,0
30,7348,849,0
31,8556,1873,0
32,2608,796,0
33,2103,1042,0
34,5995,265,5000
35,5184,1464,0
36,2820,1525,0
37,6410,876,0
38,6600,949,0
39,5550,1068,0
40,5918,1170,0
41,7210,759,5000
42,10856,116,5000
43,10409,1473,0
44,7453,538,5000
45,1768,569,0
46,2467,691,0
47,8123,921,5000
48,6844,924,0
49,8438,1622,0
50,11934,803,5000
51,475,951,5000
52,5229,768,0
53,3508,1481,0
54,8095,1425,5000
55,195,729,0
56,5056,720,0
57,4538,766,0
58,2015,793,0
59,8299,1262,5000
60,13328,453,5000
61,3431,299,5000
62,9184,1531,0
63,3108,1715,0
64,3692,1139,0
65,8137,200,5000
66,13138,765,5000
67,5464,839,0
68,3552,1012,0
69,1400,1188,0
70,3115,916,0
71,20,290,0
72,719,547,0
73,2023,891,0
74,10414,1461,5000
75,3812,120,5000
76,297,747,5000
77,11845,1398,5000
78,9437,529,5000
79,5767,507,5000
80,9708,669,5000
81,11829,291,5000
82,167,132,5000
83,217,357,0
84,14002,304,5000
85,535,726,0
86,6953,836,5000
87,4997,726,5000
88,6366,1066,5000
89,4837,1369,0
90,5895,825,5000
91,5884,1161,0
92,1009,656,0
93,1161,934,5000
94,7216,1393,0
95,4847,777,0
96,12468,997,5000
97,530,777,0
98,20,572,5000
99,3852,1316,5000
100,2927,950,5000
101,8319,1144,5000
102,15258,1597,5000
103,12159,910,5000
104,12121,305,5000
105,2662,1016,5000
106,111,599,5000
107,10406,590,5000
108,7319,682,0
109,9107,182,5000
110,168,409,0
111,82,278,0
112,13762,562,5000
113,9724,644,5000
114,11908,567,5000
115,5744,734,5000
116,9292,210,5000
117,5325,1527,0
118,11601,520,5000
119,1819,537,0
120,6981,638,0
121,5944,893,5000
122,10014,1292,5000
123,687,776,0
124,10017,700,5000
125,50,817,0
126,50,531,0
127,16493,545,5000
128,14985,610,5000
129,14161,1326,5000
130,9459,861,5000
131,6377,390,5000
132,12419,987,5000
133,6076,701,5000
134,6069,1266,0
135,1453,926,0
136,6857,722,0
137,6937,1055,0
138,4917,1127,5000
139,2562,619,0
140,9316,517,5000
141,361,590,0
142,2834,1230,0
143,2299,734,0
144,5750,502,0
145,11411,1027,0
146,5615,1420,0
147,4805,1291,0
148,13958,425,5000
149,5212,1278,0
150,12945,518,5000
151,3145,999,5000
152,5912,1010,0
153,3593,1243,0
154,2953,1377,0
155,1790,791,0
156,4980,1090,0
157,3033,1037,0
158,4719,1160,0
159,3177,858,0
160,14002,1098,0
161,5324,905,0
162,2363,1143,0
163,11118,1221,5000
164,6590,765,0
165,641,1279,5000
166,8233,1031,5000
167,2915,1126,0
168,5120,608,0
169,7876,1678,0
170,10438,1189,0
171,12046,1670,5000
172,3964,1415,0
173,4794,1082,5000
174,1848,1140,0
175,1315,1250,0
176,3059,1543,0
177,260,1696,0
178,4530,1109,0
179,13486,766,5000
180,1421,431,0
181,3847,943,5000
182,5913,1110,0
183,6818,548,5000
184,6932,1206,0
185,4195,411,0
186,374,789,0
187,9162,1059,5000
188,3137,906,0
189,7283,1572,0
190,2114,838,0
191,3670,1140,0
192,5260,1126,0
193,20,670,5000
194,695,1063,5000
195,2597,766,0
196,4053,1520,0
197,7776,829,5000
198,50,500,0
199,12600,697,5000
200,111,502,0
201,3187,897,0
202,4300,731,0
203,3456,912,0
204,13687,547,5000
205,2546,869,0
206,4326,1233,0
207,17944,1790,5000
208,7376,1298,0
209,5386,1551,0
210,7418,646,5000
211,1669,361,0
212,2648,1117,5000
213,9846,1902,5000
214,10105,353,5000
215,3203,855,0
216,3674,883,0
217,2934,1119,0
218,6218,533,5000
219,10140,1066,0
220,4062,1367,0
221,10480,1186,5000
222,4433,1012,0
223,2894,980,5000
224,8548,1197,5000
225,3453,1131,0
226,13166,841,5000
227,3055,958,0
228,9987,551,5000
229,2756,710,0
230,7029,1228,0
231,5556,1022,0
232,3892,1306,0
233,3519,1051,0
234,7830,1631,0
235,1779,1556,0
236,6869,1383,0
237,827,913,0
238,7407,1218,0
239,2133,651,0
240,12200,1314,5000
241,5149,1039,5000
242,11049,1397,5000
243,2014,503,0
244,2322,774,0
245,116,1362,0
246,4209,719,0
247,4891,950,0
248,1331,1026,0
249,3112,570,0
250,3523,1326,0
251,2477,716,5000
252,1816,860,0
253,2868,1052,0
254,2133,902,0
255,15750,1466,0
256,3575,935,0
257,8486,1016,0
258,2262,1022,5000
259,4053,1020,0
260,796,347,0
261,8764,609,0
262,1310,1140,0
263,5873,190,5000
264,1960,565,0
265,1132,997,0
266,9936,1350,0
267,1343,859,0
268,14810,895,0
269,1636,931,5000
270,4152,661,0
271,1869,778,0
272,9191,1038,0
273,10470,148,5000
274,1664,940,0
275,3051,1086,0
276,1786,1235,0
277,4344,755,0
278,5348,962,0
279,2847,1180,0
280,9406,1803,5000
281,4809,580,0
282,5935,1216,0
283,3062,1316,0
284,8657,746,0
285,4004,1882,0
286,739,420,0
287,5763,1271,5000
288,2739,1419,0
289,3505,1074,0
290,5669,848,0
291,1854,727,0
292,4171,746,5000
293,3489,752,0
294,8661,809,5000
295,3861,1161,0
296,2306,1045,5000
297,13530,1214,0
298,799,227,5000
299,1913,999,0
300,463,1331,0
301,4526,513,0
302,7606,946,0
303,3584,312,5000
304,12806,909,5000
305,2298,1451,0
306,6707,785,0
307,3474,1064,0
308,1199,972,5000
309,9817,775,0
310,20,993,0
311,303,1099,0
312,11819,658,5000
313,8843,689,5000
314,7397,965,5000
315,3406,1009,0
316,8886,1055,0
317,2803,843,0
318,7579,554,5000
319,50,615,0
320,283,645,0
321,2495,921,5000
322,132,814,0
323,12561,651,5000
324,50,950,0
325,3418,562,0
326,8508,1604,5000
327,3271,1108,5000
328,8202,506,5000
329,3312,1672,0
330,7795,556,5000
331,9877,1036,5000
332,5176,632,5000
333,15869,1072,5000
334,10691,885,5000
335,295,537,0
336,9300,996,5000
337,13172,604,5000
338,9105,703,5000
339,168,601,0
340,8173,834,0
341,477,918,5000
342,7626,759,5000
343,1954,757,5000
344,336,565,0
345,12866,610,5000
346,2116,835,5000
347,2602,765,5000
348,12907,511,5000
349,6056,1293,0
350,6341,516,0
351,13430,266,5000
352,7398,375,5000
353,4166,1640,0
354,251,661,0
355,5080,917,5000
356,12876,866,5000
357,211,437,0
358,79,563,0
359,50,870,0
360,112,471,0
361,164,675,0
362,5806,1007,5000
363,20,96,0
364,9721,707,5000
365,11400,445,5000
366,1102,491,5000
367,1379,764,0
368,5039,815,0
369,111,640,5000
370,5017,982,0
371,143,182,0
372,50,691,0
373,11128,703,5000
374,11017,771,5000
375,1448,1225,0
376,10002,1595,0
377,4606,972,0
378,367,869,5000
379,11169,665,5000
380,9393,730,0
381,3354,803,5000
382,7670,347,5000
383,1422,655,0
384,2290,799,0
385,5905,1283,0
386,3128,1174,0
387,3240,944,0
388,5025,1200,0
389,3536,836,0
390,10024,776,5000
391,4224,975,0
392,8593,416,5000
393,9819,1010,0
394,6672,1153,0
395,6765,882,0
396,3641,761,0
397,7620,1351,0
398,3611,671,0
399,2682,1111,0
400,20,454,5000
401,3819,1547,0
402,5677,211,5000
403,1950,773,0
404,6629,1000,0
405,3264,770,0
406,4163,661,0
407,8132,1373,0
408,11035,1022,0
409,8163,343,5000
410,4499,1335,0
411,8768,1170,5000
412,3986,1278,0
413,3750,901,5000
414,10922,1215,5000
415,4084,1353,0
416,2882,1281,0
417,11154,765,5000
418,2237,1311,0
419,5666,972,0
420,4642,883,0
421,4264,1585,0
422,2661,1357,0
423,7709,1052,0
424,13132,367,5000
425,2337,749,0
426,20,668,0
427,4762,1290,0
428,3366,514,5000
429,3758,824,0
430,7268,782,0
431,2652,916,5000
432,9718,1068,0
433,9295,650,5000
434,10110,1401,0
435,12899,295,5000
436,5044,967,0
437,14479,1704,0
438,3496,1108,0
439,1993,579,5000
440,1869,656,0
441,1608,638,0
442,3325,819,0
443,50,401,0
444,7444,536,5000
445,2428,1205,0
446,7727,1254,0
447,11245,1018,5000
448,1993,1185,0
449,6944,1299,0
450,9628,842,5000
451,2311,830,0
452,407,487,0
453,1303,1123,0
454,11980,294,5000
455,14380,1099,0
456,6624,863,0
457,8595,1852,0
458,2411,387,0
459,7517,727,0
460,2559,668,0
461,2991,891,0
462,13041,1286,5000
463,11002,144,5000
464,1956,729,0
465,11986,641,0
466,8627,894,0
467,20,669,0
468,1081,452,0
469,10731,775,5000
470,2005,1185,5000
471,3833,1381,0
472,9288,1278,0
473,6249,1126,0
474,2961,928,0
475,5393,355,5000
476,411,616,0
477,1922,1081,0
478,6690,914,5000
479,1884,1554,0
480,8388,1255,0
481,1531,494,0
482,1075,1291,0
483,11431,1400,5000
484,8276,645,0
485,7858,124,5000
486,1643,893,0
487,2476,1393,0
488,6165,963,5000
489,5222,945,5000
490,7895,1103,0
491,2983,993,0
492,1400,1032,0
493,3115,201,5000
494,1398,517,0
495,12176,320,5000
496,1781,447,0
497,7001,1179,0
498,5957,1135,5000
499,3002,896,5000
500,1901,327,0
501,5582,115,5000
502,7007,775,5000
503,13078,772,0
504,1144,827,0
505,4304,814,0
506,4044,513,0
507,363,507,0
508,3060,995,0
509,14752,495,5000
510,1961,1045,0
511,14866,290,5000
512,709,703,5000
513,2853,609,5000
514,13043,325,5000
515,2487,921,5000
516,243,767,0
517,1039,701,0
518,2240,939,0
519,4279,264,5000
520,8146,778,0
521,2421,373,5000
522,2359,237,5000
523,6418,1026,5000
524,863,1020,5000
525,2426,1041,0
526,1534,1016,0
527,2145,947,0
528,4646,711,0
529,1494,779,0
530,5604,851,5000
531,2445,1495,5000
532,53,638,0
533,5893,313,5000
534,8584,704,0
535,20,697,0
536,7046,342,5000
537,295,553,0
538,2005,304,0
539,1152,1240,0
540,1194,777,0
541,4915,261,5000
542,2757,555,0
543,2593,1116,0
544,9872,1631,0
545,3182,447,0
546,3178,190,5000
547,43,350,0
548,5460,783,5000
549,3719,1111,0
550,5806,649,0
551,9625,971,0
552,12131,898,0
553,11294,387,5000
554,3310,1271,0
555,1253,808,5000
556,13582,980,5000
557,6686,1150,5000
558,2574,1511,0
559,5113,672,5000
560,393,419,0
561,116,873,0
562,3695,1637,0
563,10485,185,5000
564,2883,777,0
565,1481,140,5000
566,1585,1460,0
567,9365,267,5000
568,1274,428,0
569,230,661,0
570,50,251,0
571,8846,611,5000
572,15356,846,5000
573,14589,715,5000
574,8696,627,5000
575,6050,662,5000
576,675,1087,0
577,2004,829,0
578,8565,212,5000
579,8399,1012,0
580,6631,995,0
581,2790,1405,0
582,618,816,0
583,5439,410,5000
584,11841,159,5000
585,8510,288,5000
586,7344,953,0
587,2467,1267,0
588,4904,450,0
589,14224,436,5000
590,7672,400,5000
591,7061,742,5000
592,1831,652,5000
593,1844,394,5000
594,3537,819,5000
595,3169,1097,0
596,5005,893,0
597,12633,480,5000
598,5390,789,0
599,6756,875,0
600,50,470,0
601,5293,444,5000
602,2832,625,5000
603,14524,744,5000
604,7261,246,5000
605,4151,914,0
606,105,365,0
607,107,375,0
608,1890,610,0
609,6879,1418,0
610,2449,850,0
611,14745,320,5000
612,5359,1541,0
613,1680,746,0
614,4040,1042,0
615,8784,1153,0
616,2403,1048,0
617,3614,1224,0
618,2929,1126,0
619,13112,289,5000
620,1053,704,0
621,1737,1116,0
622,8010,301,5000
623,2892,539,0
624,13389,880,5000
625,9311,1016,0
626,10740,902,0
627,1847,1012,0
628,2805,1387,0
629,2367,901,5000
630,1648,863,5000
631,5502,1080,0
632,602,827,0
633,2131,482,5000
634,1103,1012,0
635,2033,681,0
636,7276,94,5000
637,2084,1294,5000
638,9596,1127,0
639,6068,871,5000
640,3682,963,0
641,10584,1215,0
642,7800,1741,0
643,1460,755,0
644,4770,551,5000
645,10350,184,5000
646,2582,750,0
647,15888,1530,0
648,4457,1036,0
649,11939,1200,5000
650,2057,869,0
651,13045,250,5000
652,994,871,0
653,2450,898,5000
654,6093,943,5000
655,4930,721,0
656,7062,963,5000
657,2378,1086,0
658,1279,695,0
659,2622,1427,0
660,9998,674,5000
661,3235,886,0
662,3371,954,0
663,7389,1323,0
664,3019,840,0
665,4657,1156,0
666,1753,1166,0
667,1028,759,0
668,3919,909,0
669,6176,864,0
670,7796,692,5000
671,7018,266,5000
672,1341,963,0
673,307,348,0
674,2084,576,0
675,4437,771,0
676,10616,641,5000
677,8536,1007,0
678,1157,1288,0
679,14314,1376,0
680,1891,658,0
681,2398,1452,0
682,90,359,0
683,158,471,0
684,8776,1604,0
685,6997,904,0
686,5123,486,5000
687,10042,494,5000
688,800,579,0
689,10376,865,0
690,3072,742,0
691,626,1060,0
692,10281,289,5000
693,1951,593,0
694,9679,1175,0
695,1230,999,0
696,2608,910,0
697,994,644,0
698,8250,286,5000
699,310,1041,0
700,7090,555,5000
701,1996,767,0
702,7352,1243,5000
703,16913,616,5000
704,4337,1467,0
705,5068,1076,0
706,4793,609,0
707,6828,1244,0
708,6676,766,0
709,1305,462,5000
710,842,1215,0
711,11309,1211,0
712,5342,814,0
713,6335,942,0
714,9838,471,5000
715,1184,809,0
716,962,584,0
717,10943,835,0
718,1136,1225,0
719,16255,1070,5000
720,11506,1427,0
721,639,519,0
722,1803,976,0
723,8660,153,5000
724,12957,1208,5000
725,2766,782,0
726,334,635,0
727,6537,825,5000
728,247,660,0
729,6803,681,0
730,3578,1675,0
731,457,896,0
732,666,958,0
733,664,825,0
734,11857,905,5000
735,9463,465,5000
736,3408,390,5000
737,11758,515,5000
738,10409,285,5000
739,9707,259,5000
740,9990,703,0
741,8702,624,5000
742,6754,1237,5000
743,9380,1107,0
744,1839,1017,5000
745,4870,384,5000
746,6522,646,0
747,490,784,0
748,11295,837,5000
749,8466,437,5000
750,11813,1083,0
751,668,427,0
752,8514,546,5000
753,4191,230,5000
754,7262,212,5000
755,184,1067,0
756,16820,271,5000
757,6057,677,0
758,1398,1104,0
759,2874,1099,5000
760,12220,395,5000
761,7246,551,0
762,5552,604,5000
763,512,951,0
764,7563,157,5000
765,645,996,0
766,14964,911,5000
767,5265,967,0
768,12814,770,5000
769,2748,756,5000
770,5974,992,0
771,1464,429,0
772,1127,832,5000
773,861,807,5000
774,499,757,5000
775,6365,1077,0
776,360,1145,0
777,7449,798,5000
778,6909,996,5000
779,7835,381,0
780,6906,467,5000
781,2298,651,0
782,6471,899,5000
783,240,531,0
784,20,328,0
785,2041,123,5000
786,10793,315,5000
787,106,687,0
788,7546,265,5000
789,795,567,5000
790,5836,723,5000
791,8664,828,5000
792,50,412,0
793,46,313,5000
794,15056,503,5000
795,50,685,0
796,50,335,0
797,5062,830,5000
798,1519,758,0
799,3373,625,0
800,276,745,0
801,4946,1079,0
802,2574,195,5000
803,6071,742,5000
804,665,685,0
805,6401,1125,0
806,5545,961,0
807,9462,208,5000
808,2487,664,5000
809,3537,867,0
810,7553,250,5000
811,4544,565,0
812,5492,585,5000
813,382,550,0
814,12800,571,5000
815,1674,722,0
816,1590,1065,5000
817,7818,577,5000
818,20,397,0
819,4494,832,0
820,10138,90,5000
821,6759,427,5000
822,17548,461,5000
823,6612,437,5000
824,10912,686,5000
825,5499,689,5000
826,6499,376,5000
827,7355,735,5000
828,7479,234,5000
829,9123,576,0
830,106,281,0
831,20,595,0
832,20,253,0
833,20,129,0
834,168,556,0
835,20,157,5000
836,13396,661,5000
837,295,578,5000
838,219,410,0
839,16724,682,5000
840,4817,642,5000
841,50,360,0
842,20,337,0
843,115,571,5000
844,9712,724,5000
845,367,491,0
846,7661,944,0
847,5926,520,5000
848,50,385,0
849,140,110,5000
850,109,440,5000
851,3443,702,0
852,7759,496,5000
853,8865,1294,5000
854,4897,677,5000
855,11684,522,5000
856,4213,1143,0
857,492,418,0
858,6761,896,0
859,6978,1334,0
860,14902,1348,0
861,798,824,0
862,468,668,0
863,841,907,0
864,871,819,0
865,13735,1288,0
866,294,471,0
867,2746,1057,0
868,863,1435,0
869,8727,888,5000
870,10209,830,5000
871,327,516,0
872,546,468,0
873,6753,244,5000
874,11033,785,0
875,14669,1060,0
876,10208,944,5000
877,1416,1211,0
878,3305,787,0
879,8514,586,0
880,7398,625,5000
881,733,837,0
882,10026,690,0
883,1800,964,0
884,2625,1042,5000
885,527,921,0
886,11512,426,5000
887,391,708,0
888,8072,1622,0
889,3907,633,5000
890,6189,980,0
891,13104,476,5000
892,1224,605,0
893,7459,866,0
894,15615,185,5000
895,501,1025,0
896,1161,1237,0
897,2878,549,5000
898,10262,858,0
899,6211,1160,0
900,9737,901,0
901,13790,830,5000
902,1429,1282,0
903,15803,1255,0
904,959,1230,0
905,409,1165,0
906,6598,828,0
907,8274,696,0
908,6886,118,5000
909,3466,953,0
910,551,939,0
911,8745,511,5000
912,5252,1212,0
913,9677,1048,0
914,3761,778,0
915,5765,736,0
916,1373,876,5000
917,360,446,0
918,1422,576,5000
919,10486,952,0
920,208,700,0
921,7714,595,5000
922,1198,325,5000
923,3323,1298,0
924,4456,514,0
925,2828,927,0
926,5110,673,0
927,3918,831,0
928,20,485,0
929,2569,1202,0
930,286,808,0
931,11295,550,5000
932,13989,756,5000
933,696,782,0
934,4224,554,0
935,1135,655,0
936,87,764,0
937,680,505,0
938,7377,1455,5000
939,12263,535,5000
940,20,214,5000
941,10599,722,5000
942,5895,1677,0
943,1181,962,0
944,1546,1081,0
945,5999,699,0
946,693,720,0
947,170,1036,0
948,9647,290,5000
949,7402,583,0
950,1573,840,0
951,1774,1188,0
952,8602,1089,5000
953,1298,756,0
954,5122,1004,0
955,11658,270,5000
956,2347,906,0
957,16819,1360,5000
958,455,646,0
959,12872,857,5000
960,2836,928,0
961,737,600,0
962,189,503,0
963,11692,540,5000
964,950,1085,0
965,10752,747,5000
966,14224,1129,5000
967,4190,966,0
968,5266,790,5000
969,6851,965,5000
970,595,743,0
971,6465,432,5000
972,727,500,0
973,20,424,0
974,9481,680,5000
975,14119,1033,5000
976,913,1019,0
977,377,352,5000
978,6954,682,5000
979,860,673,0
980,485,732,0
981,864,811,0
982,5884,1167,5000
983,1293,780,0
984,9554,1274,0
985,8400,321,5000
986,7469,322,5000
987,1152,954,0
988,7011,651,0
989,3718,962,0
990,4348,1051,5000
991,2048,1244,0
992,10866,837,0
993,2482,796,0
994,13152,990,5000
995,2169,1188,0
996,7615,140,5000
997,4919,680,0
998,6454,326,5000
999,2536,413,5000
