Iteration,BurnCost,MoveCost,AgentDeathPenalty
0,3243,1843,0
1,2962,2544,5000
2,3458,2912,5000
3,5909,665,10000
4,6543,1405,10000
5,1686,2550,5000
6,8556,1385,10000
7,3035,1927,5000
8,1422,2086,5000
9,4432,1170,10000
10,2385,1592,5000
11,5000,1657,10000
12,6647,2142,10000
13,2038,1543,0
14,6689,1529,10000
15,208,1049,5000
16,1847,1690,5000
17,4741,1225,10000
18,1646,1532,5000
19,330,995,10000
20,3625,2315,0
21,2663,2827,5000
22,10329,930,10000
23,6841,2875,5000
24,132,1918,10000
25,50,1741,0
26,1932,1048,10000
27,2295,1764,5000
28,7686,1910,10000
29,3952,2964,5000
30,4577,1734,5000
31,14547,1535,10000
32,1516,2500,10000
33,835,1161,5000
34,860,2657,0
35,2167,2250,0
36,8609,2163,10000
37,4096,2466,0
38,1416,1440,10000
39,3530,3750,0
40,6946,1590,10000
41,400,1076,0
42,1247,2079,5000
43,1010,1610,5000
44,113,1765,0
45,830,1648,0
46,740,1802,0
47,937,1777,10000
48,625,1755,5000
49,956,1830,5000
50,797,1857,0
51,313,2211,5000
52,575,1577,0
53,338,1088,5000
54,1610,2657,10000
55,244,1360,10000
56,3667,2214,5000
57,504,1506,0
58,1231,1333,0
59,5630,1465,10000
60,6321,3031,5000
61,174,1038,0
62,10446,1432,10000
63,2598,3240,0
64,1818,1990,0
65,2471,1120,0
66,5216,3190,10000
67,1064,1781,5000
68,2316,2751,5000
69,2049,1983,0
70,1873,2361,5000
71,20,1779,0
72,434,1310,0
73,1548,1940,5000
74,3190,3246,0
75,1303,1566,5000
76,5396,1220,10000
77,3038,2765,5000
78,6802,3244,5000
79,1365,2815,0
80,3697,1740,5000
81,3460,3096,0
82,1589,2555,5000
83,724,1522,0
84,1959,2044,5000
85,3605,2152,5000
86,3073,2594,5000
87,1945,1345,10000
88,3414,3292,5000
89,7229,1801,10000
90,1112,1291,10000
91,1760,1549,10000
92,1651,2827,5000
93,2535,2834,0
94,7992,2872,5000
95,2486,1569,5000
96,3241,2715,0
97,2755,2784,0
98,20,2088,0
99,2893,2737,0
100,686,2546,5000
101,7093,1800,10000
102,17021,1815,10000
103,50,1819,0
104,875,1667,10000
105,236,1200,5000
106,50,685,0
107,10533,875,10000
108,1292,1856,10000
109,8796,765,10000
110,118,788,0
111,82,735,10000
112,244,2190,10000
113,5093,1750,10000
114,7712,886,10000
115,7126,2462,10000
116,5267,3079,5000
117,2867,2010,5000
118,10572,1999,10000
119,2332,2998,0
120,2301,2334,5000
121,10077,1775,10000
122,8078,1988,10000
123,3188,1425,10000
124,3985,1854,10000
125,2949,2379,5000
126,2639,2997,5000
127,3297,3015,5000
128,4150,2722,5000
129,4878,2198,5000
130,3062,3139,5000
131,1789,2380,10000
132,5549,2525,10000
133,231,1422,0
134,3869,2409,10000
135,167,1115,5000
136,2173,1894,10000
137,50,1155,0
138,5515,996,10000
139,1566,1430,0
140,50,1002,0
141,8972,971,10000
142,329,2005,0
143,1429,1832,10000
144,604,1655,5000
145,108,1048,10000
146,527,1405,10000
147,12200,1765,10000
148,3728,2683,5000
