Iteration,BurnCost,MoveCost,AgentDeathPenalty
0,4096,2684,0
1,90,1071,10000
2,11478,555,10000
3,50,856,0
4,4061,2462,5000
5,3589,2635,10000
6,2557,1652,0
7,222,1200,0
8,671,1566,5000
9,448,1130,10000
10,2114,1991,5000
11,1731,1537,5000
12,8078,3400,10000
13,3447,2443,5000
14,5643,2092,10000
15,228,234,10000
16,1698,879,5000
17,9381,965,10000
18,643,1000,5000
19,9316,947,10000
20,6099,2874,5000
21,114,2126,5000
22,8816,1730,10000
23,13545,1730,10000
24,583,1815,5000
25,50,1762,0
26,1306,1592,0
27,4998,1460,10000
28,8836,2801,10000
29,6795,3130,0
30,4634,1672,5000
31,12120,1980,10000
32,3710,2210,5000
33,4801,705,10000
34,114,1665,10000
35,3329,2597,0
36,14024,2626,10000
37,5018,2446,5000
38,1477,1555,10000
39,5110,3447,0
40,7019,2907,5000
41,7441,626,10000
42,4207,2782,10000
43,10791,1598,10000
44,384,1255,10000
45,1148,1102,5000
46,2017,1707,0
47,1698,2263,0
48,3590,2187,10000
49,2667,2073,5000
50,2233,2029,0
51,475,2078,0
52,1042,1976,0
53,1188,2490,5000
54,2600,2633,5000
55,1588,2242,5000
56,3584,1349,5000
57,1579,1364,0
58,1335,1948,0
59,2203,2582,5000
60,3371,2396,5000
61,904,1280,0
62,3100,1999,5000
63,2023,2260,0
64,1818,1600,10000
65,2413,1583,5000
66,3173,3361,5000
67,4791,1292,10000
68,1562,2020,5000
69,1185,1301,5000
70,1703,1777,0
71,20,1396,0
72,658,1271,0
73,1196,1355,5000
74,1554,1847,5000
75,884,1331,0
76,1172,1956,5000
77,1582,1995,10000
78,941,2387,10000
79,4516,1774,10000
80,3697,2685,5000
81,9106,1815,10000
82,234,1345,5000
83,470,1242,10000
84,13742,1071,10000
85,1801,1233,10000
86,1660,2064,5000
87,1813,1058,0
88,7059,2405,10000
89,2353,2814,10000
90,2814,2046,0
91,2812,1513,10000
92,1299,2030,10000
93,3181,2630,5000
94,7656,2658,5000
95,5281,985,10000
96,1288,2422,5000
97,2200,2587,0
98,20,3157,0
99,1572,1607,5000
100,1057,2186,0
101,2455,2126,0
102,13081,2860,10000
103,2456,2289,5000
104,1081,1572,5000
105,2163,1737,0
106,1264,1487,0
107,3168,1585,0
108,2348,1935,5000
109,2136,1738,0
110,620,1420,0
111,82,2912,5000
112,2961,2796,5000
113,1162,2212,0
114,2125,2054,5000
115,1863,2571,0
116,2225,2421,5000
117,2400,2015,5000
118,2202,1982,5000
119,1351,1519,0
120,958,2125,10000
121,9018,1565,10000
122,2521,2725,5000
123,3358,1435,10000
124,3602,2301,5000
125,1202,2491,0
126,1867,1814,5000
127,1469,1998,5000
128,2886,1727,5000
129,2376,1840,5000
130,1603,3144,0
131,2338,2129,5000
132,9519,1996,10000
133,1621,2154,0
134,1504,2453,5000
135,3723,701,10000
136,2085,1770,0
137,2488,2435,0
138,2581,2801,0
139,2146,1048,5000
140,1590,1747,5000
141,714,2483,0
142,1743,2586,0
143,1689,1672,5000
144,898,1102,5000
145,2013,1610,5000
146,1997,2170,5000
147,1988,1825,0
148,2442,1973,5000
149,1683,2199,5000
150,4770,1986,10000
151,1197,1578,5000
152,2275,1706,5000
153,2196,1830,5000
154,2817,2581,5000
155,1404,2185,0
156,11757,1202,10000
157,620,1977,10000
158,2877,2167,5000
159,10918,962,10000
160,4919,2805,5000
161,6371,1215,10000
162,2656,2567,5000
163,2090,2411,5000
164,2259,2820,5000
165,520,3165,10000
166,168,717,10000
167,11422,920,10000
168,3251,2636,0
169,5333,3154,5000
170,3638,2791,5000
171,4539,3300,5000
172,1509,2406,5000
173,14885,789,10000
174,2733,2255,5000
175,572,3406,5000
176,3777,3346,0
177,260,2708,5000
178,5870,2706,5000
179,7775,3694,5000
180,797,1520,5000
181,643,1619,5000
182,1487,3027,0
183,4219,1449,10000
184,10007,1632,10000
185,1543,1507,5000
186,164,1930,0
187,2945,1697,5000
188,2014,1648,0
189,9242,1681,10000
190,2006,3050,0
191,4513,2388,5000
192,5072,2685,0
193,20,3001,0
194,3371,3028,10000
195,3121,2078,5000
196,8520,3490,5000
197,1881,2115,5000
198,354,1163,0
199,1708,1968,5000
200,1392,1678,5000
201,6928,1256,10000
202,916,1469,5000
203,1000,1767,0
204,489,2040,0
205,605,2504,10000
206,1561,2230,5000
207,1988,2570,10000
208,1200,1379,5000
209,1166,2910,0
210,904,1464,5000
211,1040,1375,5000
212,1637,1955,5000
213,1603,2118,10000
214,2147,1421,5000
215,639,1130,5000
216,2190,1919,5000
217,992,1511,5000
218,4631,719,10000
219,5948,2464,10000
220,7183,2162,10000
221,9374,1953,10000
222,7505,792,10000
223,2346,2778,5000
224,4654,2731,5000
225,4066,2420,5000
226,4628,2818,0
227,3080,1996,0
228,3085,3356,5000
229,2942,1772,5000
230,2856,2690,5000
231,7272,2293,10000
232,82,1450,5000
233,50,1205,0
234,8799,2115,10000
235,12449,1620,10000
236,576,2009,10000
237,234,1490,10000
238,183,860,5000
239,548,1007,0
240,1741,2429,0
241,7495,2393,10000
242,1446,3080,5000
243,669,2188,0
244,792,1495,10000
245,116,2071,0
246,487,1002,5000
247,1557,1973,5000
248,2013,1845,0
249,1106,1929,5000
250,2320,1979,10000
251,909,1219,0
252,9272,1488,10000
253,8851,1112,10000
254,2170,2408,5000
255,2074,3252,5000
256,721,1487,5000
257,865,2180,5000
258,962,2454,0
259,1345,1915,5000
260,556,1531,0
261,588,725,0
262,466,1233,5000
