Iteration,BurnCost,MoveCost,AgentDeathPenalty
0,15209,1004,10000
1,11045,1322,0
2,3988,1446,5000
3,5451,918,0
4,7009,1271,10000
5,1386,1581,0
6,700,1386,10000
7,161,634,0
8,9382,1205,0
9,715,977,0
10,2695,1221,0
11,2264,796,0
12,105,1217,0
13,599,1351,0
14,7676,987,0
15,223,230,0
16,1023,766,0
17,4760,1252,5000
18,684,931,0
19,184,967,0
20,12467,1147,0
21,583,836,0
22,10829,970,10000
23,14036,1203,10000
24,3525,982,0
25,50,604,0
26,1276,833,0
27,114,1137,0
28,162,1020,5000
29,2010,2131,0
30,5499,603,10000
31,14268,1466,0
32,105,784,0
33,126,772,0
34,468,1090,0
35,1601,1153,0
36,10238,1519,0
37,6290,1010,10000
38,1109,1110,5000
39,108,1108,0
40,10777,945,10000
41,7026,1499,0
42,117,446,10000
43,10477,1432,0
44,50,719,0
45,50,890,0
46,978,842,0
47,50,1086,0
48,4316,1150,10000
49,50,905,5000
50,11701,1656,0
51,475,1115,10000
52,5153,848,0
53,50,493,0
54,11581,2071,10000
55,20,211,0
56,846,1130,0
57,108,690,0
58,222,759,0
59,7607,1144,10000
60,12717,1614,0
61,110,602,0
62,7049,1088,10000
63,50,1052,0
64,7609,1758,0
65,1736,1017,10000
66,13039,1398,10000
67,95,1128,0
68,50,1497,0
69,244,1447,0
70,50,894,0
71,20,364,5000
72,111,662,0
73,253,1118,0
74,10012,1175,5000
75,20,733,0
76,779,1481,5000
77,2120,1556,0
78,9078,1305,0
79,5473,906,0
80,7467,1248,0
81,6744,1126,0
82,112,716,0
83,106,351,0
84,13789,1125,0
85,7082,1147,0
86,4566,945,10000
87,50,844,0
88,3626,2110,10000
89,196,563,0
90,5747,858,10000
91,7671,786,10000
92,948,1034,10000
93,8593,990,0
94,344,1016,0
95,50,745,0
96,3146,1413,5000
97,468,938,5000
98,20,837,0
99,50,610,10000
100,50,781,0
101,6897,1542,10000
102,17651,1363,10000
103,12286,1225,0
104,725,1389,0
105,50,868,0
106,4594,871,0
107,277,1113,0
108,50,1312,0
109,4213,1183,0
110,118,651,0
111,82,1759,0
112,12932,1173,10000
113,50,575,0
114,11685,946,5000
115,1395,1358,5000
116,50,1081,0
117,9068,1322,0
118,11371,987,10000
119,50,836,0
120,7231,482,10000
121,11888,1040,0
122,9248,1512,10000
123,168,980,0
124,10832,1180,10000
125,50,1103,0
126,8400,645,0
127,16263,1079,10000
128,212,1175,0
129,15022,1261,10000
130,6028,1544,10000
131,6302,929,0
132,14237,1070,10000
133,50,592,5000
134,3431,1214,0
135,144,634,0
136,3390,955,0
137,6770,1735,0
138,8583,629,0
139,6206,1183,10000
140,50,838,0
141,50,419,0
142,4041,1494,0
143,1668,783,0
144,66,449,10000
145,50,524,5000
146,8158,1295,10000
147,6407,1292,0
148,13827,561,10000
149,50,1110,0
150,50,1208,0
151,7725,805,0
152,7166,1374,0
153,50,786,5000
154,12418,1295,0
155,50,853,0
156,13223,1142,0
157,108,808,0
158,1354,1258,0
159,433,884,5000
160,14672,1075,10000
161,281,1234,0
162,50,560,0
163,10772,1348,0
164,9084,647,0
165,753,1797,0
166,7393,1460,0
167,683,1353,0
168,257,958,0
169,7976,1804,0
170,10650,1633,0
171,3670,2260,0
172,5325,1788,0
173,4886,2122,0
174,1839,1239,0
175,5447,859,0
176,3404,1505,0
177,260,2108,0
178,940,1334,0
179,13312,1207,0
180,7362,468,10000
181,3777,758,0
182,8600,1264,5000
183,6998,903,0
184,10274,1157,10000
185,384,1127,0
186,214,269,5000
187,1280,1196,0
188,5859,1112,0
189,20,932,0
190,314,893,0
191,4123,1468,0
192,5061,1011,0
193,20,898,0
194,9419,962,0
