Iteration,BurnCost,MoveCost,AgentDeathPenalty
0,9950,1964,0
1,11058,1286,5000
2,3530,1175,0
3,5491,452,0
4,2519,1968,0
5,8626,1686,10000
6,5018,1451,5000
7,50,597,0
8,4985,1380,10000
9,3493,1323,0
10,2974,1088,0
11,50,662,10000
12,50,1202,5000
13,50,831,0
14,170,828,0
15,20,231,0
16,1772,754,0
17,4571,1568,10000
18,20,696,0
19,1707,969,10000
20,7654,1048,0
21,50,661,0
22,10482,1297,0
23,13464,1387,10000
24,50,771,0
25,50,857,0
26,50,693,0
27,4953,1153,0
28,9172,1795,10000
29,283,1404,0
30,6225,901,0
31,14135,1599,10000
32,6664,842,5000
33,50,658,0
34,50,765,0
35,5007,1433,10000
36,50,798,0
37,50,834,0
38,807,1607,0
39,50,760,0
40,10630,1295,0
41,50,740,5000
42,563,1228,0
43,804,1621,0
44,50,1143,0
45,50,913,0
46,4474,1070,0
47,5350,1250,0
48,50,1115,0
49,115,1025,0
50,11886,1131,0
51,50,622,0
52,50,509,0
53,5548,742,0
54,3449,2009,0
55,84,444,0
56,2651,1212,0
57,5109,712,10000
58,216,954,0
59,7380,1735,10000
60,175,1137,0
61,110,291,0
62,6544,1891,10000
63,6848,812,10000
64,224,1246,0
65,682,1381,5000
66,13229,793,10000
67,5510,1116,0
68,4007,1513,0
69,1285,738,0
70,563,1067,0
71,20,269,0
72,448,575,0
73,260,671,5000
74,7290,1457,10000
75,3470,1168,0
76,4650,1007,0
77,2483,1790,0
78,683,1729,0
79,4965,1208,0
80,3121,1597,0
81,9245,1483,10000
82,452,784,0
83,217,758,0
84,964,1445,0
85,800,1236,0
86,5444,1644,0
87,919,1212,0
88,577,1930,0
89,701,1063,0
90,5601,1222,0
91,1101,1159,0
92,982,1168,0
93,2039,1310,0
94,8425,1111,10000
95,1979,1002,0
96,501,1614,0
97,11103,1189,0
98,20,1773,0
99,13448,991,5000
100,173,1481,0
101,2958,1591,0
102,881,2075,0
103,861,1925,0
104,916,1009,0
105,514,971,0
106,256,868,0
107,790,1118,0
108,847,1657,0
109,907,1106,0
110,218,735,0
111,82,994,5000
112,9684,1987,0
113,9477,1236,0
114,1892,1255,0
115,520,1324,0
116,8415,1079,0
117,669,1453,0
118,1704,1827,0
119,276,900,0
120,1179,1009,0
121,5251,1622,5000
122,1537,1725,0
123,3242,1181,0
124,11998,1590,0
125,642,881,0
126,5035,1019,5000
127,727,1296,0
128,1089,1825,0
129,883,1376,0
130,1843,1492,0
131,6255,1126,5000
132,9734,1861,0
133,921,1260,0
134,182,1136,0
135,3238,947,0
136,6681,1525,0
137,310,1255,0
138,714,1146,0
139,2525,953,0
140,8734,1112,0
141,328,372,0
142,7135,1367,0
143,980,1084,5000
144,5903,524,0
145,11688,1060,0
146,1116,1839,0
147,628,1206,0
148,739,1412,0
149,5405,1781,0
150,773,1503,0
151,7630,1245,0
152,5544,1687,5000
153,13600,787,10000
154,1621,1452,0
155,1651,931,5000
156,2716,1681,0
157,2966,1011,0
158,4857,1297,5000
159,4535,1028,0
160,1491,1667,0
161,1944,1529,0
162,925,1103,0
163,11313,829,0
164,6825,713,0
165,424,993,0
166,331,762,0
167,105,873,0
168,1378,1062,0
169,7862,1363,5000
170,520,1579,0
171,1700,2207,0
172,8522,1846,0
173,13966,1792,0
174,7131,1128,0
175,5490,735,0
176,644,2009,0
177,210,1330,0
178,660,1528,0
179,420,1401,0
180,7051,927,0
181,3752,1027,0
182,991,1453,0
183,5915,1204,0
184,10025,1316,10000
185,487,913,0
186,307,567,5000
187,9559,497,10000
188,6133,928,0
189,402,1266,0
190,1726,1475,0
191,7085,969,0
192,3453,988,5000
193,20,799,5000
