Iteration,BurnCost,MoveCost,AgentDeathPenalty
0,15018,1551,10000
1,20,854,0
2,7751,1576,10000
3,5444,739,5000
4,3978,1093,10000
5,8689,1566,0
6,6499,1180,10000
7,3455,826,10000
8,4186,1252,0
9,1319,994,0
10,1084,1131,0
11,2269,823,0
12,12697,1759,10000
13,3017,1447,0
14,360,890,5000
15,97,700,0
16,1195,630,0
17,1739,1209,0
18,9417,230,10000
19,9659,1056,0
20,3555,1271,0
21,644,1407,0
22,1577,1198,0
23,14154,1337,0
24,3306,799,0
25,50,1122,0
26,1763,1243,0
27,4263,1364,0
28,9556,1425,10000
29,175,1799,0
30,1749,1158,0
31,14071,1800,10000
32,2959,1335,0
33,4379,1473,5000
34,1198,1400,10000
35,50,1633,0
36,4585,1062,0
37,1164,1185,0
38,5855,1209,0
39,108,751,5000
40,237,960,0
41,283,1132,0
42,1272,662,0
43,10449,1435,5000
44,113,1445,5000
45,174,1139,0
46,1126,982,5000
47,7997,1027,0
48,3640,1446,10000
49,3264,3028,0
50,1430,1206,0
51,112,402,0
52,5610,398,10000
53,5214,1271,0
54,1717,1733,0
55,69,1074,0
56,3566,1264,5000
57,4208,1364,0
58,322,843,0
59,1269,1525,5000
60,1931,1252,0
61,110,771,5000
62,2164,1611,10000
63,1176,1670,0
64,10332,1040,0
65,2066,670,0
66,2146,2171,0
67,5988,561,10000
68,1694,1635,0
69,4591,1134,5000
70,3586,1431,0
71,20,546,0
72,666,682,10000
73,1591,1003,0
74,3392,1737,0
75,3627,932,0
76,2413,1366,0
77,1796,1521,0
78,2245,1426,5000
79,4910,932,0
80,2116,1465,0
81,8974,1593,0
82,634,996,0
83,2803,706,0
84,4939,1399,0
85,6114,1451,0
86,6339,871,10000
87,1512,677,0
88,4006,2230,0
89,1045,1234,0
90,5361,1418,0
91,9178,1130,0
92,1644,899,0
93,3970,1261,0
94,2107,1366,0
95,5121,938,0
96,6824,1648,0
97,2811,2172,5000
98,20,1633,0
99,13596,1583,0
100,597,1362,0
101,3586,1759,0
102,15087,2552,0
103,2403,1728,0
104,11420,1207,0
105,1143,1260,5000
106,4544,888,0
107,10248,1303,0
108,1724,1988,0
109,980,1385,0
110,1387,758,0
111,82,966,0
112,5796,1767,0
113,9690,825,0
114,6187,1131,0
115,7512,1085,0
116,788,977,0
117,5508,1643,0
118,10709,1481,10000
119,163,626,0
120,6751,1207,0
121,4762,1541,0
122,8255,2184,0
123,168,785,0
124,9321,1581,10000
125,108,946,0
126,8242,1012,5000
127,540,1375,0
128,8166,1100,5000
129,3542,1784,0
130,4851,903,5000
131,5594,1207,0
132,14253,985,10000
133,6117,1021,0
134,7496,685,5000
135,315,585,0
136,2193,1355,0
137,2134,1780,0
138,171,904,0
139,1569,1231,0
140,3923,1315,0
141,139,454,0
142,181,1252,0
143,1622,1015,0
144,5920,446,0
145,108,833,0
146,7847,1565,10000
147,164,1027,5000
148,312,970,0
149,131,1195,0
150,184,1003,0
151,7947,1047,0
152,468,1222,0
153,380,1327,0
154,3119,2057,0
155,195,1076,5000
156,176,812,0
157,108,978,0
158,6903,1339,10000
159,3835,753,0
160,15643,910,0
161,4752,1910,0
162,5984,1055,0
163,118,1158,0
164,179,848,0
165,81,944,0
166,1684,1044,0
167,10691,1440,10000
168,50,852,0
169,7866,1255,5000
170,11506,471,10000
171,12606,1641,10000
172,8818,1321,10000
173,50,988,0
174,717,852,0
175,5286,1327,0
176,50,936,0
177,160,835,5000
178,389,1203,0
179,13234,1078,10000
180,6865,1044,0
181,50,707,0
182,9284,991,10000
183,50,835,0
184,2240,851,10000
185,1049,1125,0
186,20,105,0
187,9459,1003,0
188,43,533,0
189,46,1324,0
190,50,810,0
191,186,1222,0
192,50,707,0
193,20,768,0
194,50,853,0
195,11213,1561,0
196,6931,1589,10000
197,185,1098,0
198,50,926,0
199,232,1263,0
200,4765,913,0
201,1891,787,0
202,4278,686,0
203,132,709,0
204,148,787,0
205,3158,1098,0
206,6242,1414,10000
207,18174,1875,10000
208,7418,994,10000
209,13440,1671,0
210,50,763,0
211,50,492,0
212,50,1040,5000
213,15606,1291,10000
214,50,1328,0
215,12202,1332,10000
216,79,973,0
217,1169,643,0
218,4464,745,0
219,11373,1203,5000
220,50,919,0
221,6013,1567,0
222,50,363,0
223,6310,1234,5000
224,12845,1395,0
225,4924,821,5000
226,13641,648,10000
227,3234,1364,0
228,10062,1098,0
229,953,1392,0
230,113,1524,0
231,8998,1145,10000
232,12646,801,10000
233,300,1258,0
