Iteration,BurnCost,MoveCost,AgentDeathPenalty
0,15966,730,5000
1,11255,947,0
2,4318,855,5000
3,5191,683,0
4,5489,1084,0
5,9039,1496,0
6,6840,522,5000
7,50,299,0
8,5097,479,5000
9,2194,1335,0
10,3487,787,0
11,4926,390,5000
12,13113,840,0
13,4484,982,0
14,748,1040,0
15,302,382,0
16,2133,652,0
17,5528,1468,0
18,9409,92,5000
19,1385,934,0
20,4861,1263,0
21,901,1177,0
22,1606,939,0
23,13675,1062,5000
24,3205,903,0
25,50,926,0
26,5751,1114,0
27,4149,1031,0
28,13466,1705,0
29,5500,1292,0
30,3182,1104,5000
31,14050,945,5000
32,6016,1293,5000
33,4801,180,5000
34,1137,1221,0
35,7623,1105,0
36,5403,1123,0
37,3170,1118,0
38,1297,648,0
39,11214,445,5000
40,1500,1204,0
41,7535,385,5000
42,50,571,0
43,10401,985,0
44,5742,849,0
45,50,806,0
46,1295,534,5000
47,484,635,0
48,8372,687,5000
49,9587,1362,0
50,11877,1049,0
51,475,619,5000
52,50,283,0
53,5501,710,5000
54,15088,626,5000
55,72,160,0
56,5173,955,5000
57,116,622,0
58,211,486,0
59,5577,767,5000
60,13197,1091,0
61,3244,631,0
62,11138,625,5000
63,6379,1677,0
64,7268,1192,0
65,2679,792,0
66,13271,681,5000
67,5619,729,0
68,17318,1495,0
69,4653,681,0
70,4714,360,5000
71,20,519,0
72,212,380,0
73,50,550,0
74,2604,1144,0
75,3486,453,0
76,773,725,0
77,232,990,0
78,2428,804,0
79,5978,135,5000
80,10199,1031,0
81,10739,1006,5000
82,1774,804,0
83,2865,435,0
84,13953,447,5000
85,7400,400,5000
86,2613,1213,0
87,4124,800,0
88,8361,1776,0
89,4680,1645,0
90,5773,882,0
91,6017,1162,0
92,1715,336,5000
93,5895,1197,0
94,7822,1434,0
95,519,609,0
96,9530,1137,0
97,10809,821,5000
98,20,1401,0
99,9725,1247,0
100,2938,1116,0
101,5511,1030,0
102,15171,1623,0
103,5486,1234,0
104,2502,1337,0
105,5514,823,0
106,4537,819,0
107,4881,700,0
108,6498,853,0
109,3462,767,0
110,2571,792,5000
111,82,1513,0
112,6263,1607,0
113,7344,1188,0
114,2347,1199,0
115,6023,859,0
116,6383,1412,0
117,6944,1175,0
118,4745,1704,0
119,6906,1162,0
120,3772,978,0
121,7419,1411,0
122,8573,1015,0
123,392,954,0
124,10670,1179,0
125,4419,1112,0
126,1180,962,0
127,16182,802,5000
128,8088,1355,0
129,12375,575,5000
130,2133,1599,0
131,6409,907,0
132,14888,265,5000
133,1380,816,0
134,7653,302,5000
135,1038,888,0
136,2412,852,0
137,6755,1105,0
138,1308,957,0
139,2834,416,0
140,8846,792,0
141,361,418,0
142,1352,1190,0
143,1553,456,0
144,5769,439,5000
145,11296,1210,0
146,1874,1135,0
147,2664,1627,0
148,13032,1507,0
149,7871,1138,5000
150,4722,953,0
151,7568,1033,5000
152,7079,1058,5000
153,13551,711,5000
154,12741,542,5000
155,1669,866,0
156,5416,1346,0
157,3039,1117,0
158,5192,1053,5000
159,6191,964,0
160,13584,1555,0
161,7650,755,5000
162,8306,818,5000
163,1298,1391,0
164,2161,811,0
165,707,1031,5000
166,8170,974,0
167,4783,997,0
168,5225,741,0
169,5115,1363,0
170,10747,1209,5000
171,11541,1650,5000
172,1922,1520,0
173,5257,1564,0
174,8309,492,5000
175,1369,1119,0
176,4187,1453,0
177,260,1315,0
178,2707,1025,0
179,2625,1766,0
180,1633,670,0
181,5053,256,5000
182,9586,294,5000
183,4147,1091,0
184,5208,1353,0
185,1660,425,0
186,328,421,0
187,6765,1111,0
188,2469,923,5000
189,9299,1098,0
190,1754,1010,0
191,3753,824,0
192,5466,864,0
193,20,1429,0
194,9457,1009,0
195,2856,648,0
196,8255,1589,0
197,7311,580,5000
198,1734,537,0
199,6381,1379,5000
200,5369,1382,0
201,4302,1285,0
202,4326,1183,0
203,4415,850,5000
204,6078,1380,0
205,3802,801,0
206,5926,1342,0
207,19076,920,5000
208,2509,1091,0
209,8918,1353,5000
210,1860,702,0
211,1669,458,0
212,6666,932,5000
213,12307,1781,5000
214,8982,1099,0
215,13288,255,5000
216,8856,314,5000
217,4798,811,5000
218,8035,482,0
219,11671,596,5000
220,9832,1070,0
221,12240,625,5000
222,7556,71,5000
223,5927,763,5000
224,12761,810,5000
225,5008,1041,0
226,12847,361,5000
227,2790,1202,5000
228,716,612,0
229,1184,793,0
230,10141,1675,5000
231,4441,1081,0
232,672,1013,0
233,567,827,0
234,9571,876,0
235,982,975,0
236,7395,1141,0
237,901,691,0
238,7804,509,5000
239,1003,730,5000
240,679,843,0
241,1122,851,0
242,11723,900,5000
243,10593,236,5000
244,2202,842,0
245,3041,1087,0
246,681,840,0
247,1931,740,0
248,1331,976,0
249,2798,972,0
250,2114,1198,0
251,4424,520,0
252,10166,546,5000
253,9265,894,5000
254,5517,991,0
255,2362,2062,0
256,4548,1101,0
257,6028,1588,0
258,7049,967,0
259,4192,678,5000
260,992,940,0
261,8766,1002,0
262,9119,1382,0
263,4342,1233,0
264,2318,618,0
265,5098,1705,0
266,8100,1178,0
267,1684,1172,0
268,12178,1602,0
269,11303,780,5000
270,4458,328,5000
271,8865,341,5000
272,8240,779,0
273,9267,888,0
274,1874,530,0
275,3312,1090,0
276,9270,532,5000
277,4344,744,0
278,6950,1315,0
279,7114,742,5000
280,2399,1686,0
281,2615,590,0
282,5764,1248,0
283,3309,1365,0
284,8571,852,0
285,12343,1265,5000
286,672,519,0
287,4632,1373,0
288,9705,625,5000
289,3443,966,0
290,5709,887,0
291,5810,746,5000
292,9042,411,5000
293,3069,785,0
294,2772,1005,0
295,3629,657,0
296,8400,872,5000
297,10508,1093,0
298,877,329,0
299,5942,1067,0
300,50,1059,0
301,6131,276,5000
302,2540,1285,0
303,1815,668,0
304,12647,1150,0
305,11119,1217,5000
306,8542,1329,0
307,7281,1060,0
308,1465,1318,0
309,9848,788,5000
310,20,506,5000
311,8512,1250,0
312,9401,1491,0
313,12489,425,5000
314,359,1251,0
315,3406,1515,0
316,8286,1123,0
317,5600,521,5000
318,8829,809,5000
319,426,680,0
320,640,801,0
321,9097,867,5000
322,3841,774,0
323,12579,644,0
324,14469,575,5000
325,3068,632,5000
326,9237,1002,5000
327,3363,1170,0
328,2620,954,0
329,6431,1223,0
330,4788,1249,0
331,10068,1321,0
332,1070,624,0
333,12478,1190,5000
334,5312,1025,5000
335,1722,1064,0
336,9646,349,5000
337,4770,1052,5000
338,9185,565,5000
339,9425,401,5000
340,1986,1066,0
341,3789,1099,0
342,1250,1377,0
343,6800,519,0
344,1858,741,0
345,6713,740,5000
346,4453,1057,0
347,2774,712,0
348,7121,1646,5000
349,3360,1252,0
350,6288,1031,0
351,5584,1391,0
352,7211,875,0
353,7005,1082,5000
354,4940,1334,0
355,7157,1032,5000
356,4116,1611,0
357,4571,939,0
358,342,403,0
359,8010,1136,0
360,1479,960,0
361,3076,1135,0
362,3205,1286,0
363,42,1089,0
364,5293,1389,5000
365,4827,1544,0
366,1942,1074,0
367,2206,597,0
368,5478,949,0
369,9079,736,5000
370,1732,1146,0
371,143,1075,0
372,937,873,0
373,7878,1073,0
374,5703,1190,0
375,1508,782,0
376,11818,812,5000
377,7641,1250,0
378,6085,1119,0
379,10867,1426,0
380,4150,1308,0
381,9814,1000,5000
382,4157,1047,0
383,2282,828,0
384,846,938,5000
385,10592,715,5000
386,6551,731,5000
387,783,1090,0
388,8858,683,5000
389,2663,953,0
390,10641,703,5000
391,6355,835,0
392,8593,412,5000
393,9030,1286,0
394,6943,1034,0
395,1893,910,0
396,4588,475,0
397,4408,1582,0
398,3099,722,0
399,2708,822,0
400,46,558,0
401,1366,1298,5000
402,1510,429,5000
403,2769,856,0
404,6703,739,5000
405,3202,820,0
406,4053,701,0
407,6428,1534,0
408,11079,853,0
409,3833,719,0
410,6744,1215,0
411,11291,729,5000
412,6857,1363,0
413,2701,1277,0
414,10660,1557,0
415,13983,227,5000
416,3671,1122,0
417,7310,1705,0
418,3361,1082,0
419,7062,894,0
420,4839,825,0
421,9634,925,0
422,6257,1190,0
423,8053,883,0
424,8360,962,5000
425,2989,973,0
426,20,1096,0
427,4042,1238,0
428,3225,751,0
429,5670,1051,0
430,1312,1181,0
431,5128,1298,0
432,5429,1203,0
433,9494,476,5000
434,11013,679,5000
435,12624,721,5000
436,7459,1028,0
437,11617,1591,0
438,6637,488,5000
439,441,643,0
440,1823,575,0
441,6595,634,0
442,1208,1307,0
443,50,330,0
444,7121,346,5000
445,11525,360,5000
446,12857,685,5000
447,3648,1471,0
448,3278,1081,0
449,6440,1229,0
450,1861,1222,0
451,3108,873,5000
452,465,584,0
453,1954,1570,0
454,3952,1333,0
455,11861,1382,0
456,6200,1180,0
457,4900,1588,0
458,2315,408,0
459,7450,901,0
460,2836,678,0
461,1935,721,0
462,12259,1522,0
463,2439,1064,5000
464,2867,1113,0
465,2815,906,5000
466,5610,1147,0
467,20,663,0
468,1057,595,0
469,11539,1105,5000
470,3370,1350,0
471,4899,1273,0
472,10727,523,5000
473,15723,896,5000
474,4715,942,5000
475,3352,490,5000
476,580,1197,0
477,10848,1564,0
478,4334,1155,0
479,7260,1640,0
480,9824,1063,0
481,1638,832,0
482,6802,885,0
483,11739,1161,5000
484,8432,597,5000
485,6398,1505,0
486,6109,1051,0
487,11058,1545,0
488,6147,631,5000
489,6114,1096,5000
490,4796,1142,0
491,3913,392,5000
492,3822,1679,0
493,2845,1384,0
494,3444,648,0
495,11850,648,5000
496,1831,621,0
497,8221,941,0
498,5060,1424,0
499,5081,636,5000
500,1901,603,0
501,5523,594,5000
502,6393,791,0
503,4830,1232,0
504,5801,1441,0
505,4373,719,0
506,4031,694,0
507,1304,756,0
508,6373,579,5000
509,11751,640,5000
510,2841,1165,0
511,13596,1525,0
512,6302,939,0
513,2888,401,0
514,6292,1366,0
515,7539,755,0
516,243,648,0
517,2031,551,0
518,3792,918,0
519,4279,154,5000
520,8034,835,0
521,2686,366,0
522,2066,439,0
523,2729,1516,0
524,9559,687,5000
525,7762,1190,5000
526,5620,612,5000
527,2241,901,0
528,9351,943,0
529,1406,709,0
530,1511,996,0
531,1845,1301,0
532,53,832,0
533,3771,932,0
534,8519,696,0
535,20,697,0
536,4584,436,5000
537,2966,807,0
538,1860,437,0
539,12042,1205,0
540,1497,663,0
541,4915,417,5000
542,4879,688,0
543,5021,1323,0
544,10053,1340,0
545,3150,550,0
546,1386,301,0
547,43,244,5000
548,10866,399,5000
549,3676,675,5000
550,5779,717,0
551,9579,1207,0
552,12671,301,5000
553,921,727,5000
554,3826,1114,5000
555,1253,944,0
556,1621,891,0
557,1981,793,0
558,2558,1461,0
559,50,997,0
560,393,573,5000
561,7992,1021,0
562,17490,1658,0
563,6609,1382,0
564,4035,1129,0
565,1328,626,0
566,7677,866,5000
567,4924,1145,0
568,1274,706,0
569,1655,996,0
570,230,979,0
571,8751,651,5000
572,15030,1156,5000
573,16196,1605,0
574,989,770,0
575,6030,442,5000
576,5573,483,5000
577,1186,903,0
578,8672,191,5000
579,7442,622,5000
580,6574,1245,0
581,1619,1455,0
582,15586,1018,0
583,5378,584,5000
584,10858,1386,0
585,1243,1056,0
586,7546,839,0
587,1183,491,0
588,4930,567,0
589,8530,1396,5000
590,2886,707,5000
591,7454,210,5000
592,1250,1126,0
593,2051,620,0
594,5390,1145,0
595,5356,1522,0
596,5031,754,0
597,6536,1475,0
598,5559,1084,0
599,6597,1124,0
600,3459,1155,0
601,3923,798,0
602,5018,699,0
603,12219,1319,5000
604,9170,2007,0
605,4347,681,0
606,7001,240,5000
607,1720,1044,0
608,1561,715,0
609,3597,1688,0
610,7976,803,0
611,4001,1631,0
612,3882,1187,0
613,7533,571,5000
614,3942,1028,0
615,11188,451,5000
616,1413,1020,0
617,11999,226,5000
618,8386,1333,0
619,13031,414,5000
620,8873,877,0
621,1958,1066,0
622,1924,739,0
623,3108,413,0
624,1399,797,0
625,13353,287,5000
626,1460,985,0
627,6840,886,5000
628,13338,1125,0
629,4238,1188,0
630,4285,987,5000
631,9284,1484,0
632,377,776,5000
633,50,536,0
634,9942,1028,5000
635,5973,508,5000
636,7114,226,5000
637,8829,1083,0
638,8904,1404,5000
639,6158,1089,5000
640,3765,609,0
641,7509,915,0
642,8895,1829,0
643,4862,1139,0
644,4925,1118,0
645,4750,1460,0
646,3216,671,0
647,14935,1921,0
648,6929,367,5000
649,12562,470,5000
650,5311,1642,0
651,6462,1429,0
652,4586,1202,0
653,9253,880,0
654,5906,1390,0
655,4477,1181,0
656,5917,1387,0
657,5378,1529,0
658,6139,1031,0
659,6575,575,5000
660,6370,1619,0
661,5334,910,0
662,7531,1054,0
663,4928,1921,0
664,5290,156,5000
665,7633,829,5000
666,4501,1146,0
667,1559,708,5000
668,9654,191,5000
669,1035,1004,0
670,6467,979,0
671,47,958,0
672,6328,1159,0
673,93,750,0
674,8369,285,5000
675,3511,947,0
676,6174,971,0
677,3365,1388,0
678,3701,1356,0
679,13198,1731,5000
680,1991,255,5000
681,660,1256,0
682,44,354,0
683,1098,103,5000
684,15346,930,5000
685,7439,175,5000
686,4903,794,0
687,6887,1099,0
688,800,852,0
689,11048,130,5000
690,3251,708,0
691,6104,1164,0
692,9864,564,0
693,2120,384,5000
694,9999,1133,0
695,8725,1102,0
696,2550,774,0
697,4852,525,5000
698,1793,767,0
699,1079,853,0
700,4688,313,5000
701,1151,536,0
702,6271,1209,0
703,15780,1567,0
704,1947,1039,0
705,8195,402,5000
706,4513,691,0
707,6731,958,0
708,6232,1005,5000
709,1188,264,0
710,5652,1082,5000
711,12155,530,5000
712,7666,609,5000
713,7302,721,5000
714,9679,293,5000
715,6624,1156,5000
716,1149,676,0
717,7968,635,0
718,12750,505,5000
719,4361,1975,0
720,10602,1010,5000
721,3209,757,0
722,9675,1271,0
