Iteration,BurnCost,MoveCost,AgentDeathPenalty
0,15225,883,5000
1,3174,1378,0
2,11176,625,5000
3,230,357,5000
4,3470,1240,0
5,1561,1426,0
6,6756,759,5000
7,1977,616,0
8,9917,1151,0
9,1786,911,0
10,5576,156,5000
11,2270,817,0
12,50,1370,0
13,4213,620,0
14,2621,1047,0
15,119,38,5000
16,1220,418,0
17,215,666,0
18,163,608,0
19,10135,681,0
20,2981,1193,0
21,8077,1471,0
22,2485,1025,0
23,4855,1326,0
24,3341,567,0
25,50,940,0
26,2579,592,5000
27,5085,778,0
28,7548,1867,5000
29,10038,450,5000
30,942,925,0
31,14003,1178,0
32,4687,883,0
33,50,505,0
34,343,794,0
35,13593,817,0
36,10464,765,5000
37,6397,894,0
38,6745,716,0
39,3775,819,5000
40,8406,1222,0
41,2453,1183,0
42,2043,1132,0
43,10359,1303,0
44,4464,1006,0
45,4992,770,5000
46,2596,1010,0
47,5902,632,0
48,2075,1207,0
49,14930,625,5000
50,11634,1447,0
51,475,1079,0
52,5456,668,5000
53,5819,386,5000
54,12956,1548,5000
55,104,177,0
56,2524,1060,0
57,1457,589,0
58,222,431,5000
59,8317,1139,5000
60,13193,1144,5000
61,110,268,0
62,11464,350,5000
63,15463,460,5000
64,2985,1310,0
65,3033,785,0
66,13047,618,5000
67,5706,793,0
68,17203,1365,0
69,5599,1042,0
70,3115,919,0
71,20,893,0
72,719,555,0
73,8959,721,5000
74,5612,1157,5000
75,3520,1211,0
76,2521,1230,0
77,6595,1210,5000
78,11837,511,5000
79,4993,1011,0
80,5373,791,0
81,5982,1543,0
82,1649,652,0
83,2865,480,0
84,3566,873,5000
85,6794,821,0
86,6214,1049,5000
87,5638,475,5000
88,11823,1821,0
89,3840,1569,0
90,5712,1104,0
91,6176,1105,0
92,1715,1317,0
93,4754,1008,0
94,10119,1362,0
95,5223,719,0
96,7095,1409,0
97,7623,1460,0
98,20,1097,0
99,13171,1661,0
100,7385,1406,0
101,6634,901,0
102,10232,2040,0
103,10799,920,5000
104,50,480,0
105,700,1064,0
106,4578,450,0
107,174,401,5000
108,3311,999,5000
109,626,580,0
110,118,566,0
111,50,261,5000
112,13434,694,5000
113,7726,544,5000
114,2014,1096,0
115,1122,1163,0
116,8547,1082,0
117,2707,1356,0
118,11622,390,5000
119,2278,455,5000
120,1554,756,0
121,2661,1123,0
122,3044,1313,0
123,7030,330,5000
124,9574,1526,0
125,1275,897,0
126,8481,353,5000
127,1071,1026,0
128,2281,812,0
129,4365,1141,5000
130,2035,1155,0
131,1466,861,0
132,14436,587,5000
133,1675,850,0
134,3556,1089,0
135,1337,784,0
136,6630,735,5000
137,7150,1080,0
138,8021,823,0
139,2327,777,0
140,8822,732,0
141,361,468,0
142,10966,456,5000
143,1553,636,0
144,5769,609,0
145,5855,1319,0
146,8367,1016,5000
147,10330,1328,0
148,13024,1214,5000
149,5517,1260,5000
150,1518,1043,0
151,7553,988,0
152,2872,755,5000
153,12386,1365,5000
154,12687,992,5000
155,1680,1058,0
156,5198,1281,0
157,3160,708,5000
158,7299,378,5000
159,6606,761,0
160,15462,831,5000
161,5765,1061,0
162,5753,1231,0
163,5501,1321,5000
164,6660,1167,0
165,859,1317,5000
166,8340,1217,0
167,5729,1155,0
168,5126,791,0
169,8305,1297,5000
170,10622,1623,0
171,11781,1661,5000
172,3862,1260,0
173,4418,1538,0
174,2776,1154,0
175,1394,1304,0
176,4572,952,5000
177,260,1369,0
178,1216,1067,0
179,4692,2076,0
180,1633,517,0
181,4032,977,0
182,8534,1302,0
183,6147,998,0
184,10091,855,5000
185,1324,463,0
186,328,261,0
187,4246,1133,0
188,5902,832,0
189,1925,1141,0
190,1010,795,0
191,1228,826,0
192,5215,677,0
193,20,413,5000
194,9694,413,5000
195,2115,705,0
196,2004,1401,0
197,1669,985,0
198,1114,445,0
199,5736,1314,5000
200,1645,865,0
201,7082,526,5000
202,4272,680,0
203,2000,898,0
204,10058,677,5000
205,3148,949,5000
206,1682,1022,0
207,18248,1820,0
208,9767,1440,0
209,5658,1563,0
210,2460,879,0
211,1669,397,5000
212,6367,1242,0
213,16075,660,5000
214,7729,1563,5000
215,12867,580,0
216,2608,987,0
217,5592,943,5000
218,1323,945,0
219,7783,1071,0
220,8701,1160,0
221,10021,895,5000
222,7239,511,0
223,397,1218,0
224,12462,1080,5000
225,50,652,0
226,12823,669,5000
227,11844,1065,5000
228,9867,713,0
229,6586,378,5000
230,6945,1238,0
231,5556,962,0
232,2548,1086,0
233,3750,1065,0
234,9749,980,5000
235,1491,1465,0
236,8707,1521,0
237,892,694,5000
238,1094,1316,0
239,2190,690,0
240,12566,1070,0
241,5215,1126,0
242,11267,1351,0
243,711,932,0
244,4809,677,5000
245,116,951,0
246,905,774,0
247,1683,780,0
248,1381,1047,0
249,3143,640,0
250,1783,1009,0
251,4424,610,0
252,6448,1117,0
253,2801,922,0
254,1504,973,0
255,4525,1412,0
256,3253,1035,0
257,1384,926,0
258,6986,1015,0
259,4053,1050,0
260,827,362,0
261,8794,680,0
262,9132,940,0
263,1416,1192,0
264,1819,572,0
265,3146,1332,0
266,6429,1421,0
267,1042,489,5000
268,12682,1467,0
269,1775,963,0
270,4152,831,0
271,4412,847,0
272,9334,728,0
273,10470,148,5000
274,637,690,0
275,118,625,0
276,8926,704,5000
277,4353,499,5000
278,9967,410,5000
279,3967,918,5000
280,17241,1545,5000
281,2615,625,0
282,5505,1263,0
283,3570,1435,0
284,8511,884,0
285,1231,1441,0
286,739,303,0
287,3892,1334,5000
288,9192,858,5000
289,3977,1374,0
290,5739,951,0
291,6231,562,5000
292,6309,977,5000
293,3582,876,0
294,3253,1167,0
295,3522,618,0
296,5449,874,0
297,10207,892,0
298,770,399,0
299,2158,1019,0
300,50,1041,0
301,4926,627,0
302,2505,1339,0
303,3620,654,0
304,13002,599,5000
305,10164,1558,0
306,7275,899,0
307,3414,1272,0
308,4414,1155,0
309,9817,907,5000
310,20,631,0
311,116,812,0
312,224,769,0
313,45,325,0
314,226,1042,0
315,116,424,0
316,50,707,0
317,169,901,0
318,9100,476,5000
319,4360,1295,0
320,1087,578,0
321,277,748,5000
322,1838,905,0
323,283,356,0
324,14444,575,5000
325,6539,361,5000
326,9068,1084,5000
327,8926,1494,0
328,8380,435,5000
329,240,771,0
330,8298,236,5000
331,10365,826,0
332,266,335,0
333,8808,1690,5000
334,11048,561,5000
335,5212,706,0
336,9407,561,0
337,1138,845,0
338,5618,943,5000
339,8903,917,5000
340,15406,353,5000
341,8712,337,5000
342,1042,850,0
343,7349,340,5000
344,1803,798,0
345,12686,715,5000
346,8306,916,5000
347,2904,643,5000
348,10638,1459,5000
349,5685,1337,0
350,6338,923,0
351,6744,1093,0
352,6886,1037,0
353,7984,1058,5000
354,9949,1152,0
355,7338,1075,0
356,7077,1569,0
357,4499,1017,0
358,369,794,0
359,8110,1225,0
360,1446,1014,5000
361,3141,1180,0
362,5785,1059,5000
363,42,1491,0
364,5165,1431,0
365,3412,1389,0
366,2066,897,5000
367,2095,661,0
368,2560,1103,0
369,10437,1298,0
370,2315,1238,0
371,223,1420,0
372,1003,118,5000
373,8282,983,5000
374,5952,1419,0
375,1508,1245,0
376,9761,1665,0
377,2061,1183,0
378,9499,411,5000
379,10550,1826,5000
380,805,843,0
381,4650,1170,0
382,4237,796,5000
383,1422,690,0
384,2692,747,0
385,5817,1156,0
386,3061,1238,0
387,8277,610,5000
388,4752,1119,0
389,4785,711,0
390,8215,699,5000
391,1352,951,0
392,8332,545,5000
393,2910,1450,0
394,5394,1046,0
395,6843,892,5000
396,4642,864,0
397,5069,1523,0
398,3757,856,0
399,4723,906,0
400,46,434,0
401,11342,1026,5000
402,425,474,0
403,2077,830,0
404,1219,973,5000
405,4487,634,0
406,1999,889,0
407,8672,1346,0
408,10946,757,5000
409,2862,896,0
410,9699,1056,0
411,7121,1256,5000
412,5066,1660,0
413,3339,910,0
414,15023,720,5000
415,13551,1257,5000
416,11002,286,5000
417,11705,430,5000
418,3708,1010,0
419,6468,847,0
420,5179,696,0
421,9009,928,0
422,7049,900,5000
423,5442,722,0
424,9941,1337,0
425,2837,1221,0
426,20,765,0
427,6796,1069,0
428,3307,956,0
429,6248,1063,0
430,6774,1176,0
431,6697,1121,0
432,9832,905,0
433,8768,1298,5000
434,7313,1482,0
435,9754,1054,5000
436,7448,898,0
437,15894,540,5000
438,5295,1131,0
439,6740,1117,0
440,1805,686,0
441,6541,1542,0
442,4267,1244,0
443,50,667,0
444,5227,1233,0
445,10745,1481,0
446,7996,1586,0
447,10713,1282,0
448,4183,802,5000
449,7809,1175,5000
450,721,1096,0
451,3263,726,5000
452,407,394,0
453,1818,1293,0
454,2045,1327,0
455,15290,241,5000
456,2468,967,0
457,10221,760,5000
458,2548,168,5000
459,7480,876,0
460,2963,614,0
461,2378,647,0
462,5132,1748,0
463,2733,938,0
464,2867,812,0
465,11647,1041,0
466,8708,983,0
467,20,626,5000
468,6276,373,5000
469,11650,995,5000
470,1763,1195,0
471,4780,1371,0
472,1529,1642,0
473,6511,1244,5000
474,3662,696,0
475,5378,568,0
476,478,471,0
477,821,1096,0
478,6929,533,5000
479,15812,1110,0
480,10178,970,5000
481,1635,474,5000
482,3227,981,0
483,7224,1757,0
484,7947,1237,0
485,6980,999,0
486,5538,991,0
487,3957,1616,0
488,7938,1350,0
489,4310,1225,0
490,9465,1113,5000
491,3534,1076,0
492,1027,1347,0
493,2987,1289,0
494,3891,639,0
495,3873,1723,0
496,2540,1032,0
497,7618,1097,0
498,4990,1364,0
499,5139,1072,0
500,1955,996,0
501,2451,756,0
502,6322,1102,0
503,4525,1289,0
504,8832,1126,5000
505,5950,215,5000
506,4035,900,0
507,1354,873,5000
508,6325,665,0
509,6932,1176,0
510,4646,1334,0
511,14631,355,5000
512,659,638,0
513,2942,312,0
514,2651,1200,0
515,3464,883,0
516,243,148,5000
517,3007,517,5000
518,5728,987,0
519,4093,628,0
520,8146,629,0
521,2625,246,0
522,1659,782,5000
523,10968,586,5000
524,652,925,0
525,8143,982,0
526,1918,964,0
527,5484,1111,0
528,9775,747,0
529,1434,816,0
530,1859,1135,0
531,9684,1385,5000
532,53,723,0
533,3888,808,0
534,8584,607,0
535,20,958,0
536,1659,949,0
537,478,642,0
538,1944,337,0
539,7478,1129,0
540,1735,366,5000
541,4915,236,5000
542,5122,839,0
543,4902,1177,0
544,10920,566,5000
545,3229,818,0
546,1524,596,0
547,43,730,0
548,10866,444,5000
549,3761,1089,0
550,5612,1169,0
551,9209,1359,0
552,3217,1338,0
553,2507,1157,0
554,2529,1460,0
555,2903,1226,0
556,5691,2110,0
557,6835,1066,5000
558,9038,816,0
559,5236,674,0
560,272,471,0
561,50,823,0
562,18731,645,5000
563,2941,1103,0
564,2506,1136,0
565,1778,533,0
566,5511,1576,0
567,1640,852,0
568,1274,759,0
569,1472,1123,0
570,230,517,0
571,8740,496,5000
572,15076,1525,0
573,13630,996,5000
574,8237,1017,5000
575,6218,470,5000
576,1110,653,0
577,1117,807,0
578,754,875,0
579,683,1122,0
580,7104,250,5000
581,9538,1145,0
582,9612,655,5000
583,5372,1038,0
584,10646,2084,0
585,926,1012,0
586,7662,340,5000
587,1306,808,0
588,4927,454,0
589,9120,900,5000
590,2477,1225,0
591,7460,390,5000
592,2097,482,5000
593,2051,353,0
594,5786,604,5000
595,3290,1147,0
596,4697,797,0
597,9559,1025,5000
598,220,836,0
599,6829,884,0
600,579,587,0
601,614,679,0
602,267,610,0
603,13511,1313,0
604,5753,1320,5000
605,2014,950,0
606,6918,291,5000
607,2798,999,0
608,948,774,0
609,11911,635,5000
610,3374,969,0
611,3936,1227,0
612,2969,1300,0
613,7478,912,0
614,4043,1020,0
615,2094,1301,0
616,3230,908,5000
617,7055,752,5000
618,215,671,0
619,3893,839,0
620,718,602,0
621,14801,631,5000
622,341,669,0
623,1100,951,0
624,693,927,0
625,13097,644,5000
626,11203,687,5000
627,1847,1072,0
628,13422,1096,5000
629,7751,421,5000
630,404,621,0
631,1256,1290,0
632,782,715,0
633,877,849,0
634,990,908,0
635,1619,739,0
636,726,619,0
637,14622,237,5000
638,1362,1232,0
639,6622,748,5000
640,1151,662,0
641,11057,257,5000
642,8007,1706,0
643,1645,731,0
644,4950,555,5000
645,9462,1300,0
646,412,860,0
647,50,1006,0
648,7280,741,0
649,12203,750,5000
650,1856,939,0
651,3607,814,0
652,5456,856,0
653,2391,561,0
654,6081,781,0
655,4537,948,0
656,8528,378,5000
657,15377,512,5000
658,574,550,0
659,13911,1060,0
660,1705,1219,0
661,1867,1004,5000
662,1411,987,0
663,700,1011,0
664,5431,220,5000
665,7984,453,5000
666,751,795,0
667,975,686,5000
668,3309,812,0
669,7448,337,5000
670,6058,779,0
671,78,455,0
672,1083,884,0
673,117,297,0
674,6675,687,5000
675,557,636,0
676,992,1145,0
677,6732,1093,5000
678,11415,768,0
679,13736,1708,0
680,545,458,0
681,9607,1316,0
682,44,353,0
683,143,372,0
684,9332,1470,0
685,5042,823,5000
686,5299,336,5000
687,7072,657,5000
688,750,659,0
689,10548,710,0
690,3025,542,0
691,5772,834,0
692,216,497,0
693,1954,698,0
694,10271,781,0
695,9038,481,5000
696,4227,500,5000
697,4804,1136,0
698,3658,705,0
699,4852,1037,0
700,4228,815,0
701,1993,931,5000
702,7129,1473,0
703,8568,2084,0
704,10452,929,5000
705,764,1081,0
706,4852,371,0
707,6689,662,0
708,6745,1032,5000
709,174,345,0
710,118,555,0
711,11785,1055,0
712,116,613,0
713,2340,497,5000
714,9720,605,5000
715,2489,1168,0
716,1358,961,0
717,4846,762,0
718,12543,440,5000
719,10021,1975,0
720,13628,580,5000
721,4538,767,0
722,1081,865,0
723,20,295,0
724,13204,848,5000
725,1132,798,0
726,1057,756,0
727,772,872,0
728,10037,595,0
729,6712,723,0
730,1560,1122,0
731,6361,601,0
732,2508,431,5000
733,673,860,0
734,12160,435,5000
735,9635,451,5000
736,3709,849,0
737,11794,896,0
738,1244,1072,0
739,9009,649,0
740,586,962,0
741,8525,582,5000
742,6586,869,0
743,14628,284,5000
744,1806,818,0
745,2787,687,0
746,6123,1075,0
747,5068,1026,5000
748,11291,1178,0
749,8402,272,5000
750,10914,1256,0
751,1060,375,5000
752,3252,1128,0
753,3223,700,0
754,4043,702,0
755,3242,1571,0
756,7228,1685,0
757,4295,757,0
758,11323,1153,0
759,11953,1321,0
760,8359,757,5000
761,6989,1391,0
762,50,512,5000
763,4188,1707,0
764,6861,1048,0
765,5222,909,0
766,16143,1171,5000
767,7305,1768,0
768,12442,716,5000
769,3373,860,0
770,11903,660,5000
771,1787,676,0
772,3030,741,0
773,5501,970,0
774,2824,482,5000
775,6296,1052,5000
776,1806,646,0
777,2893,1412,0
778,7262,854,0
779,1323,725,0
780,4183,847,0
781,2467,462,0
782,6853,808,0
783,1919,637,0
784,924,1081,0
785,1715,561,0
786,10131,964,5000
787,5956,1332,0
788,2718,1009,0
789,1031,883,0
790,7484,1136,5000
791,8983,420,5000
792,1113,603,0
793,124,274,0
794,2811,1308,0
795,7323,890,5000
796,234,513,0
797,4681,967,0
798,1469,776,0
799,2009,1058,0
800,296,933,0
801,50,1119,0
802,2560,503,5000
803,3364,985,0
804,665,714,0
805,8419,1095,5000
806,3748,1114,0
807,3840,997,0
808,2546,774,0
809,7826,701,5000
810,6845,735,0
811,4570,275,5000
812,5729,1063,0
813,209,698,0
814,10205,1156,0
815,3735,410,5000
816,5731,1253,0
817,2622,1079,0
818,4929,1194,0
819,2097,821,0
820,4054,898,0
821,2869,1214,0
822,17658,341,5000
823,225,721,0
824,10993,280,5000
825,5505,780,5000
826,3565,1103,5000
827,872,814,0
828,3801,776,0
829,5644,511,5000
830,323,335,0
831,10104,604,5000
832,318,536,0
833,47,232,0
834,225,750,0
835,88,283,0
836,927,847,0
837,299,451,0
838,1361,446,0
839,16091,1346,5000
840,5311,1231,0
841,384,881,0
842,381,539,0
843,592,766,0
844,9412,881,0
845,426,667,0
846,7407,702,5000
847,5897,542,5000
848,4120,854,0
849,20,199,0
850,2675,419,5000
851,1282,748,0
852,264,368,0
853,344,1303,0
854,273,767,0
855,14394,697,5000
856,5142,1461,0
857,492,201,5000
858,2635,772,0
859,6689,1162,0
860,9106,1858,0
861,4691,522,0
862,198,625,0
863,224,831,0
864,760,840,0
865,168,797,0
866,6409,376,5000
867,2677,908,5000
868,15628,690,0
869,8444,815,5000
870,10426,1502,5000
871,2783,173,5000
872,50,357,0
873,9711,245,5000
874,5244,1196,0
875,11721,1866,5000
876,11782,1003,5000
877,2990,1241,0
878,1902,1061,0
879,3371,1564,0
880,7918,766,5000
881,5778,592,5000
882,2119,1164,0
883,1086,860,0
884,912,789,0
885,232,1223,0
886,10346,918,0
887,558,614,0
888,15964,500,5000
889,3656,609,5000
890,8268,798,5000
891,3774,1099,0
892,1336,1114,0
893,5204,1372,0
894,8130,1015,0
895,10109,859,0
896,3969,1995,0
897,4504,783,0
898,8850,1100,0
899,3998,1393,0
900,3295,1266,0
901,13570,960,5000
902,5391,1129,0
903,8023,1913,0
904,8379,969,0
905,8301,1347,0
906,6859,857,0
907,8229,1093,0
908,4429,1484,0
909,3955,1212,0
910,4847,567,5000
911,8542,1257,5000
912,8724,1113,0
913,10495,693,5000
914,4053,200,5000
915,767,505,0
916,2538,861,0
917,5193,547,0
918,2478,950,0
919,11248,252,5000
920,208,922,5000
921,2369,1333,0
