Iteration,BurnCost,MoveCost,AgentDeathPenalty
0,2085,2480,0
1,11301,1511,0
2,2503,1962,0
3,5334,1486,0
4,1051,2283,0
5,8276,2166,0
6,6533,1494,0
7,2033,1079,0
8,9461,1898,5000
9,1303,981,0
10,1746,1199,0
11,2731,1271,0
12,1148,2408,0
13,902,1667,0
14,1456,1887,0
15,254,913,0
16,1722,805,0
17,5337,1809,0
18,3230,1743,0
19,184,1882,0
20,11390,2095,5000
21,745,1580,0
22,1177,1459,0
23,13627,2359,5000
24,8461,567,0
25,50,1169,15000
26,1450,893,0
27,936,1780,5000
28,162,1675,0
29,7204,2787,0
30,2498,1725,0
31,13765,3426,0
32,816,1299,0
33,4484,1282,10000
34,110,1835,0
35,165,1683,0
36,640,1956,5000
37,961,1824,0
38,1116,1472,0
39,577,1631,0
40,1433,2009,0
41,7291,1255,5000
42,1129,1446,5000
43,852,2133,0
44,5149,2130,0
45,225,1285,0
46,1730,1376,0
47,4835,1432,0
48,166,1606,0
49,1644,2491,0
50,468,1567,0
51,362,1285,0
52,5339,1294,0
53,673,1483,0
54,3802,2320,0
55,160,1051,0
56,5046,1589,0
57,3939,1380,5000
58,272,1441,0
59,922,1940,0
60,1180,2035,0
61,3324,1157,0
62,967,2373,10000
63,1431,1933,0
64,7594,1349,0
65,1453,1333,0
66,1209,2398,0
67,5624,1121,0
68,1289,2303,0
69,627,1318,0
70,3113,1500,0
71,20,911,0
72,719,378,0
73,730,1146,0
74,823,1539,0
75,216,1243,0
76,1124,1246,0
77,1288,1646,0
78,549,1398,0
79,4916,1468,15000
80,2276,1843,0
81,2520,2478,15000
82,452,953,0
83,2659,1023,0
84,13208,1700,0
85,1324,1513,0
86,4628,1625,0
87,1130,1171,0
88,8714,2435,0
89,320,1055,0
90,4581,2055,0
91,7457,1810,0
92,1602,1651,0
93,3272,1682,20000
94,638,1771,0
95,1843,1221,0
96,1405,2243,0
97,10885,1557,0
98,20,1941,10000
99,3319,2867,5000
100,3396,2581,5000
101,1009,2103,0
102,1415,2780,10000
103,1518,2460,0
104,11607,1452,0
105,468,1134,0
106,229,827,0
107,790,1346,0
108,2599,2182,0
109,3332,1896,0
110,719,1718,10000
111,82,1338,0
112,1319,2364,0
113,787,1503,0
114,1824,1567,0
115,315,2375,0
116,902,1649,0
117,2235,2039,0
118,10758,2584,0
119,538,1539,0
120,6996,1250,0
121,1062,2145,0
122,2091,2910,0
123,733,1431,0
124,10536,2231,0
125,4345,1641,5000
126,8127,1158,0
127,601,2281,15000
128,911,1745,15000
129,3474,2056,0
130,1618,2147,10000
131,1193,1548,0
132,780,1852,0
133,5746,1193,0
134,797,1796,0
135,3156,1398,0
136,1940,2099,0
137,6889,1831,15000
138,724,1704,0
139,2105,1155,0
140,3927,1432,5000
141,361,676,0
142,2362,2394,15000
143,848,1508,0
144,5658,1267,0
145,1328,2176,0
146,1193,2199,0
147,462,1744,0
148,2331,1777,5000
149,11124,1600,20000
150,50,1890,0
151,1029,1241,0
152,6738,2321,15000
153,2271,2909,0
154,12647,2139,0
155,1790,1280,0
156,1112,1849,0
157,2939,1368,0
158,1053,2332,5000
159,963,1106,0
160,12992,2455,0
161,3414,1771,0
162,738,1403,0
163,738,1571,0
164,354,1164,5000
165,393,1806,0
166,853,1311,0
167,686,2012,0
168,1234,1791,0
169,8219,1538,0
170,10948,1580,0
171,473,2696,0
172,4203,2313,0
173,1649,2985,0
174,7846,1470,0
175,569,1215,0
176,1132,2075,0
177,20,1802,0
178,1235,2043,0
179,50,1815,0
180,1633,910,0
181,3969,1349,0
182,4029,2542,0
183,6213,1727,0
184,1249,2300,0
185,4326,915,5000
186,20,240,0
187,3805,1939,5000
188,6026,1405,0
189,20,1253,0
190,50,969,0
191,257,1235,0
192,5184,1058,20000
193,20,891,0
194,50,626,0
195,737,1777,0
196,1101,2856,5000
197,1167,1577,0
198,1600,1278,0
199,50,1681,10000
200,50,966,5000
201,2021,1064,20000
202,50,1017,0
203,4147,1449,0
204,885,2284,0
205,109,1623,0
206,6692,2123,0
207,50,2451,0
208,7418,1905,0
209,6277,2452,0
210,7313,1690,5000
211,1606,902,0
212,4338,2415,0
213,307,2292,15000
214,9158,2034,0
215,50,1224,0
216,108,1496,0
217,3243,1090,0
218,7922,926,0
219,4255,2041,15000
220,9789,2348,0
221,6110,2877,10000
222,6262,1445,0
223,8114,1468,0
224,3367,2642,0
225,1121,1950,0
226,3849,2800,0
227,4044,1771,0
228,3708,2070,0
229,4863,1863,0
230,6629,2272,0
231,5297,1786,0
232,1713,2029,10000
233,8773,2038,0
234,4900,2053,0
235,6546,2857,5000
236,5179,2621,0
237,950,2199,0
238,3148,2231,0
239,2015,1848,10000
240,5863,2742,0
241,3307,2056,0
242,2518,2884,0
243,2701,2031,0
244,3815,1531,0
245,2733,2115,0
246,2087,1572,0
247,3035,1268,0
248,292,1336,0
249,3304,1693,0
250,5564,2160,0
251,1956,1444,15000
252,9987,1511,0
253,1414,1677,0
254,20,1278,0
255,1450,2620,0
256,3335,1456,0
257,214,1846,0
258,7084,1611,0
259,50,1670,0
260,288,785,0
261,271,841,0
262,897,1433,0
263,182,1845,0
264,2335,1157,15000
265,288,2248,0
266,1794,2136,0
267,213,1265,0
268,307,1624,0
269,1401,1843,0
270,4346,1290,0
271,392,1362,0
272,290,1253,0
273,111,1266,0
274,995,1102,0
275,2475,2339,0
276,191,1501,0
277,692,1434,0
278,4742,1619,0
279,619,1853,5000
280,117,2900,0
281,5219,1182,0
282,106,1522,5000
283,9940,1986,0
284,181,1105,5000
285,299,2917,5000
286,672,688,0
287,331,1736,0
288,184,1755,0
289,115,945,0
290,223,1139,0
291,284,1352,0
292,1092,2481,5000
293,3187,1309,0
294,8616,1484,0
295,3596,1375,0
296,50,1182,5000
297,14344,1708,0
298,819,1203,0
299,187,1379,0
300,2117,2060,0
301,227,693,0
302,131,1060,5000
303,575,832,0
304,12811,2263,5000
305,4951,2568,0
306,124,1242,0
307,2959,1920,5000
308,119,1388,0
309,5669,1273,0
310,20,995,0
311,172,1299,0
312,6697,1840,5000
313,12509,1276,0
314,8530,729,20000
315,3339,879,0
316,50,955,0
317,50,1364,0
318,6171,2080,0
319,114,1360,0
320,220,1300,0
321,106,1079,0
322,3800,1248,5000
323,12588,1227,0
324,289,1930,5000
325,310,1472,10000
326,301,1708,0
327,568,1423,0
328,328,1825,0
329,6060,2669,0
330,414,1581,0
331,113,1861,0
332,1102,1155,0
333,1825,2727,0
334,344,2333,15000
335,5400,1284,0
336,9165,1404,0
337,11776,2283,10000
338,847,2279,0
339,3546,1852,0
340,8562,1152,0
341,8149,1541,0
342,7175,1422,0
343,4827,1937,0
344,335,1145,0
345,114,1869,0
346,1984,1502,10000
347,2379,943,5000
348,11914,1861,0
349,184,1548,0
350,117,1275,5000
351,384,2190,0
352,140,1636,0
353,9293,2034,0
354,517,2412,5000
355,3685,1534,0
356,408,1994,0
357,4550,1058,0
358,342,859,0
359,2575,2735,0
360,1479,1440,0
361,2930,1631,0
362,2871,2326,0
363,42,1600,5000
364,4128,2198,0
365,3210,1863,0
366,2066,1473,0
367,2026,949,0
368,1514,1415,0
369,3641,2547,0
370,1437,1365,5000
371,223,1841,0
372,983,1822,0
373,7916,2292,0
374,12365,2208,0
375,1454,806,0
376,9090,2698,0
377,3737,1552,0
378,5313,1450,0
379,10256,2140,0
380,3647,2029,0
381,4433,1953,0
382,43,1034,5000
383,1261,899,0
384,2699,1352,0
385,2487,2628,5000
386,1956,2254,0
387,2827,1727,0
388,4959,2191,0
389,4864,1479,5000
390,4317,1869,0
391,425,1561,0
392,7931,1447,0
393,50,1730,0
394,7140,1354,10000
395,6859,1486,0
396,20,1049,0
397,5469,2665,5000
398,520,1005,0
399,107,1321,20000
400,46,1118,0
401,6782,1969,0
402,20,971,0
403,2328,990,0
404,6456,1854,5000
405,50,1664,0
406,4035,1437,10000
407,50,1871,0
408,120,1871,0
409,7338,1159,15000
410,1307,2034,0
411,11556,896,0
412,592,2355,0
413,1031,2294,0
414,1434,2854,0
415,2968,2782,0
416,3485,1364,0
417,3226,2505,0
418,50,2072,0
419,20,1252,0
420,50,1061,0
421,94,1684,10000
422,1079,2070,0
423,3809,1861,0
424,20,1065,0
