Iteration,BurnCost,MoveCost,AgentDeathPenalty
0,3432,3223,5000
1,10984,1582,0
2,2242,1750,0
3,5298,1005,0
4,1373,1829,0
5,6095,2079,0
6,6446,1607,0
7,1509,1098,0
8,1000,1243,0
9,1664,1242,0
10,3350,1654,20000
11,230,1292,0
12,166,1936,0
13,473,1332,0
14,260,1611,0
15,148,414,0
16,1372,621,0
17,295,1206,0
18,291,1610,0
19,1463,1635,0
20,2997,1888,0
21,110,1429,0
22,1020,1602,0
23,5588,3036,0
24,184,600,0
25,50,1076,0
26,490,1227,0
27,1062,2429,0
28,335,1790,0
29,8144,2687,0
30,472,2323,0
31,13973,2585,0
32,111,1178,0
33,4469,1366,0
34,288,1467,0
35,171,1403,0
36,4762,1948,0
37,937,1387,0
38,1520,1366,0
39,1517,1832,0
40,342,2290,5000
41,5755,1642,0
42,723,844,0
43,761,1810,0
44,113,1452,0
45,3975,1470,0
46,1123,1255,0
47,50,1545,0
48,4363,2039,10000
49,3338,2281,0
50,11796,1723,0
51,112,1204,0
52,5406,873,0
53,5431,1833,0
54,4040,3033,0
55,79,607,0
56,2510,2397,5000
57,232,1189,0
58,322,1519,0
59,2323,2826,10000
60,12031,2470,0
61,110,1059,0
62,9769,1717,0
63,8384,1759,5000
64,7664,1459,0
65,217,1371,0
66,162,2065,10000
67,2239,1249,0
68,935,1930,5000
69,5418,1356,0
70,4484,1342,0
71,20,1209,0
72,719,642,0
73,126,1189,0
74,411,1354,0
75,3652,974,20000
76,404,1259,0
77,197,1726,0
78,654,1618,0
79,5107,1381,0
80,7635,2089,0
81,2135,2096,0
82,167,873,15000
83,217,949,0
84,329,1717,0
85,355,1440,0
86,1237,2089,0
87,1511,1139,0
88,50,2355,0
89,2428,1489,0
90,5334,2066,5000
91,90,1576,0
92,168,1212,0
93,8472,1265,0
94,344,1503,0
95,2045,994,0
96,12481,1751,0
97,640,1786,0
98,20,1341,0
99,108,1419,0
100,164,980,0
101,1819,1844,0
102,50,1850,0
103,3782,2050,5000
104,566,1410,0
105,227,1371,0
106,229,956,0
107,10185,1360,0
108,7180,1664,0
109,173,1335,0
110,8037,1159,0
111,82,1569,0
112,172,2246,0
113,218,1142,0
114,249,1475,0
115,176,1575,0
116,1780,1957,0
117,1277,2452,10000
118,10781,2353,20000
119,1984,1176,20000
120,50,1367,0
121,968,2097,0
122,4172,2962,0
123,218,1190,0
124,9441,2210,20000
125,660,1411,5000
126,8346,881,0
127,450,1798,0
128,8006,1455,0
129,1406,2528,0
130,1380,1696,0
131,242,1260,0
132,328,2464,5000
133,5364,1825,5000
134,7472,948,0
135,2140,1127,0
136,6714,2057,15000
137,7144,1560,0
138,8062,1499,5000
139,2780,1672,0
140,310,1597,10000
141,311,1103,15000
142,1185,1928,0
143,1615,1203,0
144,91,1304,0
145,11342,1570,0
146,50,2109,0
147,882,1779,0
148,3203,2867,0
149,176,1312,0
150,50,1586,0
151,413,1351,0
152,6596,2438,0
153,3230,2148,5000
154,1264,2021,0
155,870,1294,0
156,176,1369,0
157,2978,1294,0
158,600,1604,0
159,3749,1400,0
160,218,1434,0
161,1368,2026,5000
162,165,1225,0
163,11000,1722,0
164,416,1118,0
165,106,497,0
166,8742,1181,15000
167,5726,1917,0
168,117,1573,5000
169,8151,1294,10000
170,10806,1497,20000
171,50,1789,0
172,263,1725,0
173,255,1782,0
174,7931,1895,10000
175,132,1381,0
176,176,1380,0
177,210,2178,0
178,987,1977,0
179,50,1625,0
180,198,1185,0
181,535,1811,0
182,5774,3021,5000
183,6160,1678,0
184,220,1757,0
185,50,789,0
186,119,690,0
187,122,1368,0
188,6091,1324,0
189,327,1614,0
190,1058,1596,0
191,292,1132,0
192,324,1234,0
193,20,1009,0
194,9601,802,5000
195,180,1830,0
196,3076,3123,0
197,241,1403,0
198,490,1446,0
199,701,1768,0
200,2142,1521,0
201,6537,1673,10000
202,4169,1261,0
203,985,1803,0
204,222,904,0
205,1446,1390,5000
206,50,1761,15000
207,715,2950,0
208,20,1544,0
209,8603,2363,0
210,7260,1142,0
211,1390,1237,15000
212,12905,1511,0
213,135,1820,5000
214,9363,1609,5000
215,12823,1551,0
216,50,1367,0
217,50,1109,0
218,226,942,0
219,164,1810,0
220,5522,2045,0
221,489,2236,0
222,165,871,0
223,116,1717,0
224,234,1776,0
225,4796,1388,0
226,12330,2065,0
227,11968,2227,5000
228,10402,1367,20000
229,4038,1821,0
230,345,2126,0
231,1981,2550,15000
232,1328,1396,0
233,50,1818,5000
234,5853,1606,0
235,772,1775,0
236,7010,2708,0
237,184,954,0
238,302,1580,0
239,1061,1276,20000
240,233,2202,0
241,653,1844,0
242,911,1998,15000
243,600,1269,5000
244,994,1570,0
245,12207,1317,0
246,224,1303,0
247,4529,1589,0
248,7901,1807,0
249,657,1460,0
250,1539,2410,15000
251,4217,1422,0
